Price,('Close', 'INAG.BA'),('High', 'INAG.BA'),('Low', 'INAG.BA'),('Open', 'INAG.BA'),('Volume', 'INAG.BA')
Ticker,INAG.BA,INAG.BA,INAG.BA,INAG.BA,INAG.BA
Date,,,,,
2021-09-02,270.2042236328125,270.2042236328125,270.2042236328125,270.2042236328125,0
2021-09-03,270.2042236328125,270.2042236328125,270.2042236328125,270.2042236328125,0
2021-09-06,270.2042236328125,270.2042236328125,270.2042236328125,270.2042236328125,0
2021-09-07,270.2042236328125,270.2042236328125,270.2042236328125,270.2042236328125,0
2021-09-08,270.2042236328125,270.2042236328125,270.2042236328125,270.2042236328125,0
2021-09-09,270.2042236328125,270.2042236328125,270.2042236328125,270.2042236328125,0
2021-09-10,270.2042236328125,270.2042236328125,270.2042236328125,270.2042236328125,0
2021-09-13,270.2042236328125,270.2042236328125,270.2042236328125,270.2042236328125,0
2021-09-14,270.2042236328125,270.2042236328125,270.2042236328125,270.2042236328125,0
2021-09-15,270.2042236328125,270.2042236328125,270.2042236328125,270.2042236328125,0
2021-09-16,270.2042236328125,270.2042236328125,270.2042236328125,270.2042236328125,0
2021-09-17,270.2042236328125,270.2042236328125,270.2042236328125,270.2042236328125,32
2021-09-20,270.2042236328125,270.2042236328125,270.2042236328125,270.2042236328125,0
2021-09-21,270.2042236328125,270.2042236328125,270.2042236328125,270.2042236328125,0
2021-09-22,270.2042236328125,270.2042236328125,270.2042236328125,270.2042236328125,0
2021-09-23,270.2042236328125,270.2042236328125,270.2042236328125,270.2042236328125,190
2021-09-24,270.2042236328125,270.2042236328125,270.2042236328125,270.2042236328125,20
2021-09-27,270.2042236328125,270.2042236328125,270.2042236328125,270.2042236328125,0
2021-09-28,270.2042236328125,270.2042236328125,270.2042236328125,270.2042236328125,0
2021-09-29,270.2042236328125,270.2042236328125,270.2042236328125,270.2042236328125,0
2021-09-30,270.2042236328125,270.2042236328125,270.2042236328125,270.2042236328125,0
2021-10-01,270.2042236328125,270.2042236328125,270.2042236328125,270.2042236328125,355
2021-10-04,270.2042236328125,270.2042236328125,270.2042236328125,270.2042236328125,0
2021-10-05,270.2042236328125,270.2042236328125,270.2042236328125,270.2042236328125,0
2021-10-06,270.2042236328125,270.2042236328125,270.2042236328125,270.2042236328125,0
2021-10-07,270.2042236328125,270.2042236328125,270.2042236328125,270.2042236328125,0
2021-10-12,270.2042236328125,270.2042236328125,270.2042236328125,270.2042236328125,173
2021-10-13,270.2042236328125,270.2042236328125,270.2042236328125,270.2042236328125,0
2021-10-14,279.8544006347656,279.8544006347656,279.8544006347656,279.8544006347656,281
2021-10-15,270.2042236328125,270.2042236328125,270.2042236328125,270.2042236328125,52
2021-10-18,270.2042236328125,270.2042236328125,270.2042236328125,270.2042236328125,105
2021-10-19,270.2042236328125,270.2042236328125,270.2042236328125,270.2042236328125,0
2021-10-20,270.2042236328125,270.2042236328125,270.2042236328125,270.2042236328125,0
2021-10-21,270.2042236328125,270.2042236328125,270.2042236328125,270.2042236328125,0
2021-10-22,270.2042236328125,270.2042236328125,270.2042236328125,270.2042236328125,0
2021-10-25,270.2042236328125,270.2042236328125,270.2042236328125,270.2042236328125,0
2021-10-26,270.2042236328125,270.2042236328125,270.2042236328125,270.2042236328125,0
2021-10-27,270.2042236328125,270.2042236328125,270.2042236328125,270.2042236328125,0
2021-10-28,270.2042236328125,270.2042236328125,270.2042236328125,270.2042236328125,0
2021-10-29,270.2042236328125,270.2042236328125,270.2042236328125,270.2042236328125,0
2021-11-01,270.2042236328125,270.2042236328125,270.2042236328125,270.2042236328125,0
2021-11-02,270.2042236328125,270.2042236328125,270.2042236328125,270.2042236328125,0
2021-11-03,270.2042236328125,270.2042236328125,270.2042236328125,270.2042236328125,0
2021-11-04,270.2042236328125,270.2042236328125,270.2042236328125,270.2042236328125,0
2021-11-05,270.2042236328125,270.2042236328125,270.2042236328125,270.2042236328125,0
2021-11-08,270.2042236328125,270.2042236328125,270.2042236328125,270.2042236328125,0
2021-11-09,270.2042236328125,270.2042236328125,270.2042236328125,270.2042236328125,0
2021-11-10,270.2042236328125,270.2042236328125,270.2042236328125,270.2042236328125,0
2021-11-11,270.2042236328125,270.2042236328125,270.2042236328125,270.2042236328125,0
2021-11-12,270.2042236328125,270.2042236328125,270.2042236328125,270.2042236328125,0
2021-11-15,270.2042236328125,270.2042236328125,270.2042236328125,270.2042236328125,0
2021-11-16,270.2042236328125,270.2042236328125,270.2042236328125,270.2042236328125,0
2021-11-17,270.2042236328125,270.2042236328125,270.2042236328125,270.2042236328125,0
2021-11-18,270.2042236328125,270.2042236328125,270.2042236328125,270.2042236328125,0
2021-11-19,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,11
2021-11-23,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,24
2021-11-24,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2021-11-25,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2021-11-26,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2021-11-29,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2021-11-30,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2021-12-01,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2021-12-02,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2021-12-03,284.6794738769531,284.6794738769531,284.6794738769531,284.6794738769531,30
2021-12-06,284.6794738769531,284.6794738769531,284.6794738769531,284.6794738769531,0
2021-12-07,275.9942932128906,275.9942932128906,275.9942932128906,275.9942932128906,125
2021-12-09,275.9942932128906,275.9942932128906,275.9942932128906,275.9942932128906,0
2021-12-10,275.9942932128906,275.9942932128906,275.9942932128906,275.9942932128906,0
2021-12-13,275.9942932128906,275.9942932128906,275.9942932128906,275.9942932128906,0
2021-12-14,275.9942932128906,275.9942932128906,275.9942932128906,275.9942932128906,0
2021-12-15,275.9942932128906,275.9942932128906,275.9942932128906,275.9942932128906,0
2021-12-16,275.9942932128906,275.9942932128906,275.9942932128906,275.9942932128906,0
2021-12-17,275.9942932128906,275.9942932128906,275.9942932128906,275.9942932128906,0
2021-12-20,275.9942932128906,275.9942932128906,275.9942932128906,275.9942932128906,0
2021-12-21,275.9942932128906,275.9942932128906,275.9942932128906,275.9942932128906,0
2021-12-22,275.9942932128906,275.9942932128906,275.9942932128906,275.9942932128906,0
2021-12-23,275.9942932128906,275.9942932128906,275.9942932128906,275.9942932128906,0
2021-12-27,275.9942932128906,275.9942932128906,275.9942932128906,275.9942932128906,0
2021-12-28,275.9942932128906,275.9942932128906,275.9942932128906,275.9942932128906,0
2021-12-29,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,10
2021-12-30,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-01-03,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-01-04,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-01-05,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-01-06,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-01-07,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-01-10,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-01-11,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-01-12,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-01-13,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,7
2022-01-14,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-01-17,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-01-18,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-01-19,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-01-20,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-01-21,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-01-24,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-01-25,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,67
2022-01-26,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-01-27,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-01-28,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-01-31,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-02-01,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-02-02,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-02-03,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-02-04,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-02-07,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-02-08,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-02-09,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-02-10,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-02-11,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-02-14,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-02-15,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-02-16,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-02-17,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-02-18,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-02-21,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-02-22,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-02-23,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-02-24,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-02-25,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-03-02,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-03-03,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-03-04,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-03-07,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-03-08,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-03-09,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-03-10,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-03-11,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-03-14,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-03-15,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-03-16,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-03-17,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-03-18,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-03-21,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-03-22,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-03-23,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-03-25,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-03-28,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-03-29,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-03-30,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-03-31,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-04-01,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-04-04,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-04-05,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-04-06,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-04-07,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-04-08,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-04-11,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-04-12,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-04-13,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-04-18,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-04-19,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-04-20,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-04-21,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-04-22,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-04-25,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-04-26,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-04-27,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-04-28,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-04-29,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-05-02,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-05-03,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-05-04,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-05-05,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-05-06,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-05-09,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-05-10,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-05-11,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-05-12,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-05-13,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-05-16,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-05-17,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-05-19,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-05-20,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-05-23,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-05-24,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-05-26,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-05-27,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-05-30,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-05-31,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-06-01,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-06-02,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-06-03,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-06-06,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-06-07,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-06-08,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-06-09,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-06-10,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-06-13,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-06-14,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-06-15,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-06-16,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-06-21,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-06-22,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-06-23,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-06-24,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-06-27,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-06-28,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-06-29,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-06-30,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-07-01,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-07-04,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-07-05,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-07-06,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-07-07,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-07-08,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-07-11,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-07-12,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-07-13,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-07-14,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-07-15,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-07-18,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-07-19,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-07-20,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-07-21,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-07-22,289.5045166015625,289.5045166015625,289.5045166015625,289.5045166015625,0
2022-07-25,291.8904113769531,291.8904113769531,291.8904113769531,291.8904113769531,0
2022-07-26,291.8904113769531,291.8904113769531,291.8904113769531,291.8904113769531,0
2022-07-27,291.8904113769531,291.8904113769531,291.8904113769531,291.8904113769531,0
2022-07-28,291.8904113769531,291.8904113769531,291.8904113769531,291.8904113769531,0
2022-07-29,291.8904113769531,291.8904113769531,291.8904113769531,291.8904113769531,0
2022-08-01,291.8904113769531,291.8904113769531,291.8904113769531,291.8904113769531,0
2022-08-02,291.8904113769531,291.8904113769531,291.8904113769531,291.8904113769531,0
2022-08-03,291.8904113769531,291.8904113769531,291.8904113769531,291.8904113769531,0
2022-08-04,291.8904113769531,291.8904113769531,291.8904113769531,291.8904113769531,0
2022-08-05,291.8904113769531,291.8904113769531,291.8904113769531,291.8904113769531,0
2022-08-08,291.8904113769531,291.8904113769531,291.8904113769531,291.8904113769531,0
2022-08-09,291.8904113769531,291.8904113769531,291.8904113769531,291.8904113769531,0
2022-08-10,291.8904113769531,291.8904113769531,291.8904113769531,291.8904113769531,0
2022-08-11,291.8904113769531,291.8904113769531,291.8904113769531,291.8904113769531,0
2022-08-12,291.8904113769531,291.8904113769531,291.8904113769531,291.8904113769531,0
2022-08-16,291.8904113769531,291.8904113769531,291.8904113769531,291.8904113769531,0
2022-08-17,291.8904113769531,291.8904113769531,291.8904113769531,291.8904113769531,0
2022-08-18,291.8904113769531,291.8904113769531,291.8904113769531,291.8904113769531,0
2022-08-19,291.8904113769531,291.8904113769531,291.8904113769531,291.8904113769531,0
2022-08-22,291.8904113769531,291.8904113769531,291.8904113769531,291.8904113769531,0
2022-08-23,291.8904113769531,291.8904113769531,291.8904113769531,291.8904113769531,0
2022-08-24,291.8904113769531,291.8904113769531,291.8904113769531,291.8904113769531,0
2022-08-25,291.8904113769531,291.8904113769531,291.8904113769531,291.8904113769531,0
2022-08-26,291.8904113769531,291.8904113769531,291.8904113769531,291.8904113769531,0
2022-08-29,291.8904113769531,291.8904113769531,291.8904113769531,291.8904113769531,0
2022-08-30,291.8904113769531,291.8904113769531,291.8904113769531,291.8904113769531,0
2022-08-31,291.8904113769531,291.8904113769531,291.8904113769531,291.8904113769531,0
2022-09-01,291.8904113769531,291.8904113769531,291.8904113769531,291.8904113769531,0
2022-09-05,291.8904113769531,291.8904113769531,291.8904113769531,291.8904113769531,0
2022-09-06,291.8904113769531,291.8904113769531,291.8904113769531,291.8904113769531,0
2022-09-07,291.8904113769531,291.8904113769531,291.8904113769531,291.8904113769531,0
2022-09-08,291.8904113769531,291.8904113769531,291.8904113769531,291.8904113769531,0
2022-09-09,291.8904113769531,291.8904113769531,291.8904113769531,291.8904113769531,0
2022-09-12,291.8904113769531,291.8904113769531,291.8904113769531,291.8904113769531,0
2022-09-13,291.8904113769531,291.8904113769531,291.8904113769531,291.8904113769531,0
2022-09-14,291.8904113769531,291.8904113769531,291.8904113769531,291.8904113769531,0
2022-09-15,291.8904113769531,291.8904113769531,291.8904113769531,291.8904113769531,0
2022-09-16,291.8904113769531,291.8904113769531,291.8904113769531,291.8904113769531,0
2022-09-19,291.8904113769531,291.8904113769531,291.8904113769531,291.8904113769531,0
2022-09-20,291.8904113769531,291.8904113769531,291.8904113769531,291.8904113769531,0
2022-09-21,291.8904113769531,291.8904113769531,291.8904113769531,291.8904113769531,0
2022-09-22,291.8904113769531,291.8904113769531,291.8904113769531,291.8904113769531,0
2022-09-23,291.8904113769531,291.8904113769531,291.8904113769531,291.8904113769531,0
2022-09-26,291.8904113769531,291.8904113769531,291.8904113769531,291.8904113769531,0
2022-09-27,291.8904113769531,291.8904113769531,291.8904113769531,291.8904113769531,0
2022-09-28,291.8904113769531,291.8904113769531,291.8904113769531,291.8904113769531,0
2022-09-29,291.8904113769531,291.8904113769531,291.8904113769531,291.8904113769531,0
2022-09-30,291.8904113769531,291.8904113769531,291.8904113769531,291.8904113769531,0
2022-10-03,291.8904113769531,291.8904113769531,291.8904113769531,291.8904113769531,0
2022-10-04,291.8904113769531,291.8904113769531,291.8904113769531,291.8904113769531,0
2022-10-05,291.8904113769531,291.8904113769531,291.8904113769531,291.8904113769531,0
2022-10-06,291.8904113769531,291.8904113769531,291.8904113769531,291.8904113769531,0
2022-10-11,291.8904113769531,291.8904113769531,291.8904113769531,291.8904113769531,0
2022-10-12,291.8904113769531,291.8904113769531,291.8904113769531,291.8904113769531,0
2022-10-13,291.8904113769531,291.8904113769531,291.8904113769531,291.8904113769531,0
2022-10-14,291.8904113769531,291.8904113769531,291.8904113769531,291.8904113769531,0
2022-10-17,291.8904113769531,291.8904113769531,291.8904113769531,291.8904113769531,0
2022-10-18,291.8904113769531,291.8904113769531,291.8904113769531,291.8904113769531,0
2022-10-19,291.8904113769531,291.8904113769531,291.8904113769531,291.8904113769531,0
2022-10-20,291.8904113769531,291.8904113769531,291.8904113769531,291.8904113769531,0
2022-10-21,291.8904113769531,291.8904113769531,291.8904113769531,291.8904113769531,0
2022-10-24,291.8904113769531,291.8904113769531,291.8904113769531,291.8904113769531,0
2022-10-25,291.8904113769531,291.8904113769531,291.8904113769531,291.8904113769531,0
2022-10-26,291.8904113769531,291.8904113769531,291.8904113769531,291.8904113769531,0
2022-10-27,291.8904113769531,291.8904113769531,291.8904113769531,291.8904113769531,0
2022-10-28,294.2109680175781,294.2109680175781,294.2109680175781,294.2109680175781,0
2022-10-31,294.2109680175781,294.2109680175781,294.2109680175781,294.2109680175781,0
2022-11-01,294.2109680175781,294.2109680175781,294.2109680175781,294.2109680175781,0
2022-11-02,294.2109680175781,294.2109680175781,294.2109680175781,294.2109680175781,0
2022-11-03,294.2109680175781,294.2109680175781,294.2109680175781,294.2109680175781,0
2022-11-04,294.2109680175781,294.2109680175781,294.2109680175781,294.2109680175781,0
2022-11-07,294.2109680175781,294.2109680175781,294.2109680175781,294.2109680175781,0
2022-11-08,294.2109680175781,294.2109680175781,294.2109680175781,294.2109680175781,0
2022-11-09,294.2109680175781,294.2109680175781,294.2109680175781,294.2109680175781,0
2022-11-10,294.2109680175781,294.2109680175781,294.2109680175781,294.2109680175781,0
2022-11-11,294.2109680175781,294.2109680175781,294.2109680175781,294.2109680175781,0
2022-11-14,294.2109680175781,294.2109680175781,294.2109680175781,294.2109680175781,0
2022-11-15,294.2109680175781,294.2109680175781,294.2109680175781,294.2109680175781,0
2022-11-16,294.2109680175781,294.2109680175781,294.2109680175781,294.2109680175781,0
2022-11-17,294.2109680175781,294.2109680175781,294.2109680175781,294.2109680175781,0
2022-11-18,294.2109680175781,294.2109680175781,294.2109680175781,294.2109680175781,0
2022-11-22,294.2109680175781,294.2109680175781,294.2109680175781,294.2109680175781,0
2022-11-23,294.2109680175781,294.2109680175781,294.2109680175781,294.2109680175781,0
2022-11-24,294.2109680175781,294.2109680175781,294.2109680175781,294.2109680175781,0
2022-11-25,294.2109680175781,294.2109680175781,294.2109680175781,294.2109680175781,0
2022-11-28,294.2109680175781,294.2109680175781,294.2109680175781,294.2109680175781,0
2022-11-29,294.2109680175781,294.2109680175781,294.2109680175781,294.2109680175781,0
2022-11-30,294.2109680175781,294.2109680175781,294.2109680175781,294.2109680175781,0
2022-12-01,294.2109680175781,294.2109680175781,294.2109680175781,294.2109680175781,0
2022-12-02,294.2109680175781,294.2109680175781,294.2109680175781,294.2109680175781,0
2022-12-05,294.2109680175781,294.2109680175781,294.2109680175781,294.2109680175781,0
2022-12-06,294.2109680175781,294.2109680175781,294.2109680175781,294.2109680175781,0
2022-12-07,294.2109680175781,294.2109680175781,294.2109680175781,294.2109680175781,0
2022-12-12,294.2109680175781,294.2109680175781,294.2109680175781,294.2109680175781,0
2022-12-13,294.2109680175781,294.2109680175781,294.2109680175781,294.2109680175781,0
2022-12-14,294.2109680175781,294.2109680175781,294.2109680175781,294.2109680175781,0
2022-12-15,294.2109680175781,294.2109680175781,294.2109680175781,294.2109680175781,0
2022-12-16,294.2109680175781,294.2109680175781,294.2109680175781,294.2109680175781,0
2022-12-19,294.2109680175781,294.2109680175781,294.2109680175781,294.2109680175781,0
2022-12-20,294.2109680175781,294.2109680175781,294.2109680175781,294.2109680175781,0
2022-12-21,294.2109680175781,294.2109680175781,294.2109680175781,294.2109680175781,0
2022-12-22,294.2109680175781,294.2109680175781,294.2109680175781,294.2109680175781,0
2022-12-23,294.2109680175781,294.2109680175781,294.2109680175781,294.2109680175781,0
2022-12-26,294.2109680175781,294.2109680175781,294.2109680175781,294.2109680175781,0
2022-12-27,294.2109680175781,294.2109680175781,294.2109680175781,294.2109680175781,0
2022-12-28,294.2109680175781,294.2109680175781,294.2109680175781,294.2109680175781,0
2022-12-29,294.2109680175781,294.2109680175781,294.2109680175781,294.2109680175781,0
2022-12-30,294.2109680175781,294.2109680175781,294.2109680175781,294.2109680175781,0
2023-01-02,294.2109680175781,294.2109680175781,294.2109680175781,294.2109680175781,0
2023-01-03,294.2109680175781,294.2109680175781,294.2109680175781,294.2109680175781,0
2023-01-04,294.2109680175781,294.2109680175781,294.2109680175781,294.2109680175781,0
2023-01-05,294.2109680175781,294.2109680175781,294.2109680175781,294.2109680175781,0
2023-01-06,294.2109680175781,294.2109680175781,294.2109680175781,294.2109680175781,0
2023-01-09,294.2109680175781,294.2109680175781,294.2109680175781,294.2109680175781,0
2023-01-10,294.2109680175781,294.2109680175781,294.2109680175781,294.2109680175781,0
2023-01-11,294.2109680175781,294.2109680175781,294.2109680175781,294.2109680175781,0
2023-01-12,294.2109680175781,294.2109680175781,294.2109680175781,294.2109680175781,0
2023-01-13,294.2109680175781,294.2109680175781,294.2109680175781,294.2109680175781,0
2023-01-16,294.2109680175781,294.2109680175781,294.2109680175781,294.2109680175781,0
2023-01-17,294.2109680175781,294.2109680175781,294.2109680175781,294.2109680175781,0
2023-01-18,294.2109680175781,294.2109680175781,294.2109680175781,294.2109680175781,0
