Price,('Close', 'TECO2.BA'),('High', 'TECO2.BA'),('Low', 'TECO2.BA'),('Open', 'TECO2.BA'),('Volume', 'TECO2.BA')
Ticker,TECO2.BA,TECO2.BA,TECO2.BA,TECO2.BA,TECO2.BA
Date,,,,,
2023-09-20,796.1500244140625,812.0,779.2999877929688,796.0,121366
2023-09-21,785.9500122070312,800.0,779.0999755859375,797.0,106809
2023-09-22,786.5999755859375,800.0,781.7000122070312,786.0,70116
2023-09-25,785.25,795.0,770.0,786.0,108100
2023-09-26,762.25,788.0,757.7999877929688,780.0,105907
2023-09-27,779.8499755859375,799.2999877929688,763.0,765.0,112922
2023-09-28,815.9000244140625,823.9000244140625,779.5499877929688,779.8499755859375,133891
2023-09-29,781.7999877929688,848.0,770.0,848.0,71512
2023-10-02,773.2999877929688,800.0,771.0,800.0,155284
2023-10-03,777.0999755859375,805.0,763.9500122070312,788.0,135689
2023-10-04,836.5,838.9000244140625,774.5,777.0999755859375,189844
2023-10-05,900.9500122070312,920.0,815.0,816.0,176335
2023-10-06,894.0499877929688,905.0,870.0999755859375,900.0,152887
2023-10-09,875.4500122070312,903.0,870.0,881.0,207002
2023-10-10,940.5,982.4000244140625,884.0,884.0,179947
2023-10-11,974.8499755859375,989.0,900.0,939.0,98634
2023-10-12,1001.0,1020.7000122070312,952.0,989.0,177935
2023-10-17,1104.050048828125,1120.75,1000.0,1000.0,261223
2023-10-18,1183.5999755859375,1200.0,1094.0,1104.050048828125,309180
2023-10-19,1147.25,1200.0,1089.050048828125,1200.0,235255
2023-10-20,1200.6500244140625,1240.0,1112.4000244140625,1190.0,128189
2023-10-23,1143.1500244140625,1161.8499755859375,980.0,1161.8499755859375,508525
2023-10-24,1013.5,1185.0,950.0,1143.0,84647
2023-10-25,1101.4000244140625,1188.0,951.0,1040.0,55628
2023-10-26,1043.6500244140625,1105.050048828125,1002.0,1105.050048828125,66542
2023-10-27,999.9500122070312,1054.0,970.0,1050.0,45428
2023-10-30,914.5499877929688,1013.75,900.0,986.0,42862
2023-10-31,860.2000122070312,914.0,857.0,900.0,30753
2023-11-01,936.9500122070312,938.5,860.2000122070312,870.0,38792
2023-11-02,979.0,990.8499755859375,940.0,942.5,98749
2023-11-03,960.0,1019.0,943.0,985.0,24120
2023-11-07,921.3499755859375,960.0,897.0,960.0,21501
2023-11-08,863.5999755859375,930.0,858.75,900.5,38229
2023-11-09,923.2000122070312,935.75,850.0,885.0,59473
2023-11-10,977.2000122070312,990.0,904.0,920.0,37462
2023-11-13,932.6500244140625,998.0,930.0,991.0,32659
2023-11-14,929.1500244140625,968.9500122070312,915.0,933.0,35960
2023-11-15,927.0,950.0,905.0,929.9500122070312,68655
2023-11-16,904.1500244140625,942.0,888.5,927.0,57961
2023-11-17,941.25,948.7999877929688,860.0,928.0,159450
2023-11-21,1340.6500244140625,1350.0,1150.0,1150.0,712697
2023-11-22,1472.550048828125,1580.0,1341.5,1350.0,332101
2023-11-23,1637.949951171875,1681.0,1450.0,1472.550048828125,294604
2023-11-24,1568.0,1650.0,1517.9000244140625,1650.0,566567
2023-11-27,1577.5999755859375,1630.0,1511.6500244140625,1545.0,445629
2023-11-28,1371.4000244140625,1619.949951171875,1340.0,1600.0,358677
2023-11-29,1421.699951171875,1432.949951171875,1320.0,1320.0,138742
2023-11-30,1495.0,1516.800048828125,1389.5999755859375,1450.0,151172
2023-12-01,1557.0999755859375,1575.0,1451.0,1520.0,120689
2023-12-04,1536.5,1610.0,1458.199951171875,1562.0,91895
2023-12-05,1596.4000244140625,1615.0,1483.0,1538.0,269211
2023-12-06,1596.050048828125,1662.199951171875,1510.0,1605.0,134510
2023-12-07,1630.5999755859375,1650.0,1550.0,1650.0,375413
2023-12-11,1698.050048828125,1704.0,1554.1500244140625,1680.0,270944
2023-12-12,1752.449951171875,1770.0,1601.0,1700.0,233521
2023-12-13,1683.9000244140625,1845.0,1620.0,1795.0,135745
2023-12-14,1582.199951171875,1699.0,1575.0,1690.0,210310
2023-12-15,1520.0999755859375,1605.0,1500.0,1585.0,134854
2023-12-18,1528.4000244140625,1580.0,1450.0,1480.0,127481
2023-12-19,1520.800048828125,1589.5,1495.0,1528.4000244140625,126900
2023-12-20,1555.449951171875,1580.0,1480.050048828125,1525.0,104298
2023-12-21,1551.9000244140625,1590.0,1477.800048828125,1520.0,156915
2023-12-22,1496.699951171875,1584.0,1477.25,1551.9000244140625,62760
2023-12-26,1432.8499755859375,1537.0,1422.0,1520.0,200040
2023-12-27,1327.550048828125,1461.0,1299.3499755859375,1445.0,154861
2023-12-28,1338.199951171875,1419.050048828125,1305.0,1340.0,386755
2023-12-29,1383.0,1405.0,1335.0,1369.0,325184
2024-01-02,1411.9000244140625,1415.0,1362.0,1388.0,85075
2024-01-03,1444.25,1450.0,1380.0,1411.9000244140625,153673
2024-01-04,1521.800048828125,1527.0,1446.0,1446.0,261346
2024-01-05,1647.449951171875,1675.0,1488.0,1522.0,200517
2024-01-08,1703.199951171875,1711.0,1600.0,1680.0,249074
2024-01-09,1605.9000244140625,1750.0,1600.0,1714.0,183240
2024-01-10,1579.5999755859375,1648.0,1530.0,1648.0,52508
2024-01-11,1546.5,1645.0,1490.0,1600.0,341681
2024-01-12,1519.1500244140625,1554.0,1500.0,1546.5,88026
2024-01-15,1548.8499755859375,1550.0,1500.0,1500.0,38027
2024-01-16,1627.050048828125,1638.0,1520.0,1551.0,143945
2024-01-17,1723.8499755859375,1732.0,1627.050048828125,1627.050048828125,100983
2024-01-18,1735.3499755859375,1786.0,1724.0,1725.0,80518
2024-01-19,1932.699951171875,1959.0,1740.0,1753.0,211707
2024-01-22,2064.35009765625,2106.25,1950.0,1950.0,159735
2024-01-23,1975.0,2182.0,1880.0,2075.0,231078
2024-01-24,1970.5,1993.0,1930.0,1970.0,87581
2024-01-25,2054.25,2099.0,1930.0,1970.0,209945
2024-01-26,1974.8499755859375,2135.5,1930.0,2064.0,124965
2024-01-29,1984.949951171875,2030.0,1930.0,1974.5,112784
2024-01-30,2037.550048828125,2055.5,1908.199951171875,2040.0,169837
2024-01-31,1963.300048828125,2040.0,1950.5,2020.0,82975
2024-02-01,2039.550048828125,2040.0,1963.0,1964.0,111154
2024-02-02,2073.14990234375,2085.0,2000.0,2040.0,67574
2024-02-05,1959.199951171875,2153.800048828125,1907.0999755859375,2083.0,125564
2024-02-06,1941.25,2000.0,1892.0999755859375,1970.0,84350
2024-02-07,1813.300048828125,1935.0,1793.75,1870.0,140924
2024-02-08,1732.75,1839.0,1714.800048828125,1815.0,93139
2024-02-09,1799.25,1820.0,1725.5,1733.199951171875,292286
2024-02-14,1795.5,1835.0,1741.0,1750.0,87654
2024-02-15,1805.1500244140625,1849.0,1745.0,1795.0,53561
2024-02-16,1732.9000244140625,1848.0,1699.800048828125,1806.0,45442
2024-02-19,1726.3499755859375,1818.0,1680.0,1740.0,48622
2024-02-20,1719.0999755859375,1808.0,1685.0,1726.0,74455
2024-02-21,1688.0999755859375,1739.0,1660.0,1711.0,46881
2024-02-22,1740.949951171875,1810.0,1670.0,1670.0,81167
2024-02-23,1818.949951171875,1830.0,1642.25,1750.0,220862
2024-02-26,1706.25,1859.0,1689.0,1830.0,198480
2024-02-27,1614.4000244140625,1738.0,1597.25,1709.0,86155
2024-02-28,1533.949951171875,1641.5,1530.550048828125,1615.0,152897
2024-02-29,1564.449951171875,1630.0,1490.0,1535.0,83306
2024-03-01,1587.25,1635.0,1535.0,1535.0,64626
2024-03-04,1565.5999755859375,1688.0,1527.0,1601.0,222668
2024-03-05,1468.25,1565.0,1462.300048828125,1560.0,153168
2024-03-06,1428.699951171875,1534.0,1394.550048828125,1413.0,89931
2024-03-07,1338.25,1459.9000244140625,1320.8499755859375,1439.0,174517
2024-03-08,1446.4000244140625,1470.5999755859375,1310.0,1310.0,259448
2024-03-11,1333.800048828125,1456.300048828125,1315.5999755859375,1456.300048828125,147092
2024-03-12,1457.5999755859375,1464.0,1322.0,1350.0,234342
2024-03-13,1465.949951171875,1542.800048828125,1445.0,1471.199951171875,135988
2024-03-14,1496.199951171875,1533.800048828125,1437.0,1469.1500244140625,95229
2024-03-15,1647.25,1659.050048828125,1450.0,1450.0,512410
2024-03-18,1670.550048828125,1694.949951171875,1580.0,1655.0,116473
2024-03-19,1661.3499755859375,1720.0,1635.550048828125,1683.949951171875,93756
2024-03-20,1756.4000244140625,1770.0,1620.0,1680.0,107675
2024-03-21,1743.550048828125,1828.449951171875,1715.75,1800.0,140025
2024-03-22,1727.300048828125,1775.949951171875,1717.25,1775.949951171875,117075
2024-03-25,1671.300048828125,1751.4000244140625,1663.8499755859375,1739.9000244140625,152943
2024-03-26,1685.1500244140625,1730.0,1668.050048828125,1730.0,59328
2024-03-27,1665.949951171875,1718.0,1625.0,1700.0,45540
2024-04-03,1706.75,1718.300048828125,1642.0,1660.0,92197
2024-04-04,1702.449951171875,1773.949951171875,1668.449951171875,1730.0,112362
2024-04-05,1664.3499755859375,1717.3499755859375,1662.0,1705.0,163118
2024-04-08,1677.5,1731.0999755859375,1650.0,1700.0,72663
2024-04-09,1684.949951171875,1750.0,1623.0,1715.0,172026
2024-04-10,1657.699951171875,1694.75,1648.449951171875,1692.300048828125,145663
2024-04-11,1640.75,1672.0,1605.0,1660.0,23938
2024-04-12,1573.699951171875,1638.5,1561.0,1638.5,125348
2024-04-15,1500.0,1594.0,1489.25,1530.0,232555
2024-04-16,1543.5,1586.8499755859375,1449.5,1500.0,98957
2024-04-17,1498.699951171875,1555.199951171875,1469.699951171875,1545.0,61273
2024-04-18,1489.0999755859375,1527.4000244140625,1455.8499755859375,1495.0,49230
2024-04-19,1522.199951171875,1532.0,1480.550048828125,1492.0,76749
2024-04-22,1636.4000244140625,1642.300048828125,1514.3499755859375,1514.3499755859375,191124
2024-04-23,1629.199951171875,1679.0,1613.9000244140625,1642.0,113491
2024-04-24,1601.1500244140625,1647.5,1575.5,1625.0,56758
2024-04-25,1639.0,1640.0,1587.949951171875,1601.0,35410
2024-04-26,1729.3499755859375,1733.3499755859375,1620.550048828125,1620.550048828125,102901
2024-04-29,1721.5,1745.0,1709.0,1730.0,119546
2024-04-30,1682.9000244140625,1763.949951171875,1677.300048828125,1722.0,250906
2024-05-02,1769.3499755859375,1790.050048828125,1684.0,1684.0,140881
2024-05-03,1900.199951171875,1920.0,1763.199951171875,1763.199951171875,279081
2024-05-06,1959.050048828125,1989.9000244140625,1914.3499755859375,1914.3499755859375,254974
2024-05-07,2042.300048828125,2050.0,1982.0,2001.0,836484
2024-05-08,2072.199951171875,2133.699951171875,2020.050048828125,2040.0,432911
2024-05-09,2018.75,2075.0,1991.0,2075.0,109051
2024-05-10,2041.949951171875,2094.699951171875,1997.25,2025.0,137956
2024-05-13,1941.0,2048.699951171875,1920.0,2048.699951171875,80568
2024-05-14,2043.8499755859375,2047.699951171875,1921.1500244140625,1950.0,336331
2024-05-15,2073.449951171875,2103.85009765625,2021.0,2045.0,262027
2024-05-16,2015.9000244140625,2099.0,1986.0,2099.0,169743
2024-05-17,1985.949951171875,2030.0,1970.5,2020.0,63339
2024-05-20,2069.10009765625,2079.64990234375,1949.8499755859375,1973.0,356761
2024-05-21,2191.64990234375,2195.25,2056.89990234375,2089.0,240431
2024-05-22,2159.25,2213.550048828125,2125.0,2200.0,90202
2024-05-23,2060.64990234375,2192.0,2055.550048828125,2165.0,197714
2024-05-24,1984.0,1984.0,1984.0,1984.0,1
2024-05-27,2106.85009765625,2140.0,2010.050048828125,2042.0,56573
2024-05-28,2054.60009765625,2123.550048828125,2017.0,2100.0,135678
2024-05-29,2071.550048828125,2077.10009765625,2020.0,2075.0,140032
2024-05-30,2169.050048828125,2180.0,2081.0,2081.0,264919
2024-05-31,2171.550048828125,2265.0,2101.0,2185.0,217329
2024-06-03,2150.0,2200.0,2116.0,2169.0,122115
2024-06-04,2060.800048828125,2138.89990234375,2055.0,2090.0,134234
2024-06-05,2025.5999755859375,2093.39990234375,2016.199951171875,2060.0,98892
2024-06-06,1945.5999755859375,2048.0,1930.5,2008.0,117712
2024-06-07,1900.0,1984.949951171875,1885.050048828125,1984.0,113867
2024-06-10,1932.6500244140625,1935.0,1866.0,1890.0,310509
2024-06-11,1874.6500244140625,1926.0,1861.0,1926.0,176906
2024-06-12,1868.550048828125,1930.5,1853.550048828125,1930.5,224348
2024-06-13,1897.9000244140625,1980.0,1834.5,1941.0,319679
2024-06-14,1902.800048828125,1941.0,1871.5,1898.0,151038
2024-06-18,1873.5999755859375,1930.0,1851.1500244140625,1903.0,77564
2024-06-19,1894.4000244140625,1900.0,1841.0,1873.5999755859375,37662
2024-06-24,1858.199951171875,1875.0,1801.0,1848.0,65434
2024-06-25,1880.1500244140625,1915.0,1857.0,1870.0,109439
2024-06-26,1833.0999755859375,1903.9000244140625,1818.0,1890.0,747022
2024-06-27,2009.25,2015.0,1850.0,1850.0,480211
2024-06-28,1960.6500244140625,2020.0,1950.0,2019.5,206816
2024-07-01,1939.949951171875,2000.0,1915.0,1990.0,101473
2024-07-02,1993.949951171875,2005.0,1950.0,1950.0,157432
2024-07-03,1958.1500244140625,2010.0,1940.050048828125,1982.0,61650
2024-07-04,1984.300048828125,2004.5,1940.0,1953.0,39715
2024-07-05,1932.199951171875,2008.0,1925.0,2008.0,137417
2024-07-08,1945.75,1954.949951171875,1901.5,1950.0,118737
2024-07-10,2020.0,2050.0,1980.0,1985.0,177606
2024-07-11,2070.0,2070.0,2020.0,2050.0,210853
2024-07-12,2065.0,2100.0,2040.0,2065.0,152179
2024-07-15,1775.0,2050.0,1770.0,2050.0,534950
2024-07-16,1760.0,1845.0,1675.0,1845.0,194747
2024-07-17,1755.0,1800.0,1745.0,1775.0,235961
2024-07-18,1730.0,1780.0,1715.0,1755.0,158444
2024-07-19,1770.0,1780.0,1730.0,1730.0,158007
2024-07-22,1765.0,1800.0,1760.0,1780.0,40548
2024-07-23,1795.0,1820.0,1775.0,1790.0,158403
2024-07-24,1740.0,1810.0,1740.0,1785.0,107599
2024-07-25,1690.0,1770.0,1680.0,1740.0,127432
2024-07-26,1685.0,1730.0,1665.0,1730.0,144339
2024-07-29,1610.0,1700.0,1605.0,1695.0,120188
2024-07-30,1560.0,1645.0,1550.0,1630.0,124159
2024-07-31,1655.0,1675.0,1575.0,1575.0,9605
2024-08-01,1625.0,1665.0,1605.0,1630.0,114461
2024-08-02,1585.0,1610.0,1565.0,1605.0,59141
2024-08-05,1580.0,1595.0,1500.0,1535.0,132162
2024-08-06,1640.0,1645.0,1595.0,1605.0,98357
2024-08-07,1680.0,1695.0,1650.0,1665.0,148676
2024-08-08,1780.0,1795.0,1710.0,1710.0,172161
2024-08-09,1825.0,1850.0,1760.0,1780.0,277546
2024-08-12,1810.0,1860.0,1800.0,1800.0,160665
2024-08-13,1795.0,1845.0,1770.0,1810.0,114834
2024-08-14,1800.0,1850.0,1760.0,1800.0,198316
2024-08-15,1845.0,1870.0,1760.0,1760.0,92433
2024-08-16,1855.0,1870.0,1825.0,1845.0,89891
2024-08-19,1995.0,2015.0,1835.0,1860.0,821299
2024-08-20,1955.0,2010.0,1905.0,2000.0,106968
2024-08-21,1895.0,1970.0,1890.0,1955.0,71114
2024-08-22,1795.0,1890.0,1775.0,1890.0,163159
2024-08-23,1825.0,1850.0,1795.0,1800.0,85140
2024-08-26,1800.0,1870.0,1780.0,1825.0,81345
2024-08-27,1790.0,1830.0,1775.0,1795.0,64920
2024-08-28,1770.0,1800.0,1755.0,1800.0,289867
2024-08-29,1790.0,1810.0,1760.0,1780.0,314606
2024-08-30,1810.0,1900.0,1795.0,1860.0,419585
2024-09-02,1820.0,1840.0,1765.0,1765.0,183673
2024-09-03,1815.0,1845.0,1790.0,1820.0,170694
2024-09-04,1945.0,1965.0,1815.0,1820.0,371709
2024-09-05,1985.0,2020.0,1940.0,1970.0,376139
2024-09-06,1920.0,2000.0,1860.0,1985.0,358939
2024-09-09,1955.0,1985.0,1895.0,1920.0,163307
2024-09-10,1930.0,1965.0,1855.0,1900.0,63302
2024-09-11,2005.0,2050.0,1930.0,1930.0,242590
2024-09-12,2020.0,2040.0,1975.0,2000.0,215782
2024-09-13,2015.0,2040.0,1995.0,2025.0,107767
2024-09-16,2070.0,2110.0,2020.0,2040.0,304178
2024-09-17,2030.0,2080.0,2020.0,2075.0,105767
2024-09-18,1980.0,2085.0,1910.0,2085.0,782629
2024-09-19,2090.0,2095.0,1995.0,1995.0,370587
2024-09-20,2070.0,2095.0,2035.0,2080.0,130236
2024-09-23,2025.0,2110.0,1990.0,2070.0,115794
2024-09-24,1995.0,2090.0,1990.0,2045.0,191386
2024-09-25,1970.0,2035.0,1945.0,1995.0,161915
2024-09-26,1910.0,1995.0,1905.0,1945.0,90566
2024-09-27,1905.0,1965.0,1885.0,1920.0,154231
2024-09-30,1845.0,1900.0,1825.0,1900.0,177414
2024-10-01,1965.0,1970.0,1820.0,1900.0,236820
2024-10-02,1935.0,1980.0,1880.0,1980.0,169510
2024-10-03,1945.0,1970.0,1880.0,1935.0,65355
2024-10-04,1955.0,1990.0,1920.0,1945.0,53022
2024-10-07,1870.0,1955.0,1840.0,1955.0,167368
2024-10-08,1890.0,1900.0,1835.0,1875.0,84411
2024-10-09,1905.0,1935.0,1845.0,1900.0,119457
2024-10-10,1885.0,1920.0,1840.0,1905.0,217483
2024-10-14,1855.0,1890.0,1800.0,1890.0,234890
2024-10-15,1920.0,1940.0,1820.0,1850.0,419360
2024-10-16,2030.0,2065.0,1930.0,1940.0,649074
2024-10-17,2055.0,2070.0,1940.0,1940.0,268377
2024-10-18,2020.0,2085.0,1955.0,2065.0,352513
2024-10-21,1995.0,2035.0,1940.0,2020.0,133185
2024-10-22,1935.0,2005.0,1895.0,1940.0,166196
2024-10-23,1850.0,1935.0,1840.0,1935.0,222955
2024-10-24,1930.0,1935.0,1850.0,1850.0,193176
2024-10-25,2015.0,2045.0,1915.0,1930.0,205971
2024-10-28,2020.0,2070.0,1980.0,2015.0,148140
2024-10-29,2000.0,2120.0,1990.0,2040.0,319923
2024-10-30,2085.0,2130.0,1975.0,2010.0,243260
2024-10-31,2150.0,2160.0,2065.0,2085.0,244167
2024-11-01,2195.0,2265.0,2140.0,2195.0,266385
2024-11-04,2245.0,2290.0,2100.0,2220.0,150301
2024-11-05,2375.0,2380.0,2180.0,2200.0,515682
2024-11-06,2610.0,2650.0,2465.0,2490.0,671762
2024-11-07,2790.0,2810.0,2565.0,2610.0,537399
2024-11-08,2670.0,2870.0,2530.0,2870.0,466441
2024-11-11,2605.0,2720.0,2520.0,2660.0,250074
2024-11-12,2515.0,2570.0,2455.0,2570.0,337426
2024-11-13,2655.0,2670.0,2455.0,2510.0,299589
2024-11-14,2955.0,3000.0,2670.0,2690.0,672592
2024-11-15,2895.0,3065.0,2810.0,3000.0,340463
2024-11-19,2880.0,3085.0,2855.0,3050.0,240022
2024-11-20,2925.0,2955.0,2700.0,2900.0,193023
2024-11-21,2855.0,2950.0,2835.0,2920.0,84646
2024-11-22,2980.0,3000.0,2800.0,2850.0,189624
2024-11-25,2910.0,3200.0,2885.0,3050.0,218378
2024-11-26,2955.0,2990.0,2860.0,2900.0,206700
2024-11-27,2940.0,3010.0,2825.0,3010.0,179668
2024-11-28,2990.0,3040.0,2845.0,2875.0,83433
2024-11-29,3045.0,3075.0,2900.0,2985.0,324096
2024-12-02,3010.0,3110.0,2930.0,3105.0,332560
2024-12-03,3070.0,3175.0,2925.0,3050.0,768474
2024-12-04,2935.0,3100.0,2860.0,3075.0,386288
2024-12-05,2980.0,3010.0,2840.0,2900.0,229423
2024-12-06,2930.0,3075.0,2870.0,3020.0,242240
2024-12-09,3010.0,3150.0,2860.0,2935.0,275006
2024-12-10,2885.0,3050.0,2820.0,3020.0,166600
2024-12-11,2995.0,3020.0,2860.0,2890.0,159478
2024-12-12,2980.0,3085.0,2925.0,2925.0,320899
2024-12-13,2970.0,3095.0,2910.0,2980.0,499960
2024-12-16,3175.0,3230.0,2990.0,2990.0,355367
2024-12-17,3080.0,3325.0,3040.0,3290.0,806411
2024-12-18,2925.0,3150.0,2900.0,3110.0,390112
2024-12-19,2760.0,3100.0,2730.0,2930.0,504140
2024-12-20,2810.0,2820.0,2670.0,2730.0,297337
2024-12-23,2855.0,2875.0,2740.0,2820.0,119756
2024-12-24,2860.0,2920.0,2710.0,2895.0,195898
2024-12-26,3070.0,3095.0,2835.0,2850.0,680279
2024-12-27,3135.0,3190.0,2985.0,3110.0,277939
2024-12-30,3070.0,3250.0,2985.0,3155.0,319028
2025-01-02,3170.0,3265.0,3030.0,3100.0,627176
2025-01-03,3385.0,3410.0,3100.0,3230.0,414489
2025-01-06,3355.0,3575.0,3340.0,3425.0,1157434
2025-01-07,3400.0,3700.0,3255.0,3350.0,653652
2025-01-08,3295.0,3570.0,3165.0,3420.0,1564952
2025-01-09,3280.0,3375.0,3220.0,3295.0,98966
2025-01-10,3240.0,3320.0,3115.0,3285.0,248765
2025-01-13,3050.0,3275.0,3020.0,3240.0,325111
2025-01-14,3185.0,3215.0,3000.0,3110.0,381865
2025-01-15,3085.0,3270.0,3045.0,3195.0,280466
2025-01-16,2965.0,3150.0,2940.0,3085.0,170195
2025-01-17,2890.0,3010.0,2840.0,2960.0,327101
2025-01-20,2995.0,3000.0,2850.0,2900.0,99395
2025-01-21,2985.0,3040.0,2850.0,2990.0,341932
2025-01-22,3075.0,3090.0,2950.0,3050.0,245741
2025-01-23,3035.0,3120.0,2950.0,3120.0,74544
2025-01-24,2915.0,3090.0,2820.0,3075.0,220911
2025-01-27,2880.0,2920.0,2790.0,2920.0,872130
2025-01-28,2945.0,2965.0,2800.0,2900.0,515223
2025-01-29,2980.0,2985.0,2870.0,2875.0,264221
2025-01-30,3035.0,3075.0,2950.0,3000.0,218473
2025-01-31,2915.0,3100.0,2880.0,3100.0,114775
2025-02-03,2840.0,2915.0,2760.0,2900.0,113881
2025-02-04,2860.0,2930.0,2850.0,2850.0,36146
2025-02-05,2865.0,2950.0,2835.0,2945.0,306750
2025-02-06,2855.0,2910.0,2815.0,2860.0,242438
2025-02-07,2800.0,2920.0,2730.0,2905.0,175979
2025-02-10,2770.0,2880.0,2720.0,2810.0,86828
2025-02-11,2555.0,2765.0,2540.0,2710.0,348759
2025-02-12,2620.0,2675.0,2465.0,2580.0,287838
2025-02-13,2680.0,2700.0,2565.0,2600.0,171379
2025-02-14,2675.0,2745.0,2610.0,2680.0,122297
2025-02-17,2515.0,2635.0,2485.0,2550.0,236142
2025-02-18,2745.0,2790.0,2520.0,2520.0,305861
2025-02-19,2905.0,2930.0,2695.0,2790.0,153026
2025-02-20,2935.0,2965.0,2825.0,2900.0,201169
2025-02-21,2835.0,3020.0,2825.0,2990.0,144793
2025-02-24,2925.0,3010.0,2800.0,2850.0,502556
2025-02-25,2900.0,3110.0,2860.0,3005.0,1005919
2025-02-26,2760.0,2950.0,2730.0,2895.0,509890
2025-02-27,2705.0,2835.0,2600.0,2750.0,307008
2025-02-28,2705.0,2800.0,2575.0,2705.0,307069
2025-03-05,2810.0,2840.0,2585.0,2695.0,151393
2025-03-06,2775.0,2880.0,2730.0,2880.0,98235
2025-03-07,2750.0,2845.0,2625.0,2740.0,151999
2025-03-10,2645.0,2750.0,2575.0,2750.0,79898
2025-03-11,2670.0,2700.0,2595.0,2610.0,82484
2025-03-12,2720.0,2795.0,2680.0,2690.0,124050
2025-03-13,2635.0,2765.0,2625.0,2715.0,82850
2025-03-14,2740.0,2750.0,2655.0,2700.0,97588
2025-03-17,2765.0,2840.0,2745.0,2790.0,164018
2025-03-18,2680.0,2760.0,2665.0,2740.0,80792
2025-03-19,2765.0,2795.0,2680.0,2730.0,82525
2025-03-20,2795.0,2830.0,2735.0,2800.0,64331
2025-03-21,2890.0,2890.0,2735.0,2735.0,47085
2025-03-25,2775.0,2850.0,2730.0,2790.0,335495
2025-03-26,2760.0,2830.0,2715.0,2730.0,129418
2025-03-27,2740.0,2830.0,2710.0,2765.0,145488
2025-03-28,2725.0,2775.0,2675.0,2745.0,115360
2025-03-31,2670.0,2700.0,2615.0,2700.0,124568
2025-04-01,2735.0,2770.0,2640.0,2645.0,155742
2025-04-03,2740.0,2750.0,2640.0,2720.0,216873
2025-04-04,2590.0,2680.0,2510.0,2680.0,178898
2025-04-07,2560.0,2780.0,2465.0,2470.0,435402
2025-04-08,2615.0,2700.0,2545.0,2640.0,275458
2025-04-09,2845.0,2850.0,2420.0,2625.0,186913
2025-04-10,2735.0,2825.0,2600.0,2760.0,160211
2025-04-11,3000.0,3015.0,2760.0,2830.0,673589
2025-04-14,2800.0,3100.0,2650.0,3100.0,692222
2025-04-15,2690.0,2830.0,2680.0,2830.0,128455
