Price,('Close', 'TRAN.BA'),('High', 'TRAN.BA'),('Low', 'TRAN.BA'),('Open', 'TRAN.BA'),('Volume', 'TRAN.BA')
Ticker,TRAN.BA,TRAN.BA,TRAN.BA,TRAN.BA,TRAN.BA
Date,,,,,
2022-10-27,95.80000305175781,97.30000305175781,92.5,92.5,589470
2022-10-28,98.5,98.5999984741211,95.0,97.9000015258789,406221
2022-10-31,99.5999984741211,100.5,97.5,98.80000305175781,479106
2022-11-01,103.5,103.5,99.5,100.0,402180
2022-11-02,101.0,104.5,99.69999694824219,99.69999694824219,111462
2022-11-03,99.30000305175781,103.0,95.0,101.0,86387
2022-11-04,101.5,103.0,99.30000305175781,99.30000305175781,315992
2022-11-07,98.5999984741211,104.25,98.19999694824219,101.5,48928
2022-11-08,97.9000015258789,101.0,97.69999694824219,100.75,56649
2022-11-09,95.30000305175781,100.0,95.19999694824219,98.9000015258789,116458
2022-11-10,98.5,99.9000015258789,97.0,97.0,74363
2022-11-11,102.0,103.0,99.30000305175781,100.0,295455
2022-11-14,104.25,106.0,97.4000015258789,102.0,219667
2022-11-15,106.5,108.0,103.0,104.0,508851
2022-11-16,114.0,116.0,104.5,106.75,576049
2022-11-17,116.0,119.0,113.5,114.0,512744
2022-11-18,120.0,121.0,115.0,116.0,396072
2022-11-22,119.0,122.0,118.0,119.75,311604
2022-11-23,116.5,130.0,116.0,119.0,784380
2022-11-24,121.25,121.5,118.0,119.0,140851
2022-11-25,123.0,125.75,120.25,122.0,406575
2022-11-28,122.75,127.0,118.5,123.0,393163
2022-11-29,129.0,129.75,124.0,124.0,287042
2022-11-30,131.0,132.0,129.0,129.0,212215
2022-12-01,141.75,142.0,131.0,132.0,527090
2022-12-02,148.5,150.0,137.0,143.0,1004584
2022-12-05,139.75,151.5,138.0,149.75,385662
2022-12-06,144.0,144.0,140.0,141.0,405193
2022-12-07,151.75,151.75,147.0,149.5,255250
2022-12-12,151.75,153.75,142.0,153.5,289326
2022-12-13,156.0,158.0,152.75,152.75,246838
2022-12-14,156.0,159.75,152.0,157.5,378632
2022-12-15,158.75,159.75,154.0,157.0,152486
2022-12-16,156.5,161.5,154.0,161.5,640815
2022-12-19,160.75,161.0,150.0,156.0,949090
2022-12-20,165.75,170.0,158.25,164.75,35679
2022-12-21,168.0,175.0,166.0,170.0,929954
2022-12-22,166.0,171.75,163.0,171.75,248215
2022-12-23,169.0,169.75,164.25,168.0,173408
2022-12-26,173.25,174.75,167.25,167.25,341857
2022-12-27,172.25,183.0,172.0,175.0,460410
2022-12-28,174.75,175.0,170.5,170.5,632969
2022-12-29,174.0,177.0,170.0,171.5,236241
2022-12-30,187.0,187.0,174.0,180.0,345048
2023-01-02,190.0,196.0,185.0,189.0,459125
2023-01-03,189.0,194.0,183.0,194.0,641967
2023-01-04,194.5,195.0,189.0,193.0,228132
2023-01-05,205.5,209.0,194.0,196.0,451424
2023-01-06,200.0,213.0,198.5,209.0,850255
2023-01-09,204.25,206.0,198.0,206.0,458155
2023-01-10,204.25,206.0,200.0,205.0,230973
2023-01-11,208.5,210.0,197.0,207.5,595336
2023-01-12,209.5,212.0,206.25,209.0,356797
2023-01-13,208.0,212.5,207.0,212.5,349154
2023-01-16,210.0,212.75,200.0,210.0,318938
2023-01-17,217.0,220.0,207.0,210.0,1056361
2023-01-18,206.0,221.0,190.0,215.5,692916
2023-01-19,193.25,207.5,182.25,201.75,330630
2023-01-20,207.5,210.0,192.5,193.5,242693
2023-01-23,217.5,218.25,206.5,214.0,738038
2023-01-24,223.0,223.5,210.0,219.0,339687
2023-01-25,243.0,249.0,223.0,229.0,648150
2023-01-26,253.0,254.5,245.0,245.0,515222
2023-01-27,250.0,257.0,240.0,253.5,413825
2023-01-30,239.5,252.0,238.0,247.0,398188
2023-01-31,243.0,246.0,237.25,238.75,369551
2023-02-01,246.0,250.0,243.0,246.0,254753
2023-02-02,244.5,251.0,244.0,250.0,142770
2023-02-03,233.25,252.0,224.25,245.25,308979
2023-02-06,233.0,249.0,231.5,238.5,301223
2023-02-07,237.5,241.0,225.0,235.5,105560
2023-02-08,241.5,244.75,236.0,239.0,118595
2023-02-09,246.5,253.5,242.75,249.75,182514
2023-02-10,247.0,253.5,241.0,253.5,106803
2023-02-13,249.0,252.5,241.75,247.0,195770
2023-02-14,249.0,254.5,247.5,254.5,92520
2023-02-15,253.0,254.5,244.0,249.0,418036
2023-02-16,251.5,254.0,246.25,253.0,60570
2023-02-17,245.0,252.0,238.25,252.0,59195
2023-02-22,238.75,250.0,236.0,250.0,94261
2023-02-23,230.0,244.75,225.0,237.25,366582
2023-02-24,223.0,233.0,215.0,230.5,204768
2023-02-27,224.0,229.0,221.0,222.75,214809
2023-02-28,219.5,227.75,218.5,227.75,138498
2023-03-01,226.5,226.75,218.0,218.0,167849
2023-03-02,242.0,247.75,232.5,235.0,457725
2023-03-03,244.0,253.5,236.0,240.0,881214
2023-03-06,242.0,247.0,238.0,239.0,246929
2023-03-07,237.5,250.0,234.5,250.0,418549
2023-03-08,229.25,242.0,225.5,237.0,187084
2023-03-09,227.25,237.0,220.0,229.0,179595
2023-03-10,212.0,227.5,209.0,227.5,457428
2023-03-13,194.0,211.0,191.0,210.0,649263
2023-03-14,188.5,204.0,181.0,197.0,723486
2023-03-15,178.0,187.0,176.25,181.0,733891
2023-03-16,186.5,190.0,178.0,178.0,395492
2023-03-17,189.5,196.0,183.0,190.0,320757
2023-03-20,187.0,195.0,186.0,189.0,770542
2023-03-21,193.25,195.0,188.0,188.0,321894
2023-03-22,191.5,200.0,189.75,196.0,470553
2023-03-23,185.0,195.5,183.5,192.0,748277
2023-03-27,198.75,200.0,182.0,182.0,823110
2023-03-28,206.75,210.0,193.5,200.0,538897
2023-03-29,211.5,215.0,207.5,207.5,197293
2023-03-30,205.75,218.0,200.0,212.0,678808
2023-03-31,199.75,209.5,198.0,205.75,457916
2023-04-03,204.0,206.0,199.0,199.0,463072
2023-04-04,201.25,207.0,198.5,206.0,173153
2023-04-05,199.75,200.0,197.0,198.0,144835
2023-04-10,210.25,210.75,200.0,200.0,232427
2023-04-11,226.5,229.5,210.25,211.0,1106753
2023-04-12,226.25,232.0,225.25,230.0,392634
2023-04-13,235.0,236.0,226.0,226.5,941468
2023-04-14,240.0,244.5,235.0,239.0,572614
2023-04-17,254.0,256.0,238.0,241.0,451572
2023-04-18,258.5,269.0,255.0,256.0,470546
2023-04-19,248.25,260.0,244.0,260.0,382955
2023-04-20,243.5,255.5,240.0,249.0,1031488
2023-04-21,241.75,250.0,240.0,245.0,820869
2023-04-24,245.0,247.0,242.0,244.75,488219
2023-04-25,245.0,252.0,240.0,247.0,1609444
2023-04-26,246.5,249.5,239.0,249.5,371999
2023-04-27,245.0,250.5,230.0,246.5,440055
2023-04-28,247.75,249.0,237.25,247.0,329921
2023-05-02,250.0,250.0,238.0,249.5,118290
2023-05-03,249.0,254.0,243.25,243.25,202612
2023-05-04,244.0,253.5,244.0,253.5,140315
2023-05-05,250.5,253.0,244.0,244.0,593760
2023-05-08,258.0,260.0,251.0,254.5,492139
2023-05-09,264.5,268.0,255.5,258.0,409386
2023-05-10,270.0,270.0,260.5,268.0,398032
2023-05-11,277.5,279.0,267.0,268.0,329704
2023-05-12,285.0,287.0,271.0,280.0,377705
2023-05-15,284.5,289.5,276.0,284.5,255891
2023-05-16,284.5,300.0,283.0,289.5,806204
2023-05-17,298.5,299.5,282.0,286.0,680585
2023-05-18,294.5,303.0,291.0,299.0,387775
2023-05-19,304.5,305.0,295.0,296.0,288091
2023-05-22,309.0,313.0,299.0,304.0,366184
2023-05-23,292.5,312.0,291.0,312.0,957736
2023-05-24,287.0,297.0,280.0,297.0,532537
2023-05-29,297.0,298.5,285.5,289.5,251568
2023-05-30,295.0,299.5,286.0,296.0,282634
2023-05-31,298.5,299.5,285.0,297.0,286725
2023-06-01,312.0,313.0,296.0,300.0,301231
2023-06-02,306.0,318.5,302.0,313.0,414975
2023-06-05,314.5,315.0,306.0,306.0,498664
2023-06-06,322.0,327.0,315.0,318.0,369900
2023-06-07,312.0,327.0,309.0,326.0,346729
2023-06-08,314.0,323.0,308.0,319.5,307114
2023-06-09,312.5,320.0,307.5,320.0,161676
2023-06-12,312.0,320.0,310.5,320.0,80251
2023-06-13,303.5,314.5,302.5,312.0,224843
2023-06-14,294.0,306.0,289.5,303.0,290500
2023-06-15,302.5,304.0,289.0,294.0,284494
2023-06-16,302.5,310.0,291.0,310.0,444026
2023-06-21,323.5,326.0,305.0,305.0,673467
2023-06-22,319.0,329.0,317.0,325.0,578147
2023-06-23,342.0,344.0,320.0,323.0,1057696
2023-06-26,350.5,359.0,342.0,353.0,981915
2023-06-27,326.0,355.0,321.0,350.5,954310
2023-06-28,321.0,334.0,315.0,327.5,445886
2023-06-29,340.5,345.0,320.0,323.0,312690
2023-06-30,346.0,353.0,340.0,340.5,316125
2023-07-03,368.5,370.0,346.0,350.0,772871
2023-07-04,375.0,380.0,360.0,368.5,399750
2023-07-05,379.5,392.5,361.0,375.0,767263
2023-07-06,366.0,382.0,364.0,376.0,293609
2023-07-07,375.5,386.0,367.0,369.5,787138
2023-07-10,364.0,380.0,358.0,380.0,365654
2023-07-11,361.5,367.0,358.0,365.5,510163
2023-07-12,367.5,373.5,361.5,361.5,304951
2023-07-13,373.0,378.0,366.0,367.5,464275
2023-07-14,369.5,373.0,360.0,373.0,176461
2023-07-17,379.0,379.5,372.0,372.5,155524
2023-07-18,374.5,383.0,371.0,380.0,289407
2023-07-19,377.5,383.0,367.0,383.0,131241
2023-07-20,376.0,383.0,362.5,383.0,83171
2023-07-21,382.0,382.5,375.0,379.5,341271
2023-07-24,377.5,391.5,367.0,379.0,212038
2023-07-25,382.0,382.5,368.5,368.5,168456
2023-07-26,380.5,388.0,374.0,388.0,153320
2023-07-27,363.5,388.0,361.0,387.0,177722
2023-07-28,363.0,371.0,361.0,364.0,166031
2023-07-31,363.0,374.0,350.0,363.0,281312
2023-08-01,351.5,364.5,350.0,364.5,280066
2023-08-02,341.5,352.0,339.0,350.0,376988
2023-08-03,331.0,348.0,329.0,342.0,859896
2023-08-04,338.5,340.0,331.0,331.0,308495
2023-08-07,325.0,342.0,322.0,342.0,393248
2023-08-08,325.5,330.0,321.0,325.0,588216
2023-08-09,333.0,336.0,325.0,326.0,388658
2023-08-10,332.5,344.5,325.0,331.0,421325
2023-08-11,339.5,340.0,332.0,339.0,403776
2023-08-14,339.5,365.0,319.0,332.0,552363
2023-08-15,373.5,381.0,340.0,340.5,600166
2023-08-16,384.5,418.0,374.5,374.5,1730022
2023-08-17,429.5,434.0,392.0,399.0,1160842
2023-08-18,438.0,444.0,401.5,429.5,822780
2023-08-22,449.0,449.5,425.5,438.0,466832
2023-08-23,444.5,452.0,437.0,437.0,459131
2023-08-24,441.0,447.5,429.0,444.5,436838
2023-08-25,440.5,444.0,432.5,441.0,505531
2023-08-28,478.0,479.0,435.5,441.0,829223
2023-08-29,491.0,498.0,471.0,471.0,559412
2023-08-30,485.0,499.0,476.0,495.0,394116
2023-08-31,463.5,485.0,453.0,485.0,574958
2023-09-01,453.0,478.0,451.0,470.0,481152
2023-09-04,457.0,463.0,449.0,453.0,267621
2023-09-05,436.5,464.0,426.5,457.0,450852
2023-09-06,436.0,448.0,431.0,431.0,279698
2023-09-07,407.5,441.0,405.0,436.0,332812
2023-09-08,403.0,435.0,390.0,405.0,419761
2023-09-11,393.5,413.5,383.0,403.0,470372
2023-09-12,404.5,413.0,383.0,395.0,433468
2023-09-13,418.5,419.0,408.0,410.0,250239
2023-09-14,430.0,434.0,424.0,434.0,402527
2023-09-15,428.5,442.0,415.0,442.0,195097
2023-09-18,461.5,462.0,422.0,430.0,582331
2023-09-19,440.0,469.0,433.0,469.0,818755
2023-09-20,424.0,449.0,420.0,440.5,262841
2023-09-21,400.5,419.0,395.0,419.0,671952
2023-09-22,402.0,410.0,390.0,402.0,135368
2023-09-25,396.5,404.0,391.0,400.0,195594
2023-09-26,405.5,408.0,390.0,397.0,338682
2023-09-27,428.5,429.0,400.5,400.5,424040
2023-09-28,443.5,453.5,425.0,425.0,330042
2023-09-29,443.5,458.0,430.0,443.5,483364
2023-10-02,449.5,450.0,425.5,443.5,140635
2023-10-03,460.0,462.0,432.0,440.0,690398
2023-10-04,470.5,489.0,460.0,460.0,295863
2023-10-05,482.5,496.0,470.0,470.0,333946
2023-10-06,504.5,505.5,483.5,485.0,221471
2023-10-09,523.0,529.5,502.5,503.0,560157
2023-10-10,555.5,562.0,523.0,523.0,1241158
2023-10-11,541.0,569.0,510.0,552.0,315595
2023-10-12,568.0,580.0,534.0,542.0,625902
2023-10-17,568.0,604.0,563.5,565.0,613613
2023-10-18,580.5,589.5,568.5,572.0,861322
2023-10-19,552.0,593.0,532.0,593.0,236708
2023-10-20,597.0,599.0,550.0,550.0,492822
2023-10-23,561.0,594.0,525.5,580.0,416829
2023-10-24,558.0,594.0,525.0,561.0,784017
2023-10-25,560.5,575.0,542.0,542.0,277114
2023-10-26,570.0,585.5,561.0,580.0,160961
2023-10-27,553.0,580.0,545.5,570.0,78148
2023-10-30,476.5,560.0,473.0,549.0,615293
2023-10-31,481.0,490.0,453.0,465.0,27752
2023-11-01,520.0,521.0,465.0,500.0,380306
2023-11-02,526.0,546.0,522.0,539.0,176745
2023-11-03,515.0,560.0,503.0,536.0,187146
2023-11-07,518.0,522.5,512.0,512.0,169409
2023-11-08,493.5,531.0,482.5,519.0,111032
2023-11-09,529.0,530.0,473.0,500.0,231314
2023-11-10,559.0,569.5,517.0,517.0,191464
2023-11-13,543.0,560.0,535.0,559.0,117743
2023-11-14,524.0,545.0,501.0,525.0,164885
2023-11-15,544.0,549.5,516.5,520.5,171549
2023-11-16,503.5,545.5,489.0,544.0,222341
2023-11-17,508.5,524.0,490.0,500.0,170042
2023-11-21,711.5,740.0,539.0,570.0,1389262
2023-11-22,749.5,814.0,700.0,711.5,1471381
2023-11-23,781.5,800.0,749.5,749.5,741371
2023-11-24,837.0,842.0,782.0,785.0,393225
2023-11-27,763.5,870.0,751.0,840.0,741019
2023-11-28,765.0,800.0,735.0,753.0,441341
2023-11-29,794.0,795.0,752.0,772.0,518362
2023-11-30,796.0,820.0,770.5,801.0,159567
2023-12-01,859.5,862.0,783.0,819.5,369851
2023-12-04,918.5,920.0,841.5,869.5,427989
2023-12-05,1027.0,1040.0,918.0,919.0,864013
2023-12-06,1024.5,1100.0,980.0,1027.0,590883
2023-12-07,1047.5,1050.0,1011.0,1030.0,383241
2023-12-11,1146.5,1148.0,1065.0,1065.0,1339709
2023-12-12,1196.5,1238.0,1170.0,1195.0,992266
2023-12-13,1210.0,1315.0,1120.0,1269.0,686951
2023-12-14,1187.5,1261.0,1165.0,1210.0,198554
2023-12-15,1114.5,1225.0,1101.0,1160.0,315441
2023-12-18,1128.5,1138.0,1050.0,1118.0,312418
2023-12-19,1113.0,1175.5,1081.0,1137.0,215153
2023-12-20,1093.0,1149.0,1058.0,1135.0,207371
2023-12-21,1147.5,1164.5,1094.0,1100.0,970075
2023-12-22,1173.0,1180.0,1102.0,1170.0,191834
2023-12-26,1166.0,1204.0,1142.0,1200.0,246647
2023-12-27,1141.0,1180.0,1122.0,1130.0,445933
2023-12-28,1200.0,1218.0,1121.0,1150.0,677430
2023-12-29,1210.0,1250.0,1187.5,1200.0,187120
2024-01-02,1234.0,1249.0,1204.0,1234.0,260181
2024-01-03,1213.0,1260.0,1205.0,1235.0,488088
2024-01-04,1183.5,1238.0,1180.0,1223.0,489394
2024-01-05,1185.0,1203.0,1180.0,1185.0,537124
2024-01-08,1224.0,1247.5,1190.0,1210.0,330334
2024-01-09,1220.5,1258.0,1170.0,1225.0,370186
2024-01-10,1259.5,1265.0,1185.0,1239.5,329399
2024-01-11,1262.5,1300.0,1236.0,1265.0,364194
2024-01-12,1251.0,1289.5,1225.0,1270.0,182902
2024-01-15,1285.0,1295.0,1222.0,1263.0,151059
2024-01-16,1359.0,1370.0,1300.0,1300.0,727589
2024-01-17,1395.0,1415.0,1362.0,1362.0,380860
2024-01-18,1360.0,1450.0,1345.0,1426.0,654752
2024-01-19,1399.0,1426.0,1350.0,1370.0,556473
2024-01-22,1418.0,1457.0,1400.0,1429.0,240523
2024-01-23,1448.0,1467.0,1420.0,1420.0,494617
2024-01-24,1472.0,1484.0,1410.0,1467.0,494703
2024-01-25,1500.0,1525.0,1465.0,1485.0,1338366
2024-01-26,1499.0,1560.0,1465.0,1495.0,405142
2024-01-29,1479.5,1505.0,1400.0,1467.0,240438
2024-01-30,1504.0,1514.0,1490.0,1490.0,379854
2024-01-31,1506.5,1522.0,1425.0,1517.0,269587
2024-02-01,1525.5,1550.0,1490.0,1520.0,177752
2024-02-02,1532.0,1548.0,1500.0,1545.0,799657
2024-02-05,1459.0,1556.0,1451.0,1532.0,267989
2024-02-06,1438.5,1500.0,1416.0,1500.0,154260
2024-02-07,1299.5,1405.5,1290.0,1390.0,275503
2024-02-08,1216.0,1300.0,1206.5,1292.5,1031834
2024-02-09,1209.5,1246.0,1190.0,1220.0,1151867
2024-02-14,1184.5,1227.5,1171.0,1215.0,220006
2024-02-15,1226.0,1229.0,1157.0,1157.0,150574
2024-02-16,1253.5,1260.0,1212.0,1260.0,374214
2024-02-19,1291.0,1313.0,1254.0,1256.5,462451
2024-02-20,1322.5,1339.0,1291.0,1300.0,922605
2024-02-21,1336.0,1364.0,1325.0,1326.0,700549
2024-02-22,1290.5,1385.0,1279.0,1336.0,616406
2024-02-23,1258.5,1297.0,1222.0,1285.0,536210
2024-02-26,1264.5,1269.0,1196.5,1255.0,354228
2024-02-27,1198.0,1270.0,1170.0,1264.0,1104398
2024-02-28,1111.0,1259.0,1080.0,1190.0,1450287
2024-02-29,1091.5,1166.0,1081.0,1119.0,455460
2024-03-01,1133.0,1140.0,1091.5,1092.0,383917
2024-03-04,1097.5,1199.0,1089.0,1178.0,251017
2024-03-05,1007.0,1084.0,995.0,1080.0,553456
2024-03-06,952.0,1039.0,940.0,993.0,842424
2024-03-07,912.0,945.0,902.0,945.0,498550
2024-03-08,912.0,928.0,885.0,912.0,717127
2024-03-11,897.0,935.0,867.5,925.0,1225991
2024-03-12,988.0,1009.5,908.0,908.0,444935
2024-03-13,1049.5,1052.0,995.5,1000.0,479364
2024-03-14,1017.5,1069.0,1006.5,1068.0,336621
2024-03-15,1064.5,1065.0,1001.0,1002.0,453529
2024-03-18,1140.0,1150.0,1080.0,1093.0,383829
2024-03-19,1153.5,1189.0,1130.0,1140.0,495633
2024-03-20,1177.5,1190.0,1150.0,1161.0,373496
2024-03-21,1191.0,1200.0,1157.0,1200.0,609489
2024-03-22,1199.5,1220.0,1161.0,1191.0,548995
2024-03-25,1245.5,1280.0,1200.0,1210.0,361585
2024-03-26,1294.5,1295.0,1200.0,1216.0,252868
2024-03-27,1313.5,1320.0,1266.0,1295.0,201197
2024-04-03,1319.0,1325.0,1199.0,1261.0,298561
2024-04-04,1352.0,1399.5,1300.0,1350.0,490278
2024-04-05,1418.0,1429.0,1364.0,1364.0,498111
2024-04-08,1474.0,1487.5,1400.0,1433.0,458883
2024-04-09,1452.5,1489.0,1401.0,1474.0,544447
2024-04-10,1427.5,1487.0,1378.0,1400.0,677803
2024-04-11,1373.0,1469.0,1366.5,1448.0,73453
2024-04-12,1313.0,1388.0,1306.0,1370.0,359605
2024-04-15,1198.0,1345.0,1185.0,1320.0,1515996
2024-04-16,1183.5,1230.0,1130.0,1190.0,642389
2024-04-17,1139.5,1216.5,1120.0,1195.0,158622
2024-04-18,1149.0,1178.0,1114.0,1168.0,160411
2024-04-19,1153.0,1179.0,1140.0,1150.0,195114
2024-04-22,1230.0,1240.0,1165.0,1175.0,416204
2024-04-23,1199.5,1290.0,1185.0,1230.0,139926
2024-04-24,1171.5,1234.0,1161.0,1210.0,143350
2024-04-25,1228.5,1234.0,1171.5,1172.0,228722
2024-04-26,1278.5,1297.5,1200.0,1240.0,220196
2024-04-29,1324.5,1348.0,1280.0,1300.0,261313
2024-04-30,1360.5,1400.0,1338.0,1350.0,532510
2024-05-02,1408.0,1410.0,1290.0,1390.0,319985
2024-05-03,1471.5,1497.0,1410.0,1410.0,359540
2024-05-06,1467.0,1498.0,1376.0,1498.0,490740
2024-05-07,1515.5,1520.0,1450.0,1480.0,591877
2024-05-08,1441.5,1530.0,1430.0,1525.0,351498
2024-05-09,1432.0,1457.5,1356.0,1444.0,443809
2024-05-10,1384.0,1450.0,1371.0,1428.0,890639
2024-05-13,1369.5,1400.0,1330.0,1376.5,200094
2024-05-14,1427.5,1436.0,1340.0,1369.5,427567
2024-05-15,1451.0,1486.0,1425.0,1480.0,983388
2024-05-16,1526.5,1529.0,1425.5,1475.0,503164
2024-05-17,1526.0,1565.0,1484.0,1530.0,865219
2024-05-20,1568.5,1584.0,1475.0,1526.0,359661
2024-05-21,1593.5,1625.0,1560.0,1565.0,333532
2024-05-22,1541.5,1604.5,1530.0,1583.5,422270
2024-05-23,1567.5,1600.0,1500.0,1541.5,519280
2024-05-24,1601.0,1605.0,1501.0,1550.0,480791
2024-05-27,1669.0,1702.0,1620.0,1636.0,307835
2024-05-28,1646.0,1714.5,1638.0,1669.0,409924
2024-05-29,1678.0,1679.0,1576.0,1650.0,612793
2024-05-30,1729.5,1756.0,1700.0,1700.0,683589
2024-05-31,1666.0,1764.0,1632.5,1730.0,724382
2024-06-03,1707.0,1718.0,1638.5,1680.0,388381
2024-06-04,1630.5,1700.0,1611.0,1700.0,351173
2024-06-05,1603.5,1630.0,1515.0,1600.0,2410168
2024-06-06,1531.0,1595.0,1520.0,1542.0,244914
2024-06-07,1584.5,1608.0,1510.0,1535.5,181685
2024-06-10,1635.0,1650.0,1550.0,1550.0,350776
2024-06-11,1647.0,1690.0,1577.5,1650.0,233231
2024-06-12,1620.0,1685.0,1580.0,1625.0,867987
2024-06-13,1703.5,1711.0,1641.0,1660.0,693016
2024-06-14,1679.5,1715.0,1655.0,1710.0,173597
2024-06-18,1645.0,1679.5,1610.0,1679.5,216465
2024-06-19,1729.5,1735.0,1625.0,1656.0,590809
2024-06-24,1767.5,1790.0,1660.5,1709.0,437841
2024-06-25,1796.5,1798.0,1711.0,1711.0,375829
2024-06-26,1784.0,1810.0,1770.0,1798.0,139798
2024-06-27,1808.5,1818.0,1725.0,1800.0,291641
2024-06-28,1782.5,1834.0,1750.5,1810.0,145384
2024-07-01,1730.5,1784.0,1705.0,1779.0,145439
2024-07-02,1797.0,1805.0,1710.5,1728.0,1710364
2024-07-03,1784.0,1834.5,1743.0,1798.0,175408
2024-07-04,1823.5,1839.0,1770.0,1770.0,183853
2024-07-05,1859.0,1859.0,1824.0,1824.0,134548
2024-07-08,1887.0,1925.0,1845.0,1860.0,652761
2024-07-10,1910.0,1925.0,1870.0,1885.0,307738
2024-07-11,1925.0,1955.0,1855.0,1955.0,316614
2024-07-12,1895.0,1940.0,1865.0,1930.0,229456
2024-07-15,1630.0,1900.0,1610.0,1885.0,334101
2024-07-16,1580.0,1660.0,1510.0,1640.0,1839775
2024-07-17,1565.0,1615.0,1545.0,1600.0,291215
2024-07-18,1600.0,1605.0,1555.0,1580.0,197136
2024-07-19,1630.0,1650.0,1600.0,1625.0,1053630
2024-07-22,1635.0,1675.0,1590.0,1650.0,352035
2024-07-23,1630.0,1660.0,1625.0,1635.0,286552
2024-07-24,1580.0,1670.0,1570.0,1645.0,204268
2024-07-25,1550.0,1595.0,1530.0,1580.0,141923
2024-07-26,1530.0,1600.0,1480.0,1565.0,1165201
2024-07-29,1495.0,1560.0,1480.0,1560.0,149036
2024-07-30,1420.0,1520.0,1400.0,1520.0,391982
2024-07-31,1540.0,1545.0,1430.0,1455.0,25882
2024-08-01,1575.0,1580.0,1470.0,1535.0,233345
2024-08-02,1570.0,1620.0,1490.0,1535.0,325712
2024-08-05,1640.0,1695.0,1430.0,1500.0,1802675
2024-08-06,1710.0,1710.0,1650.0,1650.0,287629
2024-08-07,1760.0,1765.0,1690.0,1720.0,706469
2024-08-08,1750.0,1830.0,1700.0,1785.0,294568
2024-08-09,1750.0,1790.0,1685.0,1760.0,698502
2024-08-12,1690.0,1780.0,1680.0,1750.0,164718
2024-08-13,1680.0,1715.0,1660.0,1690.0,150346
2024-08-14,1635.0,1715.0,1610.0,1640.0,269360
2024-08-15,1665.0,1685.0,1640.0,1660.0,326553
2024-08-16,1660.0,1710.0,1650.0,1665.0,214135
2024-08-19,1620.0,1700.0,1600.0,1675.0,478358
2024-08-20,1630.0,1660.0,1600.0,1620.0,1791189
2024-08-21,1610.0,1665.0,1600.0,1645.0,1523678
2024-08-22,1535.0,1630.0,1510.0,1615.0,1323598
2024-08-23,1550.0,1595.0,1510.0,1575.0,658485
2024-08-26,1515.0,1590.0,1510.0,1590.0,607238
2024-08-27,1585.0,1595.0,1515.0,1520.0,215004
2024-08-28,1605.0,1630.0,1560.0,1600.0,278454
2024-08-29,1630.0,1645.0,1605.0,1605.0,251969
2024-08-30,1735.0,1770.0,1650.0,1655.0,1822509
2024-09-02,1765.0,1790.0,1725.0,1745.0,463943
2024-09-03,1710.0,1795.0,1705.0,1735.0,332291
2024-09-04,1760.0,1820.0,1710.0,1755.0,584225
2024-09-05,1800.0,1815.0,1730.0,1775.0,1492595
2024-09-06,1695.0,1845.0,1670.0,1820.0,272483
2024-09-09,1685.0,1730.0,1670.0,1700.0,467942
2024-09-10,1650.0,1730.0,1625.0,1685.0,690685
2024-09-11,1715.0,1730.0,1650.0,1655.0,579570
2024-09-12,1790.0,1820.0,1720.0,1750.0,282457
2024-09-13,1845.0,1850.0,1780.0,1790.0,675582
2024-09-16,1855.0,1880.0,1825.0,1845.0,296629
2024-09-17,1840.0,1860.0,1790.0,1855.0,265172
2024-09-18,1790.0,1880.0,1720.0,1850.0,5279390
2024-09-19,1780.0,1840.0,1760.0,1820.0,419141
2024-09-20,1755.0,1800.0,1715.0,1780.0,418599
2024-09-23,1740.0,1765.0,1680.0,1755.0,378257
2024-09-24,1800.0,1805.0,1715.0,1750.0,292975
2024-09-25,1750.0,1810.0,1745.0,1800.0,222180
2024-09-26,1725.0,1795.0,1705.0,1750.0,508405
2024-09-27,1805.0,1820.0,1700.0,1700.0,845922
2024-09-30,1850.0,1860.0,1775.0,1800.0,226464
2024-10-01,1865.0,1890.0,1775.0,1850.0,304724
2024-10-02,1850.0,1895.0,1820.0,1875.0,276081
2024-10-03,1890.0,1910.0,1815.0,1860.0,379718
2024-10-04,1900.0,1920.0,1860.0,1910.0,223848
2024-10-07,1880.0,1910.0,1845.0,1905.0,341572
2024-10-08,1835.0,1900.0,1830.0,1900.0,229376
2024-10-09,1835.0,1865.0,1810.0,1835.0,262469
2024-10-10,1830.0,1855.0,1800.0,1835.0,142462
2024-10-14,1800.0,1860.0,1785.0,1840.0,1334176
2024-10-15,1795.0,1815.0,1755.0,1780.0,250898
2024-10-16,1775.0,1815.0,1735.0,1765.0,386327
2024-10-17,1820.0,1840.0,1740.0,1810.0,443016
2024-10-18,1810.0,1845.0,1770.0,1770.0,165240
2024-10-21,1810.0,1850.0,1785.0,1850.0,132550
2024-10-22,1830.0,1835.0,1790.0,1830.0,122257
2024-10-23,1845.0,1845.0,1780.0,1830.0,146320
2024-10-24,1890.0,1895.0,1840.0,1845.0,264536
2024-10-25,1845.0,1935.0,1825.0,1900.0,225960
2024-10-28,1860.0,1890.0,1795.0,1850.0,157804
2024-10-29,2010.0,2070.0,1820.0,1930.0,2529702
2024-10-30,2050.0,2095.0,1970.0,2000.0,486988
2024-10-31,2040.0,2070.0,2005.0,2040.0,199236
2024-11-01,2110.0,2120.0,2040.0,2040.0,206001
2024-11-04,2260.0,2270.0,2080.0,2120.0,1665750
