Price,('Close', 'HAVA.BA'),('High', 'HAVA.BA'),('Low', 'HAVA.BA'),('Open', 'HAVA.BA'),('Volume', 'HAVA.BA')
Ticker,HAVA.BA,HAVA.BA,HAVA.BA,HAVA.BA,HAVA.BA
Date,,,,,
2021-09-06,137.18556213378906,137.18556213378906,137.18556213378906,137.18556213378906,0
2021-09-07,137.18556213378906,137.18556213378906,137.18556213378906,137.18556213378906,0
2021-09-08,137.18556213378906,137.18556213378906,137.18556213378906,137.18556213378906,0
2021-09-09,137.18556213378906,137.18556213378906,137.18556213378906,137.18556213378906,0
2021-09-10,137.18556213378906,137.18556213378906,137.18556213378906,137.18556213378906,0
2021-09-13,137.18556213378906,137.18556213378906,137.18556213378906,137.18556213378906,0
2021-09-14,138.0763702392578,138.0763702392578,138.0763702392578,138.0763702392578,10
2021-09-15,138.0763702392578,142.53044669858872,138.0763702392578,142.53044669858872,102
2021-09-16,137.18556213378906,138.07637747232016,137.18556213378906,138.07637747232016,115
2021-09-17,141.6396484375,141.6396484375,141.6396484375,141.6396484375,2
2021-09-20,141.6396484375,141.6396484375,133.62230984669813,133.62230984669813,59
2021-09-21,133.62229919433594,133.62229919433594,133.62229919433594,133.62229919433594,390
2021-09-22,133.62229919433594,138.96719116210937,133.62229919433594,138.96719116210937,252
2021-09-23,135.4039306640625,135.4039306640625,135.4039306640625,135.4039306640625,40
2021-09-24,129.16822814941406,131.84067424905712,129.16822814941406,131.84067424905712,1100
2021-09-27,130.0590362548828,130.0590362548828,129.16822093806854,129.16822093806854,2748
2021-09-28,128.72280883789062,130.0590317670037,128.72280883789062,130.0590317670037,555
2021-09-29,128.27740478515625,128.72281244066025,128.27740478515625,128.72281244066025,348
2021-09-30,129.16822814941406,129.16822814941406,128.27741278286638,128.27741278286638,340
2021-10-01,127.38658905029297,128.27740435833698,127.38658905029297,128.27740435833698,1110
2021-10-04,126.49577331542969,126.49577331542969,124.71414270535321,124.71414270535321,180
2021-10-05,122.93253326416016,126.49579509790392,122.93253326416016,126.49579509790392,355
2021-10-06,124.7141342163086,124.7141342163086,124.7141342163086,124.7141342163086,110
2021-10-07,131.84068298339844,133.62231383452544,131.84068298339844,133.62231383452544,190
2021-10-12,130.0590362548828,130.0590362548828,130.0590362548828,130.0590362548828,80
2021-10-13,129.16822814941406,129.61363583268792,129.16822814941406,129.61363583268792,110
2021-10-14,124.7141342163086,129.16821043831962,124.7141342163086,129.16821043831962,445
2021-10-15,124.7141342163086,133.62228666033064,124.7141342163086,133.62228666033064,1808
2021-10-18,130.0590362548828,133.6222975221399,130.0590362548828,133.6222975221399,110
2021-10-19,124.7141342163086,124.7141342163086,124.7141342163086,124.7141342163086,1796
2021-10-20,124.7141342163086,124.7141342163086,124.7141342163086,124.7141342163086,590
2021-10-21,122.93253326416016,124.71416418103203,122.93253326416016,124.71416418103203,1847
2021-10-22,124.7141342163086,127.38657994951521,124.7141342163086,127.38657994951521,340
2021-10-25,125.6049575805664,126.05036523156133,124.71414227857657,124.71414227857657,451
2021-10-26,126.49577331542969,126.49577331542969,126.49577331542969,126.49577331542969,200
2021-10-27,126.49577331542969,126.49577331542969,126.49577331542969,126.49577331542969,835
2021-10-28,122.93253326416016,124.71416418103203,122.93253326416016,124.71416418103203,4773
2021-10-29,124.7141342163086,124.7141342163086,123.82331897190639,123.82331897190639,1250
2021-11-01,125.6049575805664,125.60495758056642,125.60495758056642,125.60495758056642,290
2021-11-02,124.7141342163086,133.62228666033064,124.7141342163086,133.62228666033064,80
2021-11-03,130.0590362548828,130.0590362548828,124.71414435399721,124.71414435399721,525
2021-11-04,127.38658905029297,127.38658905029297,124.71414312616095,124.71414312616095,694
2021-11-05,126.05036163330078,126.05036163330078,126.05036163330078,126.05036163330078,190
2021-11-08,123.37792205810547,126.49577568412258,123.37792205810547,126.49577568412258,542
2021-11-09,128.27740478515625,128.27740478515625,124.71414354112413,124.71414354112413,1056
2021-11-10,127.38658905029297,127.38658905029297,122.04169720202893,122.04169720202893,4025
2021-11-11,127.38658905029297,128.27740435833698,127.38658905029297,128.27740435833698,7553
2021-11-12,127.38658905029297,127.38658905029297,122.48710485605093,122.48710485605093,1258
2021-11-15,127.38658905029297,127.38658905029297,122.93251251007294,126.94118139627096,1734
2021-11-16,129.16822814941406,129.16822814941406,127.38659741631871,127.38659741631871,46
2021-11-17,124.7141342163086,124.7141342163086,124.7141342163086,124.7141342163086,549
2021-11-18,124.7141342163086,124.7141342163086,124.7141342163086,124.7141342163086,80
2021-11-19,122.93253326416016,122.93253326416016,122.93253326416016,122.93253326416016,20
2021-11-23,122.04169464111328,122.93250993046448,122.04169464111328,122.93250993046448,330
2021-11-24,119.81466674804688,121.15088979728161,119.81466674804688,121.15088979728161,240
2021-11-25,123.82333374023438,123.82333374023438,121.15088768828687,121.15088768828687,385
2021-11-26,122.93253326416016,123.8233487225961,122.93253326416016,123.8233487225961,245
2021-11-29,123.82333374023438,123.82333374023438,123.82333374023438,123.82333374023438,194
2021-11-30,123.82333374023438,123.82333374023438,123.82333374023438,123.82333374023438,350
2021-12-01,128.27740478515625,128.27740478515625,128.27740478515625,128.27740478515625,30
2021-12-02,126.94117736816406,128.27740028782895,126.94117736816406,128.27740028782895,1003
2021-12-03,126.49577331542969,126.49577331542969,126.49577331542969,126.49577331542969,74
2021-12-06,124.7141342163086,124.7141342163086,124.7141342163086,124.7141342163086,232
2021-12-07,125.15956115722656,127.38659961198148,125.15956115722656,127.38659961198148,400
2021-12-09,125.6049575805664,125.60495758056642,124.71414227857657,124.71414227857657,1028
2021-12-10,129.16822814941406,129.16822814941406,129.16822814941406,129.16822814941406,13
2021-12-13,129.16822814941406,130.05904351596175,124.93685515831257,130.05904351596175,336
2021-12-14,124.7141342163086,124.7141342163086,124.7141342163086,124.7141342163086,265
2021-12-15,124.7141342163086,124.7141342163086,120.26005799429758,124.7141342163086,450
2021-12-16,126.49577331542969,126.49577331542969,126.49577331542969,126.49577331542969,20
2021-12-17,130.0590362548828,131.84066688851135,130.0590362548828,131.84066688851135,36
2021-12-20,126.94117736816406,126.94117736816406,126.94117736816406,126.94117736816406,420
2021-12-21,124.7141342163086,130.05902568272182,124.7141342163086,130.05902568272182,257
2021-12-22,127.38658905029297,128.722812012359,127.38658905029297,127.38658905029297,40
2021-12-23,127.38658905029297,127.38658905029297,127.38658905029297,127.38658905029297,265
2021-12-27,124.7141342163086,125.6049494607108,124.7141342163086,125.6049494607108,220
2021-12-28,111.35191345214844,123.15521627807618,111.35191345214844,123.15521627807618,702
2021-12-29,123.82333374023438,123.82333374023438,123.82333374023438,123.82333374023438,2831
2021-12-30,135.4039306640625,135.4039306640625,123.82333133095189,123.82333133095189,1555
2022-01-03,124.7141342163086,133.62228666033064,124.7141342163086,133.62228666033064,410
2022-01-04,129.16822814941406,129.16822814941406,124.71415131667565,124.71415131667565,299
2022-01-05,129.16822814941406,130.05904351596175,129.16822814941406,130.05904351596175,203
2022-01-06,130.94985961914062,130.94985961914062,129.16822887602308,129.16822887602308,294
2022-01-07,129.6136474609375,129.6136474609375,129.6136474609375,129.6136474609375,150
2022-01-10,129.16822814941406,129.16822814941406,129.16822814941406,129.16822814941406,88
2022-01-11,129.16822814941406,129.16822814941406,129.16822814941406,129.16822814941406,0
2022-01-12,128.27740478515625,130.0590354071723,127.38658947414821,127.38658947414821,1100
2022-01-13,126.49577331542969,126.49577331542969,125.60495801039146,125.60495801039146,223
2022-01-14,130.0590362548828,130.0590362548828,127.38659030444002,127.38659030444002,82
2022-01-17,129.6136474609375,129.6136474609375,129.6136474609375,129.6136474609375,80
2022-01-18,129.16822814941406,129.16822814941406,129.16822814941406,129.16822814941406,57
2022-01-19,130.94985961914062,130.94985961914062,130.94985961914062,130.94985961914062,11
2022-01-20,129.16822814941406,129.16822814941406,124.71415131667565,124.71415131667565,118
2022-01-21,129.16822814941406,129.16822814941406,129.16822814941406,129.16822814941406,0
2022-01-24,120.26007080078125,122.93251681857639,120.26007080078125,122.93251681857639,545
2022-01-25,120.26007080078125,120.26007080078125,120.26007080078125,120.26007080078125,1839
2022-01-26,120.26007080078125,122.04170147931134,120.26007080078125,122.04170147931134,2037
2022-01-27,122.04169464111328,122.04169464111328,120.26006406241089,120.26006406241089,164
2022-01-28,129.16822814941406,129.16822814941406,129.16822814941406,129.16822814941406,249
2022-01-31,124.7141342163086,133.62228666033064,124.7141342163086,133.62228666033064,410
2022-02-01,133.62229919433594,133.62229919433594,133.62229919433594,133.62229919433594,3180
2022-02-02,124.7141342163086,124.7141342163086,124.7141342163086,124.7141342163086,1040
2022-02-03,125.6049575805664,125.60495758056642,124.71414227857657,124.71414227857657,444
2022-02-04,124.93685150146484,127.38659368776808,124.71414766634638,127.38659368776808,114
2022-02-07,128.27740478515625,129.16822009616428,125.82766267988416,129.16822009616428,269
2022-02-08,130.0590362548828,130.0590362548828,128.27740562125427,128.50010945045784,1929
2022-02-09,132.73150634765625,132.73150634765625,130.9498753899696,130.9498753899696,58
2022-02-10,130.94985961914062,131.8406749906994,126.94119044712612,128.27741350446428,1147
2022-02-11,130.94985961914062,130.94985961914062,130.94985961914062,130.94985961914062,27
2022-02-14,130.0590362548828,130.0590362548828,130.0590362548828,130.0590362548828,1429
2022-02-15,131.84068298339844,131.84068298339844,129.16823670670792,130.05905213227143,1164
2022-02-16,131.84068298339844,131.84068298339844,131.61797912700754,131.61797912700754,1030
2022-02-17,129.16822814941406,129.16822814941406,129.16822814941406,129.16822814941406,678
2022-02-18,129.16822814941406,129.16822814941406,129.16822814941406,129.16822814941406,275
2022-02-21,129.16822814941406,129.16822814941406,129.16822814941406,129.16822814941406,130
2022-02-22,118.92383575439453,129.1682111190053,115.80598238255648,129.1682111190053,3405
2022-02-23,124.7141342163086,124.7141342163086,124.7141342163086,124.7141342163086,500
2022-02-24,124.7141342163086,124.7141342163086,124.7141342163086,124.7141342163086,135
2022-02-25,124.7141342163086,124.7141342163086,124.7141342163086,124.7141342163086,0
2022-03-02,127.38658905029297,127.38658905029297,127.38658905029297,127.38658905029297,279
2022-03-03,124.7141342163086,124.7141342163086,124.7141342163086,124.7141342163086,458
2022-03-04,128.72280883789062,128.72280883789062,124.71414005055146,124.71414005055146,324
2022-03-07,128.72280883789062,128.72280883789062,128.72280883789062,128.72280883789062,1300
2022-03-08,129.16822814941406,129.16822814941406,129.16822814941406,129.16822814941406,627
2022-03-09,130.0590362548828,130.0590362548828,129.16822093806854,129.16822093806854,1105
2022-03-10,132.73150634765625,132.73150634765625,130.05905991112627,130.05905991112627,420
2022-03-11,134.51312255859375,134.51312255859375,132.73149179622828,132.73149179622828,350
2022-03-14,134.51312255859375,136.29475332095922,134.51312255859375,136.29475332095922,1690
2022-03-15,135.4039306640625,135.4039306640625,134.73581916407534,134.73581916407534,5050
2022-03-16,136.2947540283203,136.2947540283203,136.2947540283203,136.2947540283203,3018
2022-03-17,138.96719360351562,138.96719360351562,138.07637825990335,138.07637825990335,590
2022-03-18,138.0763702392578,140.74881611485637,138.0763702392578,140.74881611485637,625
2022-03-21,138.5217742919922,138.5217742919922,138.5217742919922,138.5217742919922,564
2022-03-22,138.5217742919922,138.5217742919922,138.5217742919922,138.5217742919922,163
2022-03-23,138.0763702392578,138.0763702392578,138.0763702392578,138.0763702392578,67
2022-03-25,139.85800170898438,139.85800170898438,139.85800170898438,139.85800170898438,275
2022-03-28,139.85800170898438,139.85800170898438,139.85800170898438,139.85800170898438,2750
2022-03-29,136.07203674316406,138.07637116327612,135.84933291870715,137.63096351436235,9230
2022-03-30,136.07203674316406,136.07203674316406,136.07203674316406,136.07203674316406,8000
2022-03-31,129.16822814941406,129.16822814941406,129.16822814941406,129.16822814941406,200
2022-04-01,125.38225555419922,129.16822064198143,124.71414406811999,124.71414406811999,160
2022-04-04,125.38225555419922,125.38225555419922,125.38225555419922,125.38225555419922,0
2022-04-05,125.38225555419922,125.38225555419922,125.38225555419922,125.38225555419922,0
2022-04-06,125.6049575805664,125.60495758056642,125.60495758056642,125.60495758056642,40
2022-04-07,127.38658905029297,127.38658905029297,127.38658905029297,127.38658905029297,24
2022-04-08,127.38658905029297,127.38658905029297,127.38658905029297,127.38658905029297,0
2022-04-11,130.94985961914062,130.94985961914062,130.94985961914062,130.94985961914062,226
2022-04-12,130.94985961914062,130.94985961914062,130.94985961914062,130.94985961914062,20
2022-04-13,133.62229919433594,133.62229919433594,133.62229919433594,133.62229919433594,220
2022-04-18,133.62229919433594,133.62229919433594,133.62229919433594,133.62229919433594,50
2022-04-19,133.62229919433594,133.62229919433594,133.62229919433594,133.62229919433594,1509
2022-04-20,133.62229919433594,133.62229919433594,133.62229919433594,133.62229919433594,4000
2022-04-21,132.73150634765625,132.73150634765625,132.73150634765625,132.73150634765625,10
2022-04-22,133.62229919433594,133.62229919433594,133.62229919433594,133.62229919433594,2080
2022-04-25,134.16270446777344,134.16270446777344,133.2374444369612,133.2374444369612,1166
2022-04-26,138.78900146484375,140.639521484375,136.01322143554685,138.78900146484375,133
2022-04-27,139.71426391601562,139.71426391601562,139.71426391601562,139.71426391601562,20
2022-04-28,137.86376953125,142.49007052223155,134.16272873846475,142.49007052223155,6639
2022-04-29,138.78900146484375,139.71426147460937,137.86374145507813,139.71426147460937,5516
2022-05-02,135.0879669189453,138.32637708481045,135.0879669189453,138.32637708481045,170
2022-05-03,136.47586059570312,136.93849063162077,135.08797048795023,136.93849063162077,64
2022-05-04,136.0132293701172,136.0132293701172,136.0132293701172,136.0132293701172,2682
2022-05-05,132.3121795654297,132.3121795654297,129.53639957454655,129.53639957454655,169
2022-05-06,134.16270446777344,134.16270446777344,134.16270446777344,134.16270446777344,222
2022-05-09,134.16270446777344,134.16270446777344,134.16270446777344,134.16270446777344,0
2022-05-10,134.16270446777344,136.475854544804,134.16270446777344,136.475854544804,5437
2022-05-11,134.16270446777344,134.16270446777344,134.16270446777344,134.16270446777344,8000
2022-05-12,134.16270446777344,134.16270446777344,134.16270446777344,134.16270446777344,0
2022-05-13,136.0132293701172,136.0132293701172,136.0132293701172,136.0132293701172,37
2022-05-16,138.78900146484375,138.78900146484375,136.01322143554685,136.01322143554685,366
2022-05-17,138.78900146484375,138.78900146484375,138.78900146484375,138.78900146484375,0
2022-05-19,138.78900146484375,138.78900146484375,138.78900146484375,138.78900146484375,150
2022-05-20,138.78900146484375,138.78900146484375,138.78900146484375,138.78900146484375,150
2022-05-23,140.6395263671875,143.41530649285568,138.78900628340872,143.41530649285568,197
2022-05-24,136.47586059570312,136.47586059570312,136.47586059570312,136.47586059570312,200
2022-05-26,136.47586059570312,136.47586059570312,136.47586059570312,136.47586059570312,0
2022-05-27,138.78900146484375,138.78900146484375,135.08796142578123,135.08796142578123,3675
2022-05-30,148.27291870117188,157.29420392636018,148.0416036953978,148.0416036953978,2625
2022-05-31,143.41529846191406,152.20526836764427,143.41529846191406,152.20526836764427,3194
2022-06-01,138.78900146484375,142.49004150390624,138.78900146484375,142.49004150390624,307
2022-06-02,139.71426391601562,139.71426391601562,139.71426391601562,139.71426391601562,30
2022-06-03,139.71426391601562,139.71426391601562,139.71426391601562,139.71426391601562,13131
2022-06-06,139.71426391601562,139.71426391601562,139.71426391601562,139.71426391601562,8980
2022-06-07,139.71426391601562,139.71426391601562,139.71426391601562,139.71426391601562,0
2022-06-08,138.78900146484375,138.78900146484375,138.78900146484375,138.78900146484375,35150
2022-06-09,136.93849182128906,136.93849182128906,136.93849182128906,136.93849182128906,300
2022-06-10,136.93849182128906,136.93849182128906,136.93849182128906,136.93849182128906,0
2022-06-13,137.86376953125,137.86376953125,129.5364277474832,129.5364277474832,210
2022-06-14,138.78900146484375,138.78900146484375,138.78900146484375,138.78900146484375,15500
2022-06-15,143.41529846191406,143.41529846191406,143.41529846191406,143.41529846191406,250
2022-06-16,138.78900146484375,138.78900146484375,138.78900146484375,138.78900146484375,60710
2022-06-21,138.78900146484375,138.78900146484375,138.78900146484375,138.78900146484375,0
2022-06-22,138.78900146484375,138.78900146484375,134.1627014160156,134.1627014160156,1069
2022-06-23,138.78900146484375,138.78900146484375,138.78900146484375,138.78900146484375,672
2022-06-24,138.78900146484375,138.78900146484375,138.78900146484375,138.78900146484375,400
2022-06-27,138.78900146484375,138.78900146484375,138.78900146484375,138.78900146484375,0
2022-06-28,138.78900146484375,138.78900146484375,138.78900146484375,138.78900146484375,0
2022-06-29,148.04159545898438,148.04159545898438,148.04159545898438,148.04159545898438,100
2022-06-30,148.04159545898438,148.04159545898438,148.04159545898438,148.04159545898438,172
2022-07-01,149.89212036132812,151.74264036578896,145.72845035129123,148.04160035686726,401
2022-07-04,149.89212036132812,149.89212036132812,149.89212036132812,149.89212036132812,1262
2022-07-05,160.53262329101562,161.92051340592354,152.66791263987076,152.66791263987076,590
2022-07-06,166.54681396484375,166.54681396484375,161.92051357693143,165.62155388726129,1070
2022-07-07,173.4862518310547,173.4862518310547,173.4862518310547,173.4862518310547,133
2022-07-08,174.64283752441406,175.7994126073572,172.09837234193915,172.09837234193915,184
2022-07-11,166.08416748046875,171.17309740326863,161.9204975436325,161.9204975436325,450
2022-07-12,180.4257049560547,180.4257049560547,166.08417456211188,166.08417456211188,740
2022-07-13,181.8135986328125,194.3046092259065,180.4257085669132,180.4257085669132,293
2022-07-14,175.79940795898438,175.79940795898438,175.79940795898438,175.79940795898438,4325
2022-07-15,175.79940795898438,180.42570816843133,175.79940795898438,180.42570816843133,6091
2022-07-18,175.79940795898438,175.79940795898438,175.79940795898438,175.79940795898438,0
2022-07-19,179.96307373046875,180.42570374005865,166.54680345236184,175.79940364415972,623
2022-07-20,179.96307373046875,179.96307373046875,179.96307373046875,179.96307373046875,20
2022-07-21,180.4257049560547,180.4257049560547,175.79940482897638,175.79940482897638,27932
2022-07-22,180.4257049560547,180.4257049560547,180.4257049560547,180.4257049560547,1508
2022-07-25,180.4257049560547,180.4257049560547,171.17310470189804,171.17310470189804,464
2022-07-26,175.79940795898438,175.79940795898438,175.79940795898438,175.79940795898438,1413
2022-07-27,167.24073791503906,180.4256923564737,166.54679294443724,180.4256923564737,434
2022-07-28,175.79940795898438,178.11255806370787,175.79940795898438,178.11255806370787,135
2022-07-29,175.79940795898438,175.79940795898438,175.79940795898438,175.79940795898438,552
2022-08-01,171.173095703125,175.79939558699326,171.173095703125,175.79939558699326,300
2022-08-02,173.7175750732422,173.9488900866553,166.54680965743592,172.09836997935045,551
2022-08-03,174.4114990234375,174.87412899432195,173.94886905255305,174.87412899432195,977
2022-08-04,173.4862518310547,173.4862518310547,166.5468017578125,171.1731018066406,1578
2022-08-05,173.94888305664062,175.7994030891581,171.17310300786446,175.7994030891581,665
2022-08-08,173.94888305664062,175.7994030891581,173.94888305664062,174.87414307289936,1117
2022-08-09,173.94888305664062,173.94888305664062,166.54680292657082,173.94888305664062,871
2022-08-10,171.173095703125,178.5751755173142,171.173095703125,175.79939558699326,55027
2022-08-11,176.03073120117188,185.05201703145534,166.5468153283098,166.5468153283098,143190
2022-08-12,186.43988037109375,189.6782902038423,171.173091159565,171.173091159565,1450
2022-08-16,201.93798828125,203.55719322737687,177.1872841047394,177.1872841047394,1180
2022-08-17,210.4966583251953,222.06240878262363,203.55720805073832,208.18350823370966,2993
2022-08-18,216.51083374023438,217.43609371348325,210.03401392749234,216.97346372685882,1226
2022-08-19,231.31500244140625,231.31500244140625,217.89873229980466,222.06240234375,474
2022-08-22,237.79183959960938,240.5676198283986,222.98767837940022,227.61397876071558,2308
2022-08-23,237.79183959960938,237.79183959960938,235.4786894089517,237.32920956147782,4606
2022-08-24,258.14752197265625,268.32538126190076,240.56758320032483,240.56758320032483,1048
2022-08-25,269.7132873535156,276.6527372854243,254.44649750331664,257.2222774760801,306
2022-08-26,264.6243591308594,264.6243591308594,259.0727991490931,259.0727991490931,1915
2022-08-29,275.2648620605469,291.4569127699908,272.0264519186581,272.9517119591977,1895
2022-08-30,296.54583740234375,300.7095075062768,277.5780069288709,277.5780069288709,864
2022-08-31,297.9337158203125,319.21469552176336,296.08319584627327,297.9337158203125,1960
2022-09-01,293.30743408203125,309.96211488164187,277.57801332684346,297.93373430414533,794
2022-09-05,300.7095031738281,305.33580322265624,295.15794311523433,296.08320312499995,1866
2022-09-06,321.990478515625,323.8409985070941,300.246868615863,300.246868615863,1769
2022-09-07,315.0510559082031,328.4673270114893,314.5884258701588,321.9905064788684,4114
2022-09-08,323.84100341796875,333.093603515625,300.7095031738281,300.7095031738281,2788
2022-09-09,324.3036193847656,342.3461887941891,323.8409893999086,337.71988894561895,4831
2022-09-12,323.84100341796875,323.84100341796875,318.28944335937496,323.84100341796875,1147
2022-09-13,323.84100341796875,333.093603515625,309.96210327148435,324.7662634277344,2237
2022-09-14,325.6915283203125,325.6915283203125,309.96210791847926,323.841008273038,519
2022-09-15,321.06524658203125,331.2431074246893,314.58842604579434,331.2431074246893,3018
2022-09-16,329.392578125,333.09361832865164,329.392578125,333.09361832865164,1740
2022-09-19,324.76629638671875,329.3925969050481,319.21473576472357,319.21473576472357,1332
2022-09-20,314.5884094238281,319.2147095624138,314.5884094238281,314.5884094238281,246
2022-09-21,314.5884094238281,323.84100970099956,311.8126293406767,323.84100970099956,822
2022-09-22,323.84100341796875,323.84100341796875,309.96210327148435,309.96210327148435,767
2022-09-23,318.2894592285156,333.0936201228652,314.58841900492826,333.0936201228652,224
2022-09-26,319.2146911621094,327.07940094436424,319.2146911621094,319.2146911621094,4328
2022-09-27,325.6915283203125,327.54204836758703,319.21470815485173,327.54204836758703,3379
2022-09-28,323.84100341796875,327.54204345703124,319.2147033691406,319.2147033691406,731
2022-09-29,314.5884094238281,314.5884094238281,309.96210928524243,309.96210928524243,65
2022-09-30,322.915771484375,323.37840152948155,309.9621302213915,309.9621302213915,108
2022-10-03,320.1399841308594,337.7199254559644,315.97631381701876,336.794665386222,2943
2022-10-04,327.54205322265625,333.09361344676904,323.84101307324767,332.1683534094169,1074
2022-10-05,326.6167907714844,333.0936109850832,323.84101067994203,332.1683509545691,682
2022-10-06,336.33203125,337.71992133768913,336.33203125,337.71992133768913,36
2022-10-11,337.2572937011719,342.3462240588027,336.3320336361481,342.3462240588027,233
2022-10-12,335.8693542480469,337.25724414163386,323.8409751702931,337.25724414163386,1820
2022-10-13,324.76629638671875,337.7199378380409,323.8410362830529,337.7199378380409,227
2022-10-14,323.84100341796875,337.2572735595703,323.84100341796875,337.2572735595703,222
2022-10-17,333.0936279296875,333.0936279296875,323.84102715386285,323.84102715386285,217
2022-10-18,323.84100341796875,340.49568359374996,322.9157434082031,340.49568359374996,348
2022-10-19,323.84100341796875,323.84100341796875,314.58840332031247,314.58840332031247,20
2022-10-20,316.90155029296875,325.6915203010949,315.51366029168565,323.8410002993841,138
2022-10-21,323.3783874511719,328.4673177257969,319.2147172264787,328.4673177257969,105
2022-10-24,328.46728515625,328.46728515625,327.5420251980634,328.46728515625,222
2022-10-25,328.46728515625,328.46728515625,314.58838578345075,319.2146855743838,194
2022-10-26,323.3783874511719,323.8410174761378,314.58841697681953,323.8410174761378,732
2022-10-27,314.5884094238281,322.9157496732824,314.5884094238281,322.9157496732824,958
2022-10-28,317.8268127441406,327.54204282802266,314.5884027161799,323.8410027960676,1066
2022-10-31,328.46728515625,328.46728515625,314.58838578345075,314.58838578345075,137
2022-11-01,326.1541442871094,342.34619400349067,315.51365447348735,328.4672942465924,341
2022-11-02,320.6025695800781,328.4672790791565,319.6773096390101,328.4672790791565,1186
2022-11-03,321.06524658203125,321.06524658203125,305.3358252797415,305.3358252797415,269
2022-11-04,321.06524658203125,321.06524658203125,319.2147264288207,319.2147264288207,150
2022-11-07,315.9762878417969,323.8409977880788,315.9762878417969,323.8409977880788,633
2022-11-08,323.84100341796875,323.84100341796875,323.84100341796875,323.84100341796875,20
2022-11-09,323.84100341796875,328.46730346679686,314.58840332031247,323.84100341796875,256
2022-11-10,333.0936279296875,340.033078511556,323.84102715386285,323.84102715386285,834
2022-11-11,351.59881591796875,351.59881591796875,342.34621549907484,342.34621549907484,168
2022-11-14,346.9725036621094,351.5988037109375,337.7199035644531,351.5988037109375,716
2022-11-15,342.34619140625,360.85139094172297,342.34619140625,342.34619140625,695
2022-11-16,374.7303161621094,379.3566163616416,345.1219948851032,345.1219948851032,234
2022-11-17,379.3565979003906,379.3565979003906,360.8513980028106,379.3565979003906,1969
2022-11-18,383.98291015625,388.60921027861446,374.7303099115211,388.60921027861446,320
2022-11-22,392.77288818359375,397.861818419188,379.3566175624816,384.9081778194935,1343
2022-11-23,411.74072265625,411.74072265625,396.93656184164325,397.8618218925562,2584
2022-11-24,429.7832946777344,439.49852523557337,411.7407236417477,411.7407236417477,6336
2022-11-25,420.9933166503906,433.94695716271036,416.3670164674193,433.94695716271036,1402
2022-11-28,407.1144104003906,430.2459109913219,388.6092099276456,430.2459109913219,3002
2022-11-29,407.1144104003906,407.1144104003906,388.6092099276456,407.1144104003906,750
2022-11-30,415.4417724609375,415.4417724609375,397.8618310873121,408.03969188256895,1099
2022-12-01,405.2638854980469,413.59122561102043,397.8618053976259,413.59122561102043,695
2022-12-02,398.7870788574219,414.0538695793417,397.8618188136692,411.74071946995997,1106
2022-12-05,415.9043884277344,420.9933186532128,415.44175840723636,420.9933186532128,329
2022-12-06,409.8901672363281,420.9932868905853,400.6375675244471,420.9932868905853,566
2022-12-07,416.36700439453125,425.6196044921875,402.48810424804685,416.36700439453125,632
2022-12-12,407.1144104003906,430.2459109913219,398.7870701876554,430.2459109913219,575
2022-12-13,425.6195983886719,425.6195983886719,407.1143984587296,425.6195983886719,446
2022-12-14,415.4417724609375,425.61963325619433,407.11443181027283,425.61963325619433,436
2022-12-15,419.1427917480469,425.61961192958404,398.78707117750156,408.03967143684037,1939
2022-12-16,408.5022888183594,430.2458987554635,408.5022888183594,430.2458987554635,1319
2022-12-19,425.6195983886719,426.544858385169,424.69433839217476,425.6195983886719,1355
2022-12-20,427.00750732421875,428.39539738052713,416.36701689252095,427.4701373429882,135
2022-12-21,434.4095764160156,434.8722064228485,412.6659660948732,429.32064634085464,1361
2022-12-22,425.6195983886719,430.2458983711574,425.6195983886719,430.2458983711574,91
2022-12-23,420.9933166503906,425.619616833362,407.11441610147665,425.619616833362,2504
2022-12-26,420.9933166503906,420.9933166503906,416.3670164674193,420.9933166503906,1627
2022-12-27,462.1673889160156,462.6300189349506,432.09643768524387,462.6300189349506,7796
2022-12-28,490.3878173828125,492.23833744840806,462.6300163988797,462.6300163988797,14457
2022-12-29,524.6224365234375,545.9034171937004,492.23833550347223,504.2667158823165,8894
2022-12-30,534.337646484375,541.2770964387175,513.5192966213474,527.3981965300325,2617
2023-01-02,531.0992431640625,532.0245031695748,499.64040297664417,531.0992431640625,9283
2023-01-03,476.5089416503906,532.0245465028634,476.5089416503906,532.0245465028634,1476
2023-01-04,495.01409912109375,517.6829690808447,482.06045914409316,517.6829690808447,1731
2023-01-05,481.1352233886719,497.7899041982797,480.67259336618275,490.38782383845404,1129
2023-01-06,468.1815490722656,508.8929881220279,468.1815490722656,481.13518876991725,3276
2023-01-09,485.76153564453125,499.6404366629464,472.80789469401043,482.0604953729539,2595
2023-01-10,491.3130798339844,499.64042017015356,472.8078790869416,476.50891923635015,5113
2023-01-11,496.4020080566406,501.4909382417506,477.4341773666851,497.78989810712517,3319
2023-01-12,488.385498046875,506.3686849904615,479.86714633675507,506.3686849904615,2594
2023-01-13,500.6897888183594,513.9405582766902,482.7066016963389,500.6897888183594,8511
2023-01-16,477.97418212890625,511.1011056427908,473.2417644840656,511.1011056427908,14617
2023-01-17,479.86712646484375,499.27003788995086,473.7149838178586,492.1714117588141,13164
2023-01-18,455.2585754394531,492.1714329075169,435.382421418188,473.2417624110739,11965
