Price,('Close', 'CAPX.BA'),('High', 'CAPX.BA'),('Low', 'CAPX.BA'),('Open', 'CAPX.BA'),('Volume', 'CAPX.BA')
Ticker,CAPX.BA,CAPX.BA,CAPX.BA,CAPX.BA,CAPX.BA
Date,,,,,
2021-08-26,70.03288269042969,70.03288269042969,69.13502522003957,69.13502522003957,1866
2021-08-27,71.82859802246094,72.7264554977417,71.73881364495465,71.73881364495465,1882
2021-08-30,75.42002868652344,75.42002868652344,68.23716881161644,68.68609755379812,8845
2021-08-31,80.35824584960938,80.80717459737255,76.31788711974075,76.31788711974075,10087
2021-09-01,80.2684555053711,80.80716859263362,79.90931116382657,79.90931116382657,3427
2021-09-02,81.70502471923828,85.29645437722678,80.17866985463655,80.17866985463655,1896
2021-09-03,79.01145935058594,81.70503182844682,79.01145935058594,81.70503182844682,1003
2021-09-06,79.01145935058594,79.90931684320624,79.01145935058594,79.01145935058594,927
2021-09-07,80.53781127929688,80.80717125686327,79.90931379845368,80.80717125686327,3625
2021-09-08,79.01145935058594,82.60288932106712,78.8318905921055,82.60288932106712,939
2021-09-09,76.31788635253906,79.01145881204044,76.31788635253906,79.01145881204044,2225
2021-09-10,79.90931701660156,80.35824576388585,71.82859956548455,75.42002954375877,5755
2021-09-13,84.39860534667969,89.78575036880818,82.60289033930353,82.60289033930353,16381
2021-09-14,82.9620361328125,84.84753555285407,82.9620361328125,84.39860679331517,860
2021-09-15,83.05181121826172,83.05181121826172,82.60288250897382,82.60288250897382,957
2021-09-16,87.00238800048828,87.00238800048828,83.50074258651587,86.19431492801638,3136
2021-09-17,85.5658187866211,91.13253230564138,85.5658187866211,87.99003119165374,2805
2021-09-20,86.7330322265625,87.09217659284346,82.87224912684208,85.56582159878569,968
2021-09-21,85.29645538330078,86.73302589341888,85.29645538330078,86.73302589341888,2870
2021-09-22,85.29645538330078,86.55345714844482,85.29645538330078,85.29645538330078,580
2021-09-23,85.29645538330078,87.2717389784496,84.3985979582134,87.2717389784496,3585
2021-09-24,82.4233169555664,86.19431551950109,82.4233169555664,86.19431551950109,49
2021-09-27,87.81046295166016,88.43896043808013,79.90931450750388,82.60288690663322,320
2021-09-28,86.1943130493164,87.09217047691345,85.29645562171936,85.29645562171936,724
2021-09-29,87.99003601074219,87.99003601074219,86.19432099011479,86.19432099011479,970
2021-09-30,87.99003601074219,87.99003601074219,87.99003601074219,87.99003601074219,163
2021-10-01,88.79810333251953,89.78574515924953,87.99003025606454,89.78574515924953,391
2021-10-04,92.47932434082031,94.2750393765644,89.78575178720418,89.78575178720418,1675
2021-10-05,93.37718200683594,93.37718200683594,91.80593134806706,92.03039572789119,3761
2021-10-06,93.37718200683594,94.27503952613243,93.37718200683594,94.27503952613243,192
2021-10-07,93.37718200683594,94.27503952613243,93.37718200683594,94.27503952613243,1390
2021-10-12,96.9686050415039,96.9686050415039,96.9686050415039,96.9686050415039,40
2021-10-13,97.86647033691406,100.1111141519809,96.0707552848606,98.7643278629408,5050
2021-10-14,97.41753387451172,100.11110623970559,96.5196764194471,96.9686051469794,132
2021-10-15,98.76432037353516,100.56003528941761,98.76432037353516,100.56003528941761,847
2021-10-18,96.9686050415039,98.7643199496799,96.9686050415039,98.7643199496799,340
2021-10-19,99.66217803955078,99.66217803955078,94.27503328065615,97.86646311991923,2133
2021-10-20,104.1514663696289,104.1514663696289,101.4578939635178,101.4578939635178,44595
2021-10-21,107.7428970336914,109.53861198425294,105.04932460784913,105.04932460784913,766
2021-10-22,107.7428970336914,107.7428970336914,107.7428970336914,107.7428970336914,300
2021-10-25,108.64075469970703,109.53861217656411,107.74289722284995,107.74289722284995,1941
2021-10-26,107.7428970336914,107.7428970336914,103.2536096572876,107.7428970336914,1321
2021-10-27,107.7428970336914,107.7428970336914,107.7428970336914,107.7428970336914,0
2021-10-28,107.7428970336914,107.7428970336914,107.7428970336914,107.7428970336914,0
2021-10-29,107.7428970336914,107.7428970336914,107.7428970336914,107.7428970336914,0
2021-11-01,110.43647003173828,111.33432751167112,105.94718263207413,107.7428975919398,1583
2021-11-02,107.96736145019531,111.33432698398519,105.94718212992139,110.4364695083079,2914
2021-11-03,107.7428970336914,108.64075450897218,107.7428970336914,107.7428970336914,1350
2021-11-04,111.33432006835938,114.02789232807775,108.64074780864101,108.64074780864101,1665
2021-11-05,111.78325653076172,113.5789714951113,110.43647030749952,110.43647030749952,1583
2021-11-08,109.53861236572266,114.02789975776048,107.06950430010187,107.74289740890754,3116
2021-11-09,109.53861236572266,109.98754110492645,108.6407548873151,109.98754110492645,969
2021-11-10,113.80343627929688,114.92575813609467,105.94718328171227,105.94718328171227,10411
2021-11-11,113.35450744628906,114.47682930219291,113.35450744628906,114.47682930219291,303
2021-11-12,108.86521911621094,113.13004213313467,108.64075474689916,109.53861222414626,2614
2021-11-15,106.17163848876953,113.13003340029564,104.15145932090711,113.13003340029564,11656
2021-11-16,104.1514663696289,105.9471813070363,102.35575143222151,105.9471813070363,200
2021-11-17,98.76432037353516,103.2536076632413,94.49949744831433,103.2536076632413,8039
2021-11-18,97.86647033691406,99.66218538896753,96.51968404787397,98.7643278629408,1679
2021-11-19,95.84628295898438,98.76431967670521,95.17288987027958,98.76431967670521,1191
2021-11-23,98.98878479003906,100.56003534226191,96.07074805019664,98.53985606083253,858
2021-11-24,102.13128662109375,103.25360845209478,99.21324986049108,99.21324986049108,1102
2021-11-25,103.25360870361328,105.04932363758917,103.25360870361328,105.04932363758917,75
2021-11-26,96.9686050415039,98.7643199496799,96.9686050415039,98.7643199496799,14618
2021-11-29,98.76432037353516,98.76432037353516,98.76432037353516,98.76432037353516,2075
2021-11-30,98.76432037353516,98.76432037353516,98.76432037353516,98.76432037353516,100
2021-12-01,105.04932403564453,105.04932403564453,97.41753553732848,97.41753553732848,855
2021-12-02,105.04932403564453,105.04932403564453,105.04932403564453,105.04932403564453,2000
2021-12-03,105.04932403564453,105.04932403564453,105.04932403564453,105.04932403564453,0
2021-12-06,105.04932403564453,105.04932403564453,105.04932403564453,105.04932403564453,0
2021-12-07,103.02914428710938,103.25360865374796,98.9887856876149,101.4578937206393,6604
2021-12-09,97.64199829101562,103.02914302431304,97.19306956324084,103.02914302431304,1383
2021-12-10,100.3355712890625,100.56003565436242,100.3355712890625,100.56003565436242,1727
2021-12-13,98.09092712402344,101.90682131420284,97.86646275989524,99.21324894466444,2330
2021-12-14,102.80467987060547,102.80467987060547,100.5600362053084,100.5600362053084,1905
2021-12-15,101.45789337158203,103.25360829851269,101.45789337158203,103.25360829851269,930
2021-12-16,101.45789337158203,101.45789337158203,101.45789337158203,101.45789337158203,0
2021-12-17,102.35575103759766,105.0493234333239,101.00896483973452,105.0493234333239,766
2021-12-20,98.53985595703125,98.98878468576487,98.53985595703125,98.98878468576487,1015
2021-12-21,103.02914428710938,103.25360865374796,97.86646385442198,98.76432132097631,3205
2021-12-22,105.49825286865234,105.49825286865234,105.49825286865234,105.49825286865234,25
2021-12-23,105.04932403564453,105.94718150603465,104.15146656525441,105.4982527708396,1383
2021-12-27,103.7025375366211,111.33432601334212,103.7025375366211,107.51843177498161,1341
2021-12-28,103.25360870361328,103.70253743710725,103.0291443368663,103.70253743710725,746
2021-12-29,101.23342895507812,101.45789332083217,101.23342895507812,101.45789332083217,900
2021-12-30,100.78450012207031,101.2334288531263,100.33557139101431,101.2334288531263,89
2022-01-03,105.94718170166016,105.94718170166016,102.35575181346829,102.35575181346829,1478
2022-01-04,106.84503936767578,107.74289684135373,106.84503936767578,106.84503936767578,2517
2022-01-05,103.7025375366211,107.74289614194399,101.45789386699725,107.74289614194399,944
2022-01-06,101.68235778808594,104.15146581384519,101.68235778808594,104.15146581384519,825
2022-01-07,101.45789337158203,101.45789337158203,99.43771407878504,99.66217844465137,1715
2022-01-10,98.98878479003906,103.25360771750107,98.98878479003906,103.25360771750107,800
2022-01-11,106.84503936767578,106.84503936767578,102.35575199928604,102.35575199928604,4695
2022-01-12,106.84503936767578,106.84503936767578,106.84503936767578,106.84503936767578,0
2022-01-13,107.96736145019531,108.19182581911464,106.84503960559869,106.84503960559869,1519
2022-01-14,108.86521911621094,109.31414785483449,108.64075474689916,109.08968348552271,1380
2022-01-17,110.43647003173828,110.43647003173828,107.29396885197337,107.7428975919398,5851
2022-01-18,107.96736145019531,109.53861203263058,107.74289708127598,108.64075455695328,10164
2022-01-19,107.96736145019531,108.19182581911464,107.96736145019531,108.19182581911464,332
2022-01-20,107.96736145019531,110.4364695083079,107.74289708127598,108.64075455695328,936
2022-01-21,107.96736145019531,107.96736145019531,107.96736145019531,107.96736145019531,400
2022-01-24,107.96736145019531,107.96736145019531,107.96736145019531,107.96736145019531,0
2022-01-25,109.08968353271484,109.08968353271484,104.15146740571953,106.39611109980831,1701
2022-01-26,107.7428970336914,112.23218441009521,106.84503955841065,112.23218441009521,389
2022-01-27,110.8853988647461,110.8853988647461,107.74289768234438,107.74289768234438,1164
2022-01-28,110.8853988647461,110.8853988647461,110.8853988647461,110.8853988647461,0
2022-01-31,114.47682189941406,114.47682189941406,110.43646347943474,110.43646347943474,76
2022-02-01,117.17040252685547,118.51718876279634,116.72147378154185,117.61933127216909,2578
2022-02-02,114.9257583618164,116.72147333621979,114.02790087461472,116.72147333621979,1063
2022-02-03,114.9257583618164,114.9257583618164,114.9257583618164,114.9257583618164,0
2022-02-04,120.08843994140625,120.3129043151285,114.02790185090537,114.92575934579439,10335
2022-02-07,121.8841552734375,122.55754839649516,119.8639759042645,120.31290465296962,4470
2022-02-08,125.7000503540039,125.7000503540039,119.863976587568,122.1086203438895,1524
2022-02-09,129.7404022216797,131.08718840391165,129.29147349426904,131.08718840391165,713
2022-02-10,135.57647705078125,137.37219197860617,130.6382609992627,132.88290465904387,9564
2022-02-11,123.90432739257812,136.4743316208107,123.90432739257812,135.57647417593694,2879
2022-02-14,122.10861206054688,128.39361415189856,120.76182589811438,123.90432694379022,3369
2022-02-15,123.00647735595703,123.90433485490563,123.00647735595703,123.90433485490563,2324
2022-02-16,142.08595275878906,143.65720342120855,125.70005299355748,126.59791051494003,10015
2022-02-17,136.02540588378906,136.4743346160788,134.67861968691986,136.4743346160788,1068
2022-02-18,137.8211212158203,141.8614798182385,131.98504767899405,136.02540628141224,11869
2022-02-21,137.8211212158203,137.8211212158203,132.88290514619808,137.8211212158203,1402
2022-02-22,147.02415466308594,148.59540517093572,138.27004469078005,138.27004469078005,15153
2022-02-23,151.96237182617188,153.53362234726967,148.1464777035058,149.04433514413313,20049
2022-02-24,152.1868438720703,152.1868438720703,148.1464851852012,151.96237950057758,1136
2022-02-25,149.94219970703125,155.32934460668505,149.04434222375562,152.18684341522032,1708
2022-03-02,153.08470153808594,154.43148776862628,145.90184164187076,151.7379153075456,4235
2022-03-03,153.98255920410156,157.12506041234855,151.28898673988988,156.9005960403309,5974
2022-03-04,150.39112854003906,151.2889860238602,150.39112854003906,151.2889860238602,140
2022-03-07,150.16665649414062,159.36969523294448,149.9421921346576,156.22719420018217,7515
2022-03-08,144.33058166503906,150.84004802318236,143.657188593507,150.84004802318236,612
2022-03-09,150.84005737304688,150.84005737304688,144.55505498250324,144.55505498250324,1660
2022-03-10,154.4314727783203,156.22718757806823,151.73790057869846,151.73790057869846,1779
2022-03-11,158.02291870117188,158.47184744748202,154.43148873069072,158.47184744748202,1456
2022-03-14,156.22720336914062,156.67613211445425,156.22720336914062,156.22720336914062,921
2022-03-15,149.94219970703125,153.9825583817716,149.94219970703125,153.9825583817716,2252
2022-03-16,149.94219970703125,149.94219970703125,149.49327096539344,149.49327096539344,267
2022-03-17,153.08470153808594,153.5336302815994,149.9422003334918,149.9422003334918,160
2022-03-18,158.02291870117188,158.02291870117188,154.88041747700086,154.88041747700086,2124
2022-03-21,151.7379150390625,151.7379150390625,151.7379150390625,151.7379150390625,1000
2022-03-22,144.5550537109375,148.14648361679932,135.576478946283,148.14648361679932,10093
2022-03-23,156.22720336914062,161.6143483129041,143.6571985003592,143.6571985003592,5200
2022-03-25,174.18434143066406,175.08219886071905,158.0229076896746,158.0229076896746,12157
2022-03-28,182.26507568359375,184.0607907149592,179.57150313654557,179.57150313654557,588
2022-03-29,177.5513153076172,182.26506704144774,177.5513153076172,182.26506704144774,3225
2022-03-30,184.28524780273438,184.958640912854,179.57149603189708,179.57149603189708,11234
2022-03-31,189.4479217529297,194.8350664473258,185.85649195666562,185.85649195666562,8420
2022-04-01,210.54757690429688,215.48579299373665,194.83507116517023,194.83507116517023,21261
2022-04-04,226.2600860595703,237.93223335629418,210.54758008321124,210.99650882539294,16563
2022-04-05,228.95364379882812,242.42150519875918,215.48578239889704,228.95364379882812,14088
2022-04-06,215.7102508544922,237.03436514291752,215.4857864935614,229.85150559313215,14258
2022-04-07,231.19830322265625,231.64723196677792,212.79222471366808,215.48579717839806,7017
2022-04-08,246.4618682861328,269.3572330995987,239.2790087368102,242.42150978963883,17431
2022-04-11,249.1554412841797,258.5829444679054,245.11508277686866,255.88937212969805,25594
2022-04-12,251.4001007080078,269.80617950984407,250.5022432054792,260.3786757332938,15956
2022-04-13,249.6043701171875,252.2979424565816,235.23865097375224,252.2979424565816,7142
2022-04-18,239.72793579101562,251.40008247746957,238.8300783535961,251.40008247746957,10230
2022-04-19,240.62579345703125,250.5022252780288,237.0343637039412,240.62579345703125,7651
2022-04-20,229.8515167236328,242.42152154445648,225.36222928762436,242.42152154445648,7901
2022-04-21,229.402587890625,229.85151663405088,218.179369304978,224.4643717129403,3597
2022-04-22,235.23866271972656,235.23866271972656,235.23866271972656,235.23866271972656,5000
2022-04-25,244.66616821289062,246.910811957963,231.64723449147075,235.23866448358658,18461
2022-04-26,264.8679504394531,269.3572377350371,245.11508633888374,245.11508633888374,15102
2022-04-27,269.35723876953125,272.4997398885091,263.9700939941406,263.9700939941406,25696
2022-04-28,288.6611633300781,314.2501000482966,280.13151775733866,280.13151775733866,20049
2022-04-29,319.1883239746094,332.20725701998725,300.78224622079927,300.78224622079927,29371
2022-05-02,312.9033203125,327.7179681895624,305.2715320121951,327.7179681895624,5635
2022-05-03,314.2500915527344,323.2286655970982,305.27151750837055,323.2286655970982,3028
2022-05-04,306.6183166503906,318.73939212558906,298.98652838822863,318.73939212558906,1974
2022-05-05,311.1076354980469,311.55656426499934,296.29298618861606,306.16941906156995,19161
2022-05-06,306.6183166503906,312.45439002733804,300.7822432734432,312.45439002733804,1704
2022-05-09,254.09364318847656,291.80365383835647,250.50221360277374,291.80365383835647,8497
2022-05-10,261.2765197753906,267.5615219693004,258.58294740657215,258.58294740657215,5229
2022-05-11,291.8036804199219,311.55654494065504,269.3572434645433,269.3572434645433,2513
2022-05-12,301.68011474609375,311.5565470740909,291.8036824180966,300.78225726173036,10083
2022-05-13,312.45440673828125,314.25012171953574,307.965119285145,314.25012171953574,5534
2022-05-16,306.1694030761719,323.2286953296829,304.3736881021181,320.53512286860223,3633
2022-05-17,297.6397399902344,309.760815374452,287.3143794777526,307.0672430668481,1354
2022-05-19,291.8036804199219,296.2929678109976,287.31439302884615,296.2929678109976,1825
2022-05-20,287.31439208984375,314.2501163482666,287.31439208984375,303.92475538253785,1597
2022-05-23,273.3975830078125,287.31437294745484,260.37865048363096,287.31437294745484,4146
2022-05-24,290.90582275390625,296.2929676197193,273.8465306788315,273.8465306788315,6295
2022-05-26,308.8629455566406,311.5565177562625,300.78222895777503,305.2715159571448,10817
2022-05-27,298.9865417480469,314.2501189544036,297.19082678259315,309.7608315407693,2411
2022-05-30,300.7822570800781,309.7608319182894,299.4354708543464,309.7608319182894,2563
2022-05-31,293.599365234375,312.45437034116975,287.31436353211006,312.45437034116975,8142
2022-06-01,285.5186767578125,301.6801112912736,280.13153191332543,301.6801112912736,5532
2022-06-02,287.31439208984375,291.80367946624756,287.31439208984375,291.80367946624756,559
2022-06-03,287.31439208984375,296.29296684265137,273.8465299606323,296.29296684265137,9601
2022-06-06,287.31439208984375,296.29296684265137,287.31439208984375,294.4972518920899,3395
2022-06-07,285.5186767578125,287.3143917059748,278.33581696516313,278.33581696516313,509
2022-06-08,290.0079650878906,291.8036800419952,278.3358178862108,278.3358178862108,1543
2022-06-09,276.0911560058594,291.80366081920096,275.19329858795413,291.80366081920096,3402
2022-06-10,279.2336730957031,284.6208179142697,260.8275949656005,275.6422432166587,1941
2022-06-13,276.54010009765625,278.3358150333553,264.41902428168754,276.54010009765625,571
2022-06-14,272.0508117675781,284.62081627169067,266.66366698010137,278.3358140196344,1499
2022-06-15,272.499755859375,278.33582970809306,265.3168957378758,276.5401146777183,536
2022-06-16,259.4808044433594,264.86794917228724,255.88937462407412,264.86794917228724,3023
2022-06-21,258.1340026855469,272.0507923955503,255.88935918393344,264.86793319038725,2675
2022-06-22,255.88937377929688,255.88937377929688,251.40008652001097,255.88937377929688,1054
2022-06-23,255.44044494628906,255.88937367202945,243.31936935129818,251.40008641462543,4316
2022-06-24,272.94866943359375,282.82510155125664,264.867952246415,264.867952246415,3316
2022-06-27,297.6397399902344,305.2715281951122,282.82509229841276,282.82509229841276,5827
2022-06-28,303.92474365234375,313.35224677893046,296.2929554070116,311.5565318976759,2299
2022-06-29,312.45440673828125,314.25012171953574,305.2715468132633,306.16940430389053,4072
2022-06-30,310.65869140625,314.2501213647037,306.1694039581828,312.4544063854769,4873
2022-07-01,316.8753356933594,323.53637878601256,308.31113743137666,322.58480120134783,2163
2022-07-04,310.6900939941406,314.9721932988072,294.9890632103632,314.9721932988072,1387
2022-07-05,304.50482177734375,310.214287185669,294.98904609680176,310.214287185669,532
2022-07-06,298.7953796386719,306.4080007759629,285.4732926484126,304.50484549164014,6119
2022-07-07,328.2942810058594,328.2942810058594,298.79537459663726,299.2711634096892,7820
2022-07-08,324.9637451171875,325.9153227017181,312.1174477260249,312.1174477260249,4467
2022-07-11,318.3027038574219,324.48795819246897,304.50482880231687,323.5363806024617,7338
2022-07-12,307.35955810546875,314.02060116038604,304.0290365780101,304.0290365780101,1929
2022-07-13,303.5532531738281,316.8753395200149,303.5532531738281,311.1658739430777,843
2022-07-14,308.78692626953125,309.2627150619342,295.9406288746509,300.69851679868066,3274
2022-07-15,312.1174621582031,314.02061741526535,304.50484112995423,314.02061741526535,5434
2022-07-18,307.35955810546875,319.7300666360294,304.5048253676471,318.7784890567555,965
2022-07-19,310.6900939941406,314.02061567554796,301.6501065731779,314.02061567554796,18791
2022-07-20,309.7384948730469,310.69007243026056,309.26270609444003,310.69007243026056,1645
2022-07-21,332.1005859375,342.56793964899714,309.2627232942335,309.2627232942335,11155
2022-07-22,332.1005859375,337.81005159831665,323.5363874462751,333.0521635476361,2039
2022-07-25,346.85003662109375,347.3258254230431,323.53638532557443,323.53638532557443,17882
2022-07-26,351.60791015625,366.3573624090832,346.8500223327554,356.84158676209404,4707
2022-07-27,364.9300231933594,371.1152778237553,363.50265674019107,371.1152778237553,5548
2022-07-28,390.1468200683594,390.1468200683594,371.5910566748642,381.1068327740925,4651
2022-07-29,450.09619140625,456.75723440803387,391.098381961879,391.098381961879,38152
2022-08-01,438.20147705078125,475.78879158608174,437.7256882591952,456.75723992263846,7028
2022-08-02,437.2499084472656,439.6288524540516,404.4204811536189,439.6288524540516,10769
2022-08-03,455.32989501953125,461.51514960182374,449.14464043723876,451.52358450735125,6175
2022-08-04,458.660400390625,465.32144354982495,447.24146926056795,456.75724520228215,3380
2022-08-05,461.51513671875,475.7888007409794,458.66040391430414,459.6119815157861,2615
2022-08-08,450.09619140625,480.54667370011896,447.2414586911998,466.2730101248679,3065
2022-08-09,442.48358154296875,450.09620230069726,437.72569356938845,450.09620230069726,849
2022-08-10,437.2499084472656,442.48358526219477,409.1783691671909,442.48358526219477,5910
2022-08-11,436.77410888671875,447.24146225873164,436.77410888671875,447.24146225873164,1912
2022-08-12,436.29833984375,437.7257062772628,407.2752223623228,428.20993005384406,4903
2022-08-16,458.18463134765625,460.5635754356503,412.0331160405715,437.7257121909073,4568
2022-08-17,458.660400390625,472.4582755061106,429.16149497131096,461.51513317313925,2839
2022-08-18,484.82879638671875,494.8203613760427,458.6604118908703,458.6604118908703,9524
2022-08-19,502.4329833984375,509.0940267389471,473.88565479625356,484.35300861705434,5499
2022-08-22,518.134033203125,551.9150399592517,475.788827551079,504.3361572041437,15170
2022-08-23,548.58447265625,589.9780972192108,528.1255547688096,542.3992184112099,12535
2022-08-24,567.6160278320312,575.7044372814399,561.4307735471893,566.1886614586061,8525
2022-08-25,608.5338745117188,623.2833272950364,568.0918265574606,569.0434041563844,12872
2022-08-26,626.1380615234375,642.3148807421281,610.9128199058463,618.525440714642,13878
2022-08-29,615.1949462890625,637.5570209028181,613.7675798243547,628.0412444714327,19802
2022-08-30,594.7360229492188,632.7991284179687,571.4223708496094,618.5254638671875,7362
2022-08-31,614.2433471679688,621.3801792419575,594.7360061657328,594.7360061657328,8074
2022-09-01,609.9612426757812,617.5738634892075,595.687578650607,616.6222858875292,6688
2022-09-05,586.1718139648438,617.5738754272461,580.4623482444069,617.5738754272461,3516
2022-09-06,557.6244506835938,589.9780877539729,557.6244506835938,585.2201999495054,4519
2022-09-07,577.6076049804688,580.4623377892684,551.9150097012716,580.4623377892684,10890
2022-09-08,571.8981323242188,580.4623306452137,570.9465547329971,580.4623306452137,3828
2022-09-09,570.946533203125,593.78439453125,570.946533203125,593.3086057535808,1889
2022-09-12,570.946533203125,580.4623087565104,570.946533203125,575.7044209798178,2558
2022-09-13,628.9927978515625,632.7991082772905,575.7044518913696,599.4938920521699,14686
2022-09-14,690.3695678710938,693.7000895630977,637.5570096121749,637.5570096121749,34199
2022-09-15,720.34423828125,780.2936266718956,695.6032208501899,712.7316175332315,24992
2022-09-16,708.4495239257812,720.344243937967,647.072768662903,713.683200731143,6072
2022-09-19,693.7000732421875,713.6832029240612,656.5885466901362,713.6832029240612,5488
2022-09-20,675.144287109375,708.9252909041359,666.1043001783827,694.6516273288848,12670
2022-09-21,666.1043090820312,685.1358607700893,646.1211798095703,675.1442961338588,15331
2022-09-22,684.6600952148438,689.8937721066876,661.3464436057212,667.0559093059145,14749
2022-09-23,646.5969848632812,692.7484988675037,637.5569975841037,685.1358780008278,5801
2022-09-26,619.4769897460938,666.1042900495631,585.2201976864019,646.596950126683,4849
2022-09-27,619.001220703125,666.1043112869908,618.5254319093485,632.7990957226413,4240
2022-09-28,663.2495727539062,673.7169261259191,632.7990902171416,649.9274866440717,17727
2022-09-29,695.6032104492188,742.2305118336398,666.1043054917279,666.1043054917279,14959
2022-09-30,734.617919921875,742.2305408537079,713.6832123593344,729.8600318394795,11792
2022-10-03,761.2620849609375,789.8094131469726,735.0937007904053,767.9231282043456,18044
2022-10-04,756.97998046875,789.809407654384,737.4726396772863,761.2620796668762,4729
2022-10-05,780.0,800.0,758.0,775.0,9932
2022-10-06,790.5,820.0,775.0,799.5,5608
2022-10-11,719.0,799.0,715.0,799.0,11282
2022-10-12,643.5,742.5,627.0,730.0,16357
2022-10-13,650.0,688.0,644.0,645.0,16176
2022-10-14,650.0,669.0,650.0,659.0,11893
2022-10-17,658.0,690.0,650.0,690.0,8485
2022-10-18,665.0,672.5,655.0,658.0,3649
2022-10-19,647.0,665.0,630.0,665.0,4797
2022-10-20,639.0,675.0,630.0,650.0,4357
2022-10-21,634.5,658.0,605.0,630.0,8387
2022-10-24,601.5,634.0,592.0,634.0,5254
2022-10-25,616.0,617.0,595.0,602.0,11498
2022-10-26,604.5,630.0,595.0,620.0,14824
2022-10-27,606.0,615.5,593.0,615.5,8434
2022-10-28,598.0,601.0,585.0,600.0,3412
2022-10-31,601.0,610.0,577.0,598.0,8257
2022-11-01,633.5,649.0,602.0,605.0,10609
2022-11-02,661.5,675.0,630.0,649.0,11665
2022-11-03,679.0,695.0,651.0,651.0,6066
2022-11-04,709.5,712.0,677.5,690.0,5814
2022-11-07,720.0,744.0,715.0,719.0,7978
2022-11-08,700.0,723.0,675.5,723.0,4616
2022-11-09,695.0,700.0,651.0,685.0,5681
2022-11-10,680.0,700.0,660.5,680.0,3141
2022-11-11,675.0,700.0,670.0,679.0,6858
2022-11-14,690.0,699.5,671.0,690.0,4387
2022-11-15,685.0,695.0,680.0,695.0,4471
2022-11-16,654.0,678.0,646.0,676.5,15414
2022-11-17,645.0,665.0,620.0,625.5,3422
2022-11-18,665.0,669.0,640.0,640.0,6386
2022-11-22,650.0,658.0,635.0,640.0,5701
2022-11-23,653.0,655.0,630.0,630.0,3176
2022-11-24,649.0,650.0,642.0,648.0,1689
2022-11-25,640.0,648.0,630.0,648.0,3157
2022-11-28,645.0,645.0,615.0,637.0,7428
2022-11-29,677.0,677.0,641.0,655.0,13123
2022-11-30,697.0,697.0,670.0,670.0,16405
2022-12-01,745.0,745.0,698.0,698.0,15282
2022-12-02,744.0,770.0,737.0,750.0,6795
2022-12-05,730.0,769.0,730.0,751.0,7132
2022-12-06,695.0,729.5,695.0,729.5,5965
2022-12-07,725.0,735.0,700.0,700.0,5573
2022-12-12,720.0,729.0,691.0,715.0,2981
2022-12-13,674.0,720.0,655.0,720.0,9325
2022-12-14,654.5,662.0,628.5,662.0,10432
2022-12-15,645.0,650.0,625.0,650.0,4176
2022-12-16,640.0,648.0,615.0,640.0,4394
2022-12-19,621.0,650.0,621.0,650.0,3850
2022-12-20,645.0,645.0,645.0,645.0,125
2022-12-21,645.0,698.0,641.0,670.0,14224
2022-12-22,689.0,689.0,648.0,650.0,47872
2022-12-23,686.0,699.0,673.0,699.0,31231
2022-12-26,677.0,699.0,675.0,699.0,2870
2022-12-27,680.0,700.0,655.0,677.0,13249
2022-12-28,720.0,725.0,655.0,661.0,13721
2022-12-29,735.0,752.0,721.0,722.0,11566
2022-12-30,731.5,749.0,715.0,746.0,4764
2023-01-02,779.0,800.0,755.5,755.5,5617
2023-01-03,757.0,800.0,742.0,782.0,4200
2023-01-04,705.0,760.0,650.0,725.0,20706
2023-01-05,725.5,726.0,698.0,698.0,5974
2023-01-06,730.0,730.0,687.0,720.0,4337
2023-01-09,705.0,723.0,687.0,723.0,3815
2023-01-10,735.0,735.0,697.0,705.0,5730
2023-01-11,777.0,777.0,734.0,734.0,14229
2023-01-12,784.5,790.0,761.0,790.0,6103
2023-01-13,778.0,784.0,740.0,784.0,7707
2023-01-16,804.0,804.0,745.0,780.0,10554
2023-01-17,782.0,799.0,767.5,797.0,5188
2023-01-18,725.0,796.0,710.0,795.0,9988
2023-01-19,704.0,729.5,704.0,705.0,4481
2023-01-20,754.0,762.0,701.0,701.5,2915
2023-01-23,751.0,754.0,735.0,754.0,6038
2023-01-24,741.0,755.0,719.0,721.0,1548
2023-01-25,746.0,764.0,720.0,726.0,6894
2023-01-26,780.0,780.0,745.0,759.0,14032
2023-01-27,755.0,800.0,755.0,787.0,3620
2023-01-30,748.5,775.0,746.0,746.0,526
2023-01-31,735.0,750.0,710.0,750.0,6259
2023-02-01,740.0,749.0,717.0,720.0,3834
2023-02-02,734.0,745.0,734.0,745.0,547
2023-02-03,730.5,740.0,730.5,731.0,1082
2023-02-06,711.0,753.0,711.0,720.0,3686
2023-02-07,728.0,735.0,690.0,722.0,1341
2023-02-08,720.0,730.0,707.0,730.0,1017
2023-02-09,739.5,740.0,711.0,719.0,2494
2023-02-10,713.0,733.0,711.0,724.5,1639
2023-02-13,724.0,727.0,690.0,690.0,2971
2023-02-14,710.5,724.0,702.0,703.0,1667
2023-02-15,704.0,711.0,704.0,710.0,1393
2023-02-16,742.0,742.0,706.5,707.0,8123
2023-02-17,729.0,744.0,720.0,744.0,4911
2023-02-22,700.0,730.0,682.0,730.0,1288
2023-02-23,696.0,700.0,695.0,700.0,2244
2023-02-24,736.0,740.0,695.0,718.0,8901
2023-02-27,734.5,735.0,703.0,703.0,776
2023-02-28,715.0,740.0,625.0,740.0,36081
