Price,('Close', 'FIPL.BA'),('High', 'FIPL.BA'),('Low', 'FIPL.BA'),('Open', 'FIPL.BA'),('Volume', 'FIPL.BA')
Ticker,FIPL.BA,FIPL.BA,FIPL.BA,FIPL.BA,FIPL.BA
Date,,,,,
2021-08-19,9.039557456970215,9.039557456970215,9.039557456970215,9.039557456970215,0
2021-08-20,9.029679298400879,9.029679298400879,9.029679298400879,9.029679298400879,50
2021-08-23,9.07907485961914,9.07907485961914,9.07907485961914,9.07907485961914,51
2021-08-24,8.792574882507324,8.891368239815026,8.792574882507324,8.891368239815026,8526
2021-08-25,8.990161895751953,8.990161895751953,8.792575174573246,8.792575174573246,10050
2021-08-26,8.990161895751953,8.990161895751953,8.693782756147204,8.693782756147204,3000
2021-08-27,9.088953971862793,9.088953971862793,8.911127248528041,9.039557293428532,13786
2021-08-30,9.088953971862793,9.088953971862793,9.088953971862793,9.088953971862793,0
2021-08-31,9.088953971862793,9.088953971862793,9.088953971862793,9.088953971862793,0
2021-09-01,9.088953971862793,9.088953971862793,9.088953971862793,9.088953971862793,0
2021-09-02,9.088953971862793,9.088953971862793,9.088953971862793,9.088953971862793,0
2021-09-03,9.088953971862793,9.088953971862793,9.088953971862793,9.088953971862793,0
2021-09-06,9.088953971862793,9.088953971862793,9.088953971862793,9.088953971862793,0
2021-09-07,9.088953971862793,9.088953971862793,9.088953971862793,9.088953971862793,0
2021-09-08,9.088953971862793,9.088953971862793,9.088953971862793,9.088953971862793,0
2021-09-09,9.088953971862793,9.088953971862793,9.088953971862793,9.088953971862793,0
2021-09-10,9.088953971862793,9.088953971862793,9.088953971862793,9.088953971862793,0
2021-09-13,9.088953971862793,9.088953971862793,9.088953971862793,9.088953971862793,0
2021-09-14,9.9780912399292,10.37326277843276,9.9780912399292,10.37326277843276,92734
2021-09-15,10.22507381439209,10.323866229166846,10.22507381439209,10.323866229166846,4
2021-09-16,10.076884269714355,10.17567763146348,10.076884269714355,10.17567763146348,24500
2021-09-17,10.027487754821777,10.027487754821777,9.978092015292907,9.978092015292907,10855
2021-09-20,10.027487754821777,10.47205694788833,10.027487754821777,10.47205694788833,4
2021-09-21,10.175677299499512,10.225073978762593,10.027487261710272,10.225073978762593,145
2021-09-22,9.879298210144043,9.879298210144043,9.879298210144043,9.879298210144043,1991
2021-09-23,10.126280784606934,10.175677464671825,10.126280784606934,10.175677464671825,12350
2021-09-24,10.175677299499512,10.175677299499512,10.175677299499512,10.175677299499512,50
2021-09-27,9.9780912399292,9.9780912399292,9.731108792823656,9.731108792823656,14250
2021-09-28,10.175677299499512,10.175677299499512,10.076883940973351,10.076883940973351,64
2021-09-29,10.175677299499512,10.570848849277567,10.175677299499512,10.570848849277567,98
2021-09-30,10.175677299499512,10.175677299499512,9.879298166084324,9.879298166084324,18076
2021-10-01,10.076884269714355,10.17567763146348,10.076884269714355,10.17567763146348,23021
2021-10-04,10.027487754821777,10.076884436513987,10.027487754821777,10.027487754821777,5880
2021-10-05,10.076884269714355,10.076884269714355,10.076884269714355,10.076884269714355,10912
2021-10-06,9.780505180358887,9.780505180358887,9.780505180358887,9.780505180358887,7853
2021-10-07,10.175677299499512,10.175677299499512,9.879298166084324,9.879298166084324,19948
2021-10-12,10.274469375610352,10.274469375610352,10.17567696251912,10.17567696251912,10200
2021-10-13,9.9780912399292,9.9780912399292,9.9780912399292,9.9780912399292,1817
2021-10-14,10.076884269714355,10.076884269714355,10.076884269714355,10.076884269714355,18900
2021-10-15,10.373263359069824,10.373263359069824,10.274469997832403,10.274469997832403,32698
2021-10-18,10.22507381439209,10.22507381439209,10.22507381439209,10.22507381439209,13258
2021-10-19,10.323866844177246,10.323866844177246,10.076884379282273,10.076884379282273,41062
2021-10-20,10.521451950073242,10.521451950073242,10.472056214006027,10.472056214006027,25792
2021-10-21,10.521451950073242,10.521451950073242,10.521451950073242,10.521451950073242,0
2021-10-22,10.57084846496582,10.57084846496582,10.57084846496582,10.57084846496582,10000
2021-10-25,10.817831039428711,10.817831039428711,10.620245269361615,10.620245269361615,2403
2021-10-26,10.373263359069824,10.373263359069824,10.373263359069824,10.373263359069824,5000
2021-10-27,10.175677299499512,10.37326307438854,10.175677299499512,10.37326307438854,32000
2021-10-28,10.274469375610352,10.274469375610352,10.17567696251912,10.17567696251912,20046
2021-10-29,10.274469375610352,10.274469375610352,10.274469375610352,10.274469375610352,0
2021-11-01,10.620245933532715,10.620245933532715,10.620245933532715,10.620245933532715,400
2021-11-02,10.620245933532715,10.620245933532715,10.126281006391658,10.126281006391658,1000
2021-11-03,10.768434524536133,10.768434524536133,10.620245430281242,10.620245430281242,36730
2021-11-04,10.817831039428711,10.817831039428711,10.817831039428711,10.817831039428711,3803
2021-11-05,10.867227554321289,10.867227554321289,10.867227554321289,10.867227554321289,20505
2021-11-08,11.064813613891602,11.064813613891602,10.669642069245333,10.669642069245333,12065
2021-11-09,11.163607597351074,11.163607597351074,11.163607597351074,11.163607597351074,38240
2021-11-10,11.36119270324707,11.36119270324707,11.36119270324707,11.36119270324707,11000
2021-11-11,11.558778762817383,11.558778762817383,11.558778762817383,11.558778762817383,13222
2021-11-12,11.706968307495117,11.706968307495117,11.65757162990369,11.65757162990369,2100
2021-11-15,11.706968307495117,11.706968307495117,11.706968307495117,11.706968307495117,1000
2021-11-16,11.36119270324707,11.65757183176443,11.36119270324707,11.65757183176443,40400
2021-11-17,11.311796188354492,11.558778641996133,11.311796188354492,11.558778641996133,28800
2021-11-18,11.608175277709961,11.608175277709961,11.608175277709961,11.608175277709961,200
2021-11-19,11.36119270324707,11.608175153317658,11.36119270324707,11.608175153317658,4776
2021-11-23,10.867227554321289,11.311795765838145,10.867227554321289,11.311795765838145,23839
2021-11-24,11.213004112243652,11.213004112243652,10.867228289793971,11.213004112243652,10400
2021-11-25,11.36119270324707,11.36119270324707,11.213003610070027,11.213003610070027,11600
2021-11-26,11.163607597351074,11.163607597351074,10.274470158776387,10.274470158776387,7400
2021-11-29,11.163607597351074,11.163607597351074,11.163607597351074,11.163607597351074,3982
2021-11-30,11.11421012878418,11.11421012878418,11.11421012878418,11.11421012878418,9600
2021-12-01,11.558778762817383,11.558778762817383,11.36119298627141,11.36119298627141,15000
2021-12-02,11.953950881958008,11.953950881958008,11.855157525711768,11.855157525711768,12028
2021-12-03,12.15153694152832,12.15153694152832,12.15153694152832,12.15153694152832,31867
2021-12-06,12.843088150024414,12.843088150024414,12.546709004283493,12.546709004283493,124700
2021-12-07,13.337052345275879,13.337052345275879,13.23825898807519,13.23825898807519,8006
2021-12-09,13.386448860168457,13.485241273997698,13.386448860168457,13.435845538164711,29262
2021-12-10,13.732224464416504,13.781621145083994,13.633432045244842,13.633432045244842,17700
2021-12-13,13.58403491973877,13.732224014725151,13.534638240688881,13.732224014725151,7056
2021-12-14,13.435846328735352,13.584035429280354,13.435846328735352,13.584035429280354,21000
2021-12-15,13.435846328735352,13.435846328735352,13.435846328735352,13.435846328735352,650
2021-12-16,13.682827949523926,13.682827949523926,13.534637915930025,13.534637915930025,8394
2021-12-17,13.83101749420166,13.83101749420166,13.83101749420166,13.83101749420166,10200
2021-12-20,13.83101749420166,13.83101749420166,13.83101749420166,13.83101749420166,0
2021-12-21,13.979207038879395,13.979207038879395,13.979207038879395,13.979207038879395,200
2021-12-22,13.979207038879395,13.979207038879395,13.979207038879395,13.979207038879395,0
2021-12-23,13.979207038879395,13.979207038879395,13.979207038879395,13.979207038879395,0
2021-12-27,14.028603553771973,14.028603553771973,14.028603553771973,14.028603553771973,13000
2021-12-28,14.028603553771973,14.028603553771973,14.028603553771973,14.028603553771973,0
2021-12-29,14.028603553771973,14.028603553771973,13.633431994237167,13.633431994237167,3000
2021-12-30,13.534638404846191,13.534638404846191,13.534638404846191,13.534638404846191,14000
2022-01-03,13.534638404846191,13.534638404846191,13.534638404846191,13.534638404846191,0
2022-01-04,13.83101749420166,13.83101749420166,13.83101749420166,13.83101749420166,200
2022-01-05,13.83101749420166,13.83101749420166,13.83101749420166,13.83101749420166,0
2022-01-06,13.386448860168457,13.386448860168457,13.386448860168457,13.386448860168457,600
2022-01-07,13.534638404846191,13.534638404846191,13.485241725197184,13.485241725197184,14700
2022-01-10,13.534638404846191,13.534638404846191,13.534638404846191,13.534638404846191,0
2022-01-11,13.682827949523926,13.682827949523926,13.682827949523926,13.682827949523926,300
2022-01-12,13.781620979309082,13.781620979309082,13.781620979309082,13.781620979309082,200
2022-01-13,13.781620979309082,13.781620979309082,13.781620979309082,13.781620979309082,0
2022-01-14,13.485241889953613,13.485241889953613,13.33705279135939,13.33705279135939,33500
2022-01-17,13.435846328735352,13.435846328735352,13.040673823676475,13.040673823676475,14400
2022-01-18,13.04067325592041,13.04067325592041,13.04067325592041,13.04067325592041,6953
2022-01-19,13.04067325592041,13.04067325592041,13.04067325592041,13.04067325592041,0
2022-01-20,13.337052345275879,13.337052345275879,13.040673215837092,13.040673215837092,2094
2022-01-21,13.2876558303833,13.534638284264638,13.2876558303833,13.534638284264638,6700
2022-01-24,13.2876558303833,13.2876558303833,13.2876558303833,13.2876558303833,0
2022-01-25,13.2876558303833,13.2876558303833,13.2876558303833,13.2876558303833,0
2022-01-26,13.682827949523926,13.682827949523926,13.682827949523926,13.682827949523926,369
2022-01-27,13.83101749420166,13.83101749420166,13.83101749420166,13.83101749420166,200
2022-01-28,14.127396583557129,14.127396583557129,14.127396583557129,14.127396583557129,10200
2022-01-31,14.127396583557129,14.127396583557129,14.127396583557129,14.127396583557129,0
2022-02-01,14.324982643127441,14.324982643127441,14.324982643127441,14.324982643127441,5200
2022-02-02,14.324982643127441,14.324982643127441,14.324982643127441,14.324982643127441,0
2022-02-03,14.324982643127441,14.324982643127441,14.324982643127441,14.324982643127441,0
2022-02-04,13.732224464416504,13.831017825751486,13.584035364577352,13.831017825751486,7600
2022-02-07,14.176793098449707,14.176793098449707,14.176793098449707,14.176793098449707,1000
2022-02-08,14.176793098449707,14.176793098449707,14.176793098449707,14.176793098449707,0
2022-02-09,13.732224464416504,14.226189386764771,13.732224464416504,14.226189386764771,15054
2022-02-10,14.72015380859375,14.818947166569528,14.32498226101721,14.32498226101721,13927
2022-02-11,15.609291076660156,15.609291076660156,14.720153688615053,14.720153688615053,41700
2022-02-14,16.79480743408203,17.288772358613855,15.708084223246688,15.708084223246688,86437
2022-02-15,16.745410919189453,16.794806655622427,16.69601329842992,16.69601329842992,4550
2022-02-16,16.498428344726562,16.597219816852128,15.80687673388833,15.80687673388833,27101
2022-02-17,16.79480743408203,16.79480743408203,16.79480743408203,16.79480743408203,6450
2022-02-18,16.893600463867188,16.893600463867188,16.893600463867188,16.893600463867188,37000
2022-02-21,17.288772583007812,17.288772583007812,17.288772583007812,17.288772583007812,2478
2022-02-22,17.288772583007812,17.288772583007812,17.288772583007812,17.288772583007812,12831
2022-02-23,17.683942794799805,17.683942794799805,17.486357968170413,17.486357968170413,9295
2022-02-24,17.683942794799805,17.683942794799805,17.683942794799805,17.683942794799805,3940
2022-02-25,17.683942794799805,17.683942794799805,17.683942794799805,17.683942794799805,1500
2022-03-02,16.844202041625977,17.585149378665122,16.79480630622064,16.992393016495022,62300
2022-03-03,17.683942794799805,17.683942794799805,17.683942794799805,17.683942794799805,1200
2022-03-04,17.091184616088867,17.585149511170354,17.091184616088867,17.585149511170354,2600
2022-03-07,17.683942794799805,17.683942794799805,17.683942794799805,17.683942794799805,200
2022-03-08,17.683942794799805,17.683942794799805,17.683942794799805,17.683942794799805,0
2022-03-09,16.893600463867188,16.893600463867188,16.893600463867188,16.893600463867188,1455
2022-03-10,17.288772583007812,17.68394415089694,16.893601015118684,17.68394415089694,400
2022-03-11,17.288772583007812,17.288772583007812,17.288772583007812,17.288772583007812,0
2022-03-14,16.893600463867188,17.288772018861557,16.893600463867188,16.893600463867188,10200
2022-03-15,16.992393493652344,17.486358398882626,16.89360013574097,16.89360013574097,1500
2022-03-16,17.288772583007812,17.288772583007812,17.288772583007812,17.288772583007812,17745
2022-03-17,17.288772583007812,17.288772583007812,17.288772583007812,17.288772583007812,11000
2022-03-18,17.683942794799805,17.683942794799805,17.288771257214492,17.288771257214492,1840
2022-03-21,17.782737731933594,17.782737731933594,17.782737731933594,17.782737731933594,350
2022-03-22,17.782737731933594,17.782737731933594,17.782737731933594,17.782737731933594,0
2022-03-23,16.79480743408203,16.79480743408203,16.79480743408203,16.79480743408203,5468
2022-03-25,17.288772583007812,17.288772583007812,16.992394378172634,16.992394378172634,9832
2022-03-28,16.992393493652344,17.585149872467426,16.992393493652344,17.585149872467426,26840
2022-03-29,16.992393493652344,16.992393493652344,16.992393493652344,16.992393493652344,0
2022-03-30,16.844202041625977,17.634546998396978,16.79480630622064,17.288771197580072,3650
2022-03-31,16.745410919189453,16.99239337000743,16.59721994123742,16.89360001281493,18027
2022-04-01,16.498428344726562,16.79480652975635,15.70808337743622,16.004463446792553,110756
2022-04-04,16.745410919189453,16.794806655622427,16.64661756199695,16.64661756199695,7000
2022-04-05,16.745410919189453,16.745410919189453,16.745410919189453,16.745410919189453,2887
2022-04-06,16.597219467163086,16.597219467163086,16.597219467163086,16.597219467163086,1000
2022-04-07,16.54782485961914,16.696013959108612,16.54782485961914,16.696013959108612,2300
2022-04-08,16.54782485961914,16.597220598006754,16.004464200048865,16.10325567682409,8600
2022-04-11,16.54782485961914,16.54782485961914,15.609291697804748,15.609291697804748,19200
2022-04-12,16.449031829833984,16.794807658491795,16.10325600117617,16.39963609045144,6500
2022-04-13,16.449031829833984,16.449031829833984,16.449031829833984,16.449031829833984,860
2022-04-18,16.449031829833984,16.449031829833984,16.449031829833984,16.449031829833984,0
2022-04-19,15.85627269744873,16.54782431820899,15.806876960677243,15.806876960677243,6256
2022-04-20,15.806877136230469,16.103255328804153,15.806877136230469,16.103255328804153,3200
2022-04-21,16.745410919189453,16.745410919189453,16.745410919189453,16.745410919189453,200
2022-04-22,16.745410919189453,16.745410919189453,16.745410919189453,16.745410919189453,200
2022-04-25,17.189977645874023,17.189977645874023,17.189977645874023,17.189977645874023,200
2022-04-26,17.486358642578125,17.585150117539712,17.387565283289938,17.387565283289938,400
2022-04-27,17.486358642578125,17.486358642578125,17.486358642578125,17.486358642578125,200
2022-04-28,17.486358642578125,17.486358642578125,17.486358642578125,17.486358642578125,200
2022-04-29,17.683942794799805,17.683942794799805,17.683942794799805,17.683942794799805,700
2022-05-02,17.683942794799805,17.683942794799805,17.683942794799805,17.683942794799805,0
2022-05-03,17.683942794799805,17.683942794799805,17.683942794799805,17.683942794799805,1250
2022-05-04,17.683942794799805,17.683942794799805,17.683942794799805,17.683942794799805,500
2022-05-05,17.683942794799805,17.980322861233685,17.683942794799805,17.980322861233685,400
2022-05-06,17.683942794799805,17.683942794799805,17.683942794799805,17.683942794799805,0
2022-05-09,17.288772583007812,17.288772583007812,17.288772583007812,17.288772583007812,200
2022-05-10,17.288772583007812,17.288772583007812,17.288772583007812,17.288772583007812,0
2022-05-11,16.103256225585938,16.794807892538802,16.004464745444125,16.696014528070293,9900
2022-05-12,16.05385971069336,16.30084216778095,15.80687725360577,16.30084216778095,1741
2022-05-13,16.449031829833984,16.794807658491795,16.300842727359683,16.69601429540004,43923
2022-05-16,16.79480743408203,16.79480743408203,16.79480743408203,16.79480743408203,7200
2022-05-17,16.00446319580078,16.00446319580078,16.00446319580078,16.00446319580078,38295
2022-05-19,16.00446319580078,16.00446319580078,16.00446319580078,16.00446319580078,0
2022-05-20,16.498428344726562,16.498428344726562,16.498428344726562,16.498428344726562,5000
2022-05-23,16.498428344726562,16.498428344726562,16.498428344726562,16.498428344726562,0
2022-05-24,16.202049255371094,16.59722082075543,15.806877689986758,15.806877689986758,13839
2022-05-26,16.696014404296875,16.696014404296875,16.202049469942963,16.202049469942963,1885
2022-05-27,16.152652740478516,16.794806738925043,16.10325511947397,16.794806738925043,13400
2022-05-30,16.30084228515625,16.30084228515625,16.30084228515625,16.30084228515625,13500
2022-05-31,16.79480743408203,16.79480743408203,16.54782497181612,16.54782497181612,2600
2022-06-01,16.30084228515625,16.64661810443398,16.103255564332798,16.64661810443398,12260
2022-06-02,16.350236892700195,16.696012688070073,16.300841158072995,16.696012688070073,22800
2022-06-03,16.54782485961914,16.696013959108612,16.10325567682409,16.10325567682409,7100
2022-06-06,16.696014404296875,16.794807768032992,16.696014404296875,16.794807768032992,400
2022-06-07,16.745410919189453,16.794806655622427,16.399635111178974,16.69601329842992,21598
2022-06-08,16.696014404296875,16.794807768032992,16.202049469942963,16.3996361974152,39910
2022-06-09,16.30084228515625,16.30084228515625,16.004464088247694,16.004464088247694,17285
2022-06-10,16.696014404296875,16.696014404296875,16.597221040560754,16.597221040560754,2394
2022-06-13,16.696014404296875,16.696014404296875,16.696014404296875,16.696014404296875,200
2022-06-14,16.696014404296875,16.696014404296875,16.696014404296875,16.696014404296875,200
2022-06-15,16.696014404296875,16.696014404296875,16.696014404296875,16.696014404296875,11508
2022-06-16,16.696014404296875,16.696014404296875,16.696014404296875,16.696014404296875,0
2022-06-21,16.30084228515625,16.30084228515625,16.30084228515625,16.30084228515625,8000
2022-06-22,15.955066680908203,16.7948074292353,15.806877580456751,16.7948074292353,7700
2022-06-23,15.806877136230469,15.806877136230469,15.806877136230469,15.806877136230469,7000
2022-06-24,16.30084228515625,16.30084228515625,16.30084228515625,16.30084228515625,200
2022-06-27,15.510498046875,16.300842094431616,15.016533134922526,16.300842094431616,30700
2022-06-28,15.708084106445312,15.806877467482405,15.510498326534446,15.510498326534446,15000
2022-06-29,15.510498046875,16.300842094431616,15.510498046875,16.00446390099077,12600
2022-06-30,15.609291076660156,16.30084175036416,15.510497719489607,16.103255036023064,6200
2022-07-01,16.30084228515625,16.30084228515625,16.30084228515625,16.30084228515625,13148
2022-07-04,16.696014404296875,16.696014404296875,16.696014404296875,16.696014404296875,200
2022-07-05,16.79480743408203,16.79480743408203,16.79480743408203,16.79480743408203,300
2022-07-06,16.79480743408203,16.79480743408203,16.79480743408203,16.79480743408203,11500
2022-07-07,17.041790008544922,17.189979110014765,16.992394269497193,16.992394269497193,14364
2022-07-08,17.63454818725586,17.68394392599128,17.23937662439255,17.288772363127972,8942
2022-07-11,17.63454818725586,17.63454818725586,17.63454818725586,17.63454818725586,200
2022-07-12,17.338167190551758,17.78273635311013,16.794806555715123,17.486358167622246,46032
2022-07-13,17.338167190551758,17.338167190551758,17.338167190551758,17.338167190551758,8070
2022-07-14,17.63454818725586,17.88153064958626,17.53575482545837,17.78273728778877,1800
2022-07-15,17.88153076171875,18.276702327060125,17.683944036884736,17.782737399301745,700
2022-07-18,17.88153076171875,17.88153076171875,17.88153076171875,17.88153076171875,760
2022-07-19,18.474288940429688,18.474288940429688,18.474288940429688,18.474288940429688,3200
2022-07-20,18.276700973510742,18.770665864686706,18.276700973510742,18.770665864686706,13600
2022-07-21,19.11644172668457,19.264630817647323,18.57307921405245,18.57307921405245,49750
2022-07-22,19.264631271362305,19.264631271362305,19.264631271362305,19.264631271362305,18566
2022-07-25,19.561010360717773,19.659803723009613,18.47428902848752,18.47428902848752,27400
2022-07-26,19.758596420288086,19.956183138221604,19.758596420288086,19.956183138221604,27943
2022-07-27,20.054975509643555,21.73445703419867,20.054975509643555,21.73445703419867,10518
2022-07-28,20.351354598999023,20.351354598999023,19.758596332168647,19.85738969069481,19742
2022-07-29,20.74652671813965,20.74652671813965,19.857390235656133,20.3513551575166,41546
2022-08-01,20.894716262817383,21.240492092348862,20.450148954271203,20.450148954271203,18930
2022-08-02,21.734455108642578,22.228419997475363,21.240490219809793,21.240490219809793,64042
2022-08-03,21.783851623535156,22.228420793128354,21.783851623535156,21.833249244782497,23976
2022-08-04,22.426008224487305,22.524799701478667,21.734456579587942,21.734456579587942,13991
2022-08-05,23.51272964477539,23.809109729974395,22.623593157831667,22.623593157831667,74408
2022-08-08,23.611522674560547,24.500659149004147,23.315144477854886,23.907902755592826,49473
2022-08-09,23.315143585205078,23.710315127125188,22.96936777940253,23.611521770563524,16300
2022-08-10,23.51272964477539,23.51272964477539,23.117558082170028,23.51272964477539,16100
2022-08-11,24.105487823486328,24.105487823486328,23.512729540054977,23.562127162864794,40024
2022-08-12,24.154884338378906,24.303073431358065,23.61152181835326,23.710315175114882,46745
2022-08-16,24.698246002197266,24.895832723945496,24.500659280449035,24.500659280449035,5277
2022-08-17,24.698246002197266,24.698246002197266,23.710316162109375,24.698246002197266,40750
2022-08-18,25.14281463623047,25.19221037342812,24.994623655984327,24.994623655984327,19600
2022-08-19,24.846435546875,25.0934180113257,24.204281516168514,24.204281516168514,2802
2022-08-22,25.093416213989258,25.192209569558717,24.006693071378283,24.006693071378283,13959
2022-08-23,25.34039878845215,25.686174592524516,24.895831512638992,25.142813960644038,63600
2022-08-24,25.34039878845215,25.34039878845215,24.99462298437978,25.34039878845215,9300
2022-08-25,25.686176300048828,25.686176300048828,24.994624645932234,24.994624645932234,23810
2022-08-26,25.686176300048828,25.88376302531833,25.192211371201736,25.192211371201736,5677
2022-08-29,25.982553482055664,25.982553482055664,24.698245471279755,24.846434567242113,30802
2022-08-30,24.401866912841797,25.68617490432755,23.710315296302355,25.192210002321254,133650
2022-08-31,25.63677978515625,25.63677978515625,24.401867500405498,24.401867500405498,14476
2022-09-01,24.648849487304688,25.587381675221586,24.5994518662607,24.5994518662607,2750
2022-09-05,25.488588333129883,25.488588333129883,25.488588333129883,25.488588333129883,1000
2022-09-06,25.488588333129883,25.488588333129883,25.488588333129883,25.488588333129883,0
2022-09-07,25.686176300048828,25.686176300048828,25.192211371201736,25.686176300048828,25001
2022-09-08,24.945228576660156,25.686175960125308,24.698246115505103,25.58738259879796,2700
2022-09-09,24.797039031982422,25.686175499324488,24.59945231287236,24.59945231287236,24507
2022-09-12,24.797039031982422,25.09341722632091,24.797039031982422,25.09341722632091,15000
2022-09-13,25.192211151123047,25.192211151123047,24.698246226591223,24.698246226591223,753
2022-09-14,24.797039031982422,25.537986402155244,24.69824567242739,25.192210585875937,14718
2022-09-15,25.192211151123047,25.192211151123047,25.192211151123047,25.192211151123047,300
2022-09-16,25.58738136291504,25.68617471947062,24.698244922567905,25.636778983356105,376851
2022-09-19,25.58738136291504,25.58738136291504,25.58738136291504,25.58738136291504,0
2022-09-20,25.58738136291504,25.58738136291504,25.58738136291504,25.58738136291504,0
2022-09-21,23.710315704345703,23.710315704345703,22.7223858833313,23.710315704345703,24471
2022-09-22,23.907901763916016,24.204279948328193,23.611521695177295,23.759710787383383,3186
2022-09-23,24.50065803527832,24.50065803527832,23.858504048722022,23.858504048722022,400
2022-09-26,22.22842025756836,22.22842025756836,22.22842025756836,22.22842025756836,216
2022-09-27,23.710315704345703,23.710315704345703,22.7223858833313,22.7223858833313,4200
2022-09-28,23.611522674560547,23.71031603490464,22.722386200116947,23.71031603490464,6204
2022-09-29,22.919973373413086,22.919973373413086,22.72238664882309,22.72238664882309,30637
2022-09-30,22.919973373413086,22.969369112397256,21.833250156821432,22.969369112397256,13388
2022-10-03,23.117557525634766,23.117557525634766,22.91997269125209,22.91997269125209,15000
2022-10-04,23.315143585205078,23.315143585205078,23.315143585205078,23.315143585205078,250
2022-10-05,23.611522674560547,23.611522674560547,23.611522674560547,23.611522674560547,200
2022-10-06,22.821178436279297,23.315143329340206,22.72238508080181,22.72238508080181,1000
2022-10-11,21.833250045776367,22.82117989504836,21.141698397555313,22.82117989504836,15652
2022-10-12,20.351354598999023,22.327214232215887,20.351354598999023,22.327214232215887,148994
2022-10-13,20.598337173461914,21.734456092332138,20.25256135876404,20.35135471786723,26404
2022-10-14,21.24049186706543,21.24049186706543,21.24049186706543,21.24049186706543,200
2022-10-17,21.734455108642578,21.734455108642578,21.734455108642578,21.734455108642578,410
2022-10-18,21.734455108642578,21.734455108642578,20.64773197634515,21.734455108642578,14700
2022-10-19,20.69713020324707,21.042904128116643,19.758596133189922,20.74652593984942,761850
2022-10-20,20.104372024536133,21.240490929971624,20.05497440340537,20.993508477297535,31860
2022-10-21,21.14169692993164,21.339283639800538,20.153767149240196,20.153767149240196,80199
2022-10-24,21.586267471313477,21.734456571069074,21.24049164899932,21.24049164899932,31400
2022-10-25,22.426008224487305,22.623593062796665,22.426008224487305,22.623593062796665,9000
2022-10-26,22.72238540649414,22.72238540649414,22.672989670210644,22.672989670210644,5000
2022-10-27,22.72238540649414,22.821178763387685,22.72238540649414,22.821178763387685,24100
2022-10-28,22.72238540649414,22.72238540649414,22.72238540649414,22.72238540649414,0
2022-10-31,23.413936614990234,23.4633323504184,22.91997172340248,22.91997172340248,30340
2022-11-01,23.710315704345703,23.710315704345703,23.710315704345703,23.710315704345703,200
2022-11-02,23.166955947875977,23.66092087738867,22.91997348311963,23.21635168709658,5651
2022-11-03,23.51272964477539,23.710316368241394,22.72238651956467,23.413938167369036,72085
2022-11-04,23.710315704345703,23.710315704345703,23.41393751177202,23.41393751177202,24500
2022-11-07,24.50065803527832,24.50065803527832,24.50065803527832,24.50065803527832,1248
2022-11-08,23.710315704345703,24.698245525360107,23.710315704345703,23.710315704345703,14500
2022-11-09,24.698246002197266,24.698246002197266,24.698246002197266,24.698246002197266,300
2022-11-10,26.5753116607666,26.674105019184452,24.698245388133753,24.698245388133753,78900
2022-11-11,26.674104690551758,26.674104690551758,25.68617488719799,26.575311333351067,17400
2022-11-14,26.674104690551758,26.674104690551758,25.68617488719799,25.68617488719799,15789
2022-11-15,26.772897720336914,27.168069259980413,26.674104364344405,26.674104364344405,9631
2022-11-16,27.66203498840332,28.155999898910522,26.674105167388916,27.66203498840332,7800
2022-11-17,27.66203498840332,27.66203498840332,27.66203498840332,27.66203498840332,7850
2022-11-18,16.05385971069336,16.05385971069336,15.80687725360577,15.80687725360577,5700
2022-11-22,16.79480743408203,17.288772358613855,16.79480743408203,16.79480743408203,3600
2022-11-23,17.782737731933594,18.276702668931748,17.486359523465378,17.486359523465378,19316
2022-11-24,17.88153076171875,18.276702327060125,17.28877247154336,17.782737399301745,48407
2022-11-25,17.683942794799805,18.079114332385117,17.091184546258575,17.881529505755726,50468
2022-11-28,18.177907943725586,18.47428801433115,17.782736400578052,18.47428801433115,14949
2022-11-29,18.276700973510742,18.573079154485715,17.782736082334775,18.573079154485715,45352
2022-11-30,18.02971839904785,18.177907488476094,17.98032266401394,18.177907488476094,13098
2022-12-01,18.02971839904785,18.177907488476094,17.782735955225277,18.02971839904785,37388
2022-12-02,17.782737731933594,18.276702668931748,17.782737731933594,18.276702668931748,38797
2022-12-05,18.07911491394043,18.27670163125217,17.83213245946405,18.27670163125217,4136
2022-12-06,17.980323791503906,17.980323791503906,17.782737070325197,17.832132808456564,3000
2022-12-07,18.07911491394043,18.22730589408753,17.88153008095528,17.88153008095528,19437
2022-12-12,18.07911491394043,18.07911491394043,18.07911491394043,18.07911491394043,200
2022-12-13,18.177907943725586,18.57307948687312,18.177907943725586,18.37549465746263,10006
2022-12-14,18.32609748840332,18.37549511021797,18.079115032309872,18.079115032309872,111210
2022-12-15,18.57308006286621,18.57308006286621,18.27670186739584,18.37549522732817,23238
2022-12-16,19.16583824157715,19.26463160101176,18.770666688165306,19.26463160101176,13773
2022-12-19,19.758596420288086,20.05497461286177,19.264631509780884,19.264631509780884,52129
2022-12-20,19.857389450073242,20.252560995062815,19.75859609274421,20.252560995062815,2728
2022-12-21,21.24049186706543,21.734456794206487,18.869460593653688,19.363425520794745,210362
2022-12-22,21.339284896850586,21.734456455540542,20.746526616652336,21.734456455540542,75748
2022-12-23,22.22842025756836,22.22842025756836,20.351354034905672,20.351354034905672,62306
2022-12-26,21.932043075561523,22.22842127212589,20.795922258636015,20.845319880947823,78512
2022-12-27,22.72238540649414,23.216350306635317,22.22842050635296,22.22842050635296,69261
