Price,('Close', 'METR.BA'),('High', 'METR.BA'),('Low', 'METR.BA'),('Open', 'METR.BA'),('Volume', 'METR.BA')
Ticker,METR.BA,METR.BA,METR.BA,METR.BA,METR.BA
Date,,,,,
2021-11-04,42.75,42.79999923706055,41.0,42.79999923706055,5094
2021-11-05,41.650001525878906,42.54999923706055,40.099998474121094,41.70000076293945,18287
2021-11-08,41.900001525878906,42.0,40.5,41.0,27679
2021-11-09,41.650001525878906,42.099998474121094,41.0,42.0,8829
2021-11-10,41.5,41.650001525878906,41.0,41.0,2134
2021-11-11,41.400001525878906,41.900001525878906,40.099998474121094,40.099998474121094,13286
2021-11-12,39.54999923706055,40.5,39.0,40.400001525878906,12425
2021-11-15,39.70000076293945,39.79999923706055,39.0,39.599998474121094,2834
2021-11-16,36.79999923706055,39.70000076293945,36.5,39.70000076293945,15150
2021-11-17,35.599998474121094,37.5,35.20000076293945,37.0,12544
2021-11-18,35.95000076293945,35.95000076293945,33.0,35.0,5229
2021-11-19,35.70000076293945,37.29999923706055,35.0,36.0,4218
2021-11-23,34.599998474121094,35.0,34.0,35.0,9238
2021-11-24,33.599998474121094,35.29999923706055,33.099998474121094,35.29999923706055,7432
2021-11-25,34.400001525878906,34.5,33.650001525878906,33.650001525878906,3114
2021-11-26,33.5,35.0,32.400001525878906,35.0,5603
2021-11-29,33.150001525878906,34.0,33.0,33.849998474121094,7017
2021-11-30,31.899999618530273,32.0,31.700000762939453,32.0,5860
2021-12-01,33.849998474121094,33.900001525878906,31.899999618530273,33.0,3738
2021-12-02,36.900001525878906,37.79999923706055,34.5,34.5,29785
2021-12-03,39.650001525878906,40.0,37.0,37.0,21281
2021-12-06,40.0,40.099998474121094,39.0,39.5,22691
2021-12-07,41.29999923706055,41.849998474121094,40.04999923706055,40.04999923706055,7882
2021-12-09,40.0,41.0,39.0,41.0,3150
2021-12-10,38.349998474121094,40.0,37.900001525878906,40.0,5221
2021-12-13,37.20000076293945,38.0,37.099998474121094,37.099998474121094,7893
2021-12-14,37.45000076293945,37.5,37.45000076293945,37.5,3318
2021-12-15,36.0,37.099998474121094,35.5,37.099998474121094,4161
2021-12-16,36.650001525878906,37.0,35.599998474121094,35.599998474121094,2868
2021-12-17,36.54999923706055,36.650001525878906,35.0,36.650001525878906,2601
2021-12-20,35.75,36.70000076293945,34.75,36.70000076293945,5170
2021-12-21,38.25,38.5,35.5,35.5,6981
2021-12-22,37.099998474121094,38.29999923706055,37.0,38.29999923706055,1440
2021-12-23,36.04999923706055,37.400001525878906,36.0,37.099998474121094,8825
2021-12-27,36.099998474121094,36.70000076293945,36.0,36.70000076293945,19850
2021-12-28,34.29999923706055,36.150001525878906,34.099998474121094,36.150001525878906,25873
2021-12-29,37.0,38.0,34.099998474121094,34.400001525878906,8730
2021-12-30,38.599998474121094,38.70000076293945,37.0,37.0,15264
2022-01-03,39.349998474121094,39.900001525878906,37.5,37.5,6065
2022-01-04,38.900001525878906,39.0,38.79999923706055,38.79999923706055,9642
2022-01-05,38.150001525878906,39.95000076293945,38.099998474121094,39.95000076293945,2944
2022-01-06,38.0,38.0,36.349998474121094,38.0,1993
2022-01-07,37.400001525878906,37.900001525878906,36.599998474121094,37.900001525878906,2564
2022-01-10,35.75,37.400001525878906,35.5,35.70000076293945,13528
2022-01-11,35.45000076293945,36.400001525878906,35.0,36.0,13768
2022-01-12,35.650001525878906,35.650001525878906,35.599998474121094,35.599998474121094,634
2022-01-13,35.5,36.0,35.0,36.0,1789
2022-01-14,35.900001525878906,36.29999923706055,35.900001525878906,36.0,3591
2022-01-17,35.79999923706055,35.79999923706055,35.70000076293945,35.79999923706055,550
2022-01-18,35.150001525878906,36.20000076293945,35.0,35.0,3536
2022-01-19,35.599998474121094,36.70000076293945,35.099998474121094,35.099998474121094,1241
2022-01-20,35.5,36.099998474121094,34.5,35.0,5283
2022-01-21,35.0,35.599998474121094,34.04999923706055,35.5,3307
2022-01-24,33.349998474121094,34.0,33.099998474121094,33.400001525878906,5731
2022-01-25,35.29999923706055,35.5,33.0,33.0,22076
2022-01-26,36.54999923706055,36.79999923706055,35.900001525878906,36.79999923706055,13563
2022-01-27,36.5,36.79999923706055,36.0,36.70000076293945,9960
2022-01-28,38.0,39.0,36.5,36.5,20736
2022-01-31,40.349998474121094,40.599998474121094,38.5,39.0,15055
2022-02-01,41.95000076293945,42.0,40.349998474121094,40.599998474121094,20626
2022-02-02,43.25,43.75,41.0,43.75,22038
2022-02-03,41.25,42.79999923706055,41.099998474121094,42.79999923706055,7992
2022-02-04,41.5,43.0,40.5,41.95000076293945,7390
2022-02-07,43.0,43.20000076293945,41.0,42.20000076293945,53738
2022-02-08,42.0,43.0,41.20000076293945,43.0,12811
2022-02-09,39.400001525878906,43.400001525878906,38.5,42.79999923706055,34260
2022-02-10,41.599998474121094,41.900001525878906,39.400001525878906,39.400001525878906,30454
2022-02-11,42.29999923706055,43.5,42.0,43.5,30283
2022-02-14,42.900001525878906,43.0,41.0,41.20000076293945,70156
2022-02-15,43.099998474121094,43.75,43.0,43.75,4223
2022-02-16,43.849998474121094,44.5,41.0,43.099998474121094,30541
2022-02-17,44.099998474121094,44.400001525878906,42.5,44.400001525878906,15591
2022-02-18,44.900001525878906,45.0,41.25,44.400001525878906,46064
2022-02-21,44.150001525878906,44.70000076293945,42.0,44.0,16457
2022-02-22,46.0,46.5,44.29999923706055,44.29999923706055,28237
2022-02-23,47.04999923706055,47.5,45.25,47.400001525878906,11837
2022-02-24,45.400001525878906,47.0,45.0,46.79999923706055,19735
2022-02-25,46.70000076293945,47.5,46.70000076293945,47.0,8232
2022-03-02,48.599998474121094,49.45000076293945,48.5,48.599998474121094,32414
2022-03-03,47.849998474121094,49.5,46.75,48.0,18621
2022-03-04,46.900001525878906,49.0,45.29999923706055,48.70000076293945,8598
2022-03-07,45.70000076293945,47.099998474121094,43.5,46.95000076293945,7773
2022-03-08,45.20000076293945,46.0,45.099998474121094,46.0,6957
2022-03-09,43.650001525878906,45.0,43.0,45.0,6243
2022-03-10,44.95000076293945,46.0,41.900001525878906,41.95000076293945,8032
2022-03-11,46.099998474121094,46.099998474121094,44.5,44.5,5322
2022-03-14,42.5,46.0,42.5,46.0,4631
2022-03-15,41.150001525878906,42.25,41.0,42.0,5151
2022-03-16,42.20000076293945,42.5,41.20000076293945,41.20000076293945,1494
2022-03-17,41.95000076293945,42.5,41.5,42.0,8470
2022-03-18,42.04999923706055,42.20000076293945,41.95000076293945,42.20000076293945,3381
2022-03-21,42.900001525878906,45.0,41.29999923706055,42.0,5229
2022-03-22,41.54999923706055,44.0,40.5,43.900001525878906,12851
2022-03-23,41.5,43.5,40.70000076293945,41.0,6962
2022-03-25,42.75,42.75,41.0,41.0,5516
2022-03-28,42.900001525878906,43.20000076293945,42.5,43.20000076293945,3284
2022-03-29,41.45000076293945,41.599998474121094,41.0,41.5,15378
2022-03-30,41.5,41.599998474121094,41.0,41.45000076293945,10820
2022-03-31,41.650001525878906,42.25,41.0,41.0,4657
2022-04-01,41.900001525878906,42.20000076293945,41.099998474121094,41.650001525878906,18564
2022-04-04,42.25,42.45000076293945,40.20000076293945,42.25,16852
2022-04-05,41.45000076293945,42.45000076293945,41.25,42.45000076293945,8518
2022-04-06,41.349998474121094,43.0,41.0,43.0,2330
2022-04-07,41.95000076293945,42.400001525878906,40.5,40.5,7463
2022-04-08,41.95000076293945,42.599998474121094,41.650001525878906,42.5,9457
2022-04-11,41.849998474121094,43.0,41.54999923706055,43.0,5795
2022-04-12,41.900001525878906,42.0,41.0,41.75,9264
2022-04-13,41.29999923706055,42.349998474121094,41.150001525878906,42.349998474121094,9108
2022-04-18,39.95000076293945,41.099998474121094,38.900001525878906,41.099998474121094,33946
2022-04-19,40.0,40.79999923706055,39.5,40.099998474121094,35212
2022-04-20,39.5,41.20000076293945,39.20000076293945,40.95000076293945,17049
2022-04-21,38.95000076293945,39.79999923706055,38.400001525878906,39.099998474121094,11750
2022-04-22,38.150001525878906,39.400001525878906,37.5,37.5,9865
2022-04-25,37.54999923706055,38.95000076293945,36.849998474121094,38.95000076293945,30603
2022-04-26,37.75,38.75,37.650001525878906,37.79999923706055,15712
2022-04-27,37.70000076293945,38.0,37.099998474121094,37.75,13193
2022-04-28,38.400001525878906,38.5,37.5,38.0,10096
2022-04-29,38.5,39.0,38.20000076293945,38.400001525878906,12255
2022-05-02,38.099998474121094,39.5,37.5,38.0,1579
2022-05-03,38.5,39.5,37.5,37.5,8748
2022-05-04,39.099998474121094,39.25,39.04999923706055,39.099998474121094,726
2022-05-05,38.099998474121094,39.150001525878906,38.0,39.150001525878906,4027
2022-05-06,38.150001525878906,38.79999923706055,38.150001525878906,38.150001525878906,800
2022-05-09,36.400001525878906,38.150001525878906,35.20000076293945,38.150001525878906,9972
2022-05-10,36.400001525878906,36.400001525878906,35.5,36.400001525878906,6155
2022-05-11,37.29999923706055,37.5,35.900001525878906,36.400001525878906,3955
2022-05-12,37.150001525878906,37.70000076293945,36.29999923706055,37.0,7604
2022-05-13,38.45000076293945,39.0,37.79999923706055,38.599998474121094,14809
2022-05-16,39.0,39.099998474121094,38.25,38.54999923706055,10828
2022-05-17,39.75,40.0,38.5,39.0,8750
2022-05-19,39.29999923706055,39.75,39.0,39.75,1061
2022-05-20,38.75,39.599998474121094,38.349998474121094,39.599998474121094,400
2022-05-23,39.0,39.20000076293945,37.79999923706055,38.0,13015
2022-05-24,38.099998474121094,39.0,37.599998474121094,39.0,7582
2022-05-26,38.70000076293945,39.5,37.099998474121094,39.0,11025
2022-05-27,39.0,39.349998474121094,38.0,38.70000076293945,9728
2022-05-30,39.650001525878906,39.849998474121094,39.20000076293945,39.5,8850
2022-05-31,39.04999923706055,40.0,38.5,39.0,11084
2022-06-01,38.900001525878906,39.099998474121094,38.650001525878906,39.0,9800
2022-06-02,38.650001525878906,39.900001525878906,38.20000076293945,38.900001525878906,2905
2022-06-03,39.5,40.0,39.0,40.0,4972
2022-06-06,39.5,39.5,39.5,39.5,354
2022-06-07,38.900001525878906,39.5,38.0,39.5,2196
2022-06-08,38.599998474121094,39.0,37.5,38.5,4866
2022-06-09,38.0,39.0,38.0,38.29999923706055,5147
2022-06-10,37.900001525878906,38.0,37.79999923706055,38.0,590
2022-06-13,36.75,37.20000076293945,36.29999923706055,36.29999923706055,17574
2022-06-14,37.0,37.0,36.20000076293945,36.5,4054
2022-06-15,37.25,37.25,36.29999923706055,37.0,23150
2022-06-16,37.04999923706055,37.5,36.5,37.0,22199
2022-06-21,36.849998474121094,37.5,35.20000076293945,35.20000076293945,8430
2022-06-22,35.79999923706055,36.5,35.29999923706055,36.0,2643
2022-06-23,35.349998474121094,37.0,35.29999923706055,37.0,4072
2022-06-24,34.25,35.5,34.0,35.0,6557
2022-06-27,34.400001525878906,35.20000076293945,34.25,34.25,5486
2022-06-28,35.25,36.0,32.5,34.0,42955
2022-06-29,35.04999923706055,36.5,35.0,36.5,5510
2022-06-30,36.04999923706055,36.5,35.29999923706055,35.29999923706055,6763
2022-07-01,36.849998474121094,38.0,36.0,38.0,4751
2022-07-04,36.0,37.0,35.0,36.400001525878906,11581
2022-07-05,36.5,37.0,36.0,36.099998474121094,7391
2022-07-06,37.04999923706055,37.099998474121094,36.0,36.5,9400
2022-07-07,38.95000076293945,39.400001525878906,38.0,38.349998474121094,23201
2022-07-08,42.25,42.349998474121094,39.0,39.0,25052
2022-07-11,41.45000076293945,42.0,39.400001525878906,41.900001525878906,62130
2022-07-12,42.70000076293945,43.349998474121094,39.599998474121094,39.599998474121094,22607
2022-07-13,42.20000076293945,42.5,41.20000076293945,41.20000076293945,4753
2022-07-14,41.54999923706055,41.79999923706055,40.0,40.900001525878906,11455
2022-07-15,41.5,42.0,40.099998474121094,40.099998474121094,7129
2022-07-18,42.400001525878906,43.5,41.20000076293945,42.5,13569
2022-07-19,43.599998474121094,44.0,41.95000076293945,42.5,24589
2022-07-20,43.0,44.0,42.099998474121094,42.099998474121094,25910
2022-07-21,44.400001525878906,45.900001525878906,43.0,44.0,13668
2022-07-22,46.900001525878906,47.0,44.70000076293945,44.70000076293945,31606
2022-07-25,51.400001525878906,52.0,48.0,48.0,35445
2022-07-26,50.29999923706055,52.900001525878906,47.0,52.900001525878906,153590
2022-07-27,51.400001525878906,51.79999923706055,48.79999923706055,49.54999923706055,56275
2022-07-28,52.0,53.0,50.5,52.0,30310
2022-07-29,51.0,53.70000076293945,48.0,50.0,49023
2022-08-01,52.20000076293945,55.0,50.0,50.0,57277
2022-08-02,52.599998474121094,53.79999923706055,52.5,53.5,18861
2022-08-03,56.900001525878906,58.099998474121094,53.0,53.900001525878906,55251
2022-08-04,57.20000076293945,61.0,56.70000076293945,58.0,50142
2022-08-05,64.30000305175781,64.5,56.29999923706055,58.5,71066
2022-08-08,68.19999694824219,69.0,65.30000305175781,65.30000305175781,63884
2022-08-09,68.19999694824219,70.0,63.0,70.0,70596
2022-08-10,65.0999984741211,70.0,64.0,69.0,39769
2022-08-11,67.0,67.0,63.5,64.5,11136
2022-08-12,68.30000305175781,69.0,66.80000305175781,67.5,21945
2022-08-16,66.0,69.0,65.9000015258789,69.0,9695
2022-08-17,67.0999984741211,69.0,66.0,68.0,8274
2022-08-18,70.0999984741211,71.0,68.0,69.5999984741211,37825
2022-08-19,70.0999984741211,70.80000305175781,67.0999984741211,70.80000305175781,21258
2022-08-22,70.0999984741211,70.69999694824219,67.30000305175781,69.9000015258789,45784
2022-08-23,72.30000305175781,72.4000015258789,70.0,70.0,28400
2022-08-24,78.0999984741211,85.5,73.0,73.0,112610
2022-08-25,79.19999694824219,82.9000015258789,79.0,81.9000015258789,25212
2022-08-26,79.30000305175781,81.0,77.19999694824219,78.5,17866
2022-08-29,79.5999984741211,82.0,79.0,82.0,18080
2022-08-30,77.9000015258789,81.9000015258789,77.0,79.0,9931
2022-08-31,73.9000015258789,77.9000015258789,73.4000015258789,77.9000015258789,8882
2022-09-01,70.5,73.4000015258789,69.0,73.4000015258789,58898
2022-09-05,71.0,72.5999984741211,68.5,72.0,16603
2022-09-06,67.5999984741211,70.0,66.0,70.0,26136
2022-09-07,70.4000015258789,71.9000015258789,65.5999984741211,66.69999694824219,26291
2022-09-08,70.5999984741211,73.0,70.19999694824219,72.0,15197
2022-09-09,71.5,72.5,70.5999984741211,72.5,5590
2022-09-12,71.19999694824219,73.4000015258789,71.0,73.0,12141
2022-09-13,69.0999984741211,73.0,68.4000015258789,73.0,12746
2022-09-14,70.0999984741211,71.0,69.0,69.0,6528
2022-09-15,69.69999694824219,70.5,67.0,70.30000305175781,5817
2022-09-16,69.0,71.0,67.0,67.30000305175781,15830
2022-09-19,69.5999984741211,70.80000305175781,69.5,70.80000305175781,14944
2022-09-20,68.0999984741211,70.5999984741211,68.0,70.0,6405
2022-09-21,69.5,69.5,67.0999984741211,68.0,13507
2022-09-22,70.80000305175781,71.5,68.80000305175781,68.80000305175781,25118
2022-09-23,67.5999984741211,70.4000015258789,66.5,70.4000015258789,3547
2022-09-26,66.4000015258789,68.0,63.0,67.0,21010
2022-09-27,62.20000076293945,65.19999694824219,59.0,65.19999694824219,19827
2022-09-28,64.5,66.19999694824219,62.20000076293945,62.20000076293945,11405
2022-09-29,67.19999694824219,67.5999984741211,61.0,64.5999984741211,40436
2022-09-30,69.0,69.5,67.5,67.5,9825
2022-10-03,71.80000305175781,75.0,69.0,70.0,67152
2022-10-04,75.9000015258789,76.19999694824219,72.9000015258789,73.0,126385
2022-10-05,73.30000305175781,75.0999984741211,71.0999984741211,73.80000305175781,32517
2022-10-06,71.80000305175781,75.0,71.5,74.5,6816
2022-10-11,67.19999694824219,71.0999984741211,67.0,71.0999984741211,7103
2022-10-12,67.69999694824219,68.0,65.0999984741211,67.5,8775
2022-10-13,70.0,70.0,68.69999694824219,68.69999694824219,1497
2022-10-14,66.5999984741211,70.80000305175781,66.0,70.80000305175781,7506
2022-10-17,66.69999694824219,67.0,63.5,67.0,3103
2022-10-18,64.80000305175781,66.69999694824219,64.0,66.69999694824219,2079
2022-10-19,62.70000076293945,65.0,62.5,64.0,3504
2022-10-20,60.5,64.0,60.0,64.0,6722
2022-10-21,64.30000305175781,65.0,60.0,60.0,11849
2022-10-24,64.9000015258789,66.0,62.5,64.4000015258789,21755
2022-10-25,67.5,68.80000305175781,66.5,66.5,6113
2022-10-26,67.0999984741211,69.0,65.0999984741211,65.0999984741211,3264
2022-10-27,71.80000305175781,72.0,66.30000305175781,68.80000305175781,26291
2022-10-28,73.0,73.0,70.5,71.80000305175781,22876
2022-10-31,72.69999694824219,73.0,70.5,73.0,1867
2022-11-01,74.0,74.0,70.69999694824219,73.0,4389
2022-11-02,70.80000305175781,74.0,70.4000015258789,73.5,22467
2022-11-03,71.80000305175781,75.0,70.5999984741211,73.0,9850
2022-11-04,69.80000305175781,73.9000015258789,69.5,70.19999694824219,8952
2022-11-07,69.5,71.5,67.0,69.19999694824219,5120
2022-11-08,68.0,69.0,67.5,68.0999984741211,11501
2022-11-09,65.69999694824219,68.0,65.0,68.0,4239
2022-11-10,68.0,70.5,67.0,68.0,12949
2022-11-11,71.0,71.0,69.5,70.5999984741211,15058
2022-11-14,72.30000305175781,73.9000015258789,70.0,71.9000015258789,27809
2022-11-15,74.0,74.80000305175781,72.0,72.5,27526
2022-11-16,73.0,74.4000015258789,72.80000305175781,74.0,19873
2022-11-17,74.30000305175781,74.30000305175781,72.30000305175781,73.5,7097
2022-11-18,75.80000305175781,76.0,72.5,74.5,22764
2022-11-22,76.0,76.5,72.19999694824219,75.5,13787
2022-11-23,80.19999694824219,80.19999694824219,75.0,75.0,32018
2022-11-24,83.5,85.0,78.0,78.80000305175781,32518
2022-11-25,86.0,86.9000015258789,81.0,84.5999984741211,22612
2022-11-28,85.4000015258789,89.0,83.80000305175781,84.5999984741211,7350
2022-11-29,91.9000015258789,93.30000305175781,85.4000015258789,85.4000015258789,42680
2022-11-30,94.0,99.0,91.0,92.0999984741211,29142
2022-12-01,94.0,98.0,93.19999694824219,94.0,11866
2022-12-02,94.0,95.0999984741211,87.5,95.0,41043
2022-12-05,89.30000305175781,94.0,89.30000305175781,94.0,9758
2022-12-06,87.19999694824219,91.0,85.0,90.9000015258789,9652
2022-12-07,93.80000305175781,94.0,87.5,91.0,38786
2022-12-12,92.0,94.0,90.19999694824219,93.0,8835
2022-12-13,91.19999694824219,91.19999694824219,86.0,86.0,3796
2022-12-14,90.0,92.0,89.0,91.5999984741211,5009
2022-12-15,87.5999984741211,89.0,86.5,89.0,3971
2022-12-16,91.30000305175781,93.30000305175781,88.0,88.0,35583
2022-12-19,92.5,94.9000015258789,92.0,93.5,9279
2022-12-20,94.0,94.0,94.0,94.0,1063
2022-12-21,95.4000015258789,95.4000015258789,92.9000015258789,93.5,68423
2022-12-22,92.30000305175781,97.5,91.0,96.5,26245
2022-12-23,104.5,104.5,93.5999984741211,95.0,66291
2022-12-26,107.5,109.0,102.0,102.0,15135
2022-12-27,109.5,114.0,107.5,109.5,37796
2022-12-28,108.0,114.0,107.5,110.5,34571
2022-12-29,104.0,110.0,102.0,109.5,19823
2022-12-30,103.0,106.0,100.0,106.0,28206
2023-01-02,109.75,111.75,98.0,100.0,29214
2023-01-03,108.0,118.75,107.0,113.75,25580
2023-01-04,116.5,116.5,108.5,110.0,18871
2023-01-05,120.0,124.75,117.0,120.0,52081
2023-01-06,120.0,129.0,120.0,126.0,16827
2023-01-09,123.5,125.0,119.5,125.0,11737
2023-01-10,123.0,129.0,123.0,124.0,40423
2023-01-11,120.0,125.0,118.0,121.5,36848
2023-01-12,120.0,123.0,118.0,121.0,10722
2023-01-13,119.0,125.0,119.0,123.0,12593
2023-01-16,123.5,123.5,115.0,119.0,29830
2023-01-17,120.0,125.0,117.5,122.0,15694
2023-01-18,117.0,125.0,110.75,125.0,32259
2023-01-19,106.0,110.0,102.5,110.0,49419
2023-01-20,113.75,119.25,109.0,109.0,37209
2023-01-23,120.0,123.0,116.0,116.0,41800
2023-01-24,124.0,124.0,118.0,119.0,15861
2023-01-25,128.5,130.0,120.0,124.0,28866
2023-01-26,132.75,135.0,130.0,130.0,17819
2023-01-27,125.0,134.0,123.5,134.0,24518
2023-01-30,123.5,129.25,123.5,127.0,16587
2023-01-31,125.0,125.0,121.0,124.0,12585
2023-02-01,126.5,127.0,120.5,120.5,18803
2023-02-02,122.0,126.0,120.0,125.0,16200
2023-02-03,118.5,123.5,118.0,118.0,15411
2023-02-06,119.75,120.5,115.0,115.0,18740
2023-02-07,122.5,124.0,118.25,118.25,14913
2023-02-08,125.0,127.0,120.0,127.0,20565
2023-02-09,128.0,132.0,127.0,128.0,16834
2023-02-10,123.75,133.0,123.75,128.5,6328
2023-02-13,132.0,135.5,130.0,130.0,11409
2023-02-14,126.0,137.0,124.0,130.0,10133
2023-02-15,129.0,131.0,124.75,125.0,8035
2023-02-16,124.5,129.5,124.5,129.0,16318
2023-02-17,119.0,125.0,118.0,120.5,10279
2023-02-22,119.0,120.75,114.75,120.0,14368
2023-02-23,114.0,120.75,114.0,120.75,10906
2023-02-24,120.0,121.0,117.0,121.0,4050
2023-02-27,116.5,121.0,116.5,119.0,8659
2023-02-28,115.5,117.0,115.0,117.0,3577
2023-03-01,115.0,120.0,114.0,120.0,6527
2023-03-02,112.0,119.75,111.0,115.0,5094
2023-03-03,112.0,116.5,111.0,111.0,5395
2023-03-06,117.5,117.75,115.0,117.0,4744
2023-03-07,115.0,120.0,115.0,115.0,8761
2023-03-08,114.75,117.75,110.0,110.25,13233
2023-03-09,111.0,111.0,110.0,111.0,9195
2023-03-10,109.0,115.0,107.0,115.0,14101
2023-03-13,106.0,110.0,106.0,108.5,13308
2023-03-14,102.0,110.75,99.0,107.0,19205
2023-03-15,97.19999694824219,100.0,93.0,99.5,14742
2023-03-16,104.75,105.0,100.0,102.0,12090
2023-03-17,106.0,110.0,100.0,100.0,8086
2023-03-20,104.5,108.0,100.0,103.0,8924
2023-03-21,108.5,113.0,102.0,102.0,12234
2023-03-22,108.0,110.25,106.0,108.75,4454
2023-03-23,108.0,110.5,107.0,107.0,2206
2023-03-27,116.5,117.0,107.0,107.0,8143
2023-03-28,117.75,122.5,108.5,112.25,16127
2023-03-29,119.75,122.0,117.5,122.0,7868
2023-03-30,119.25,121.0,115.0,115.0,4391
2023-03-31,115.0,119.5,115.0,119.25,4771
2023-04-03,116.25,120.0,115.0,120.0,5743
2023-04-04,115.25,124.0,114.0,116.0,5247
2023-04-05,115.0,115.0,110.25,113.0,20211
2023-04-10,119.0,120.0,110.0,110.0,9383
2023-04-11,120.75,123.0,116.5,120.5,12297
2023-04-12,123.5,124.0,119.0,119.5,11580
2023-04-13,124.5,126.0,123.5,125.0,8822
2023-04-14,127.0,127.5,121.25,121.25,6939
2023-04-17,133.75,134.5,123.0,123.5,25487
2023-04-18,137.25,141.25,134.0,134.0,31570
2023-04-19,128.5,137.5,127.0,137.5,23538
2023-04-20,136.0,139.0,129.0,129.0,12212
2023-04-21,138.0,140.0,135.25,140.0,9653
2023-04-24,138.0,138.5,130.0,138.5,11797
2023-04-25,138.0,142.5,135.0,139.75,14181
2023-04-26,134.0,136.0,132.25,132.25,3677
2023-04-27,129.5,134.0,129.0,133.5,11496
2023-04-28,143.5,146.0,127.0,129.0,55830
2023-05-02,150.5,154.0,144.0,146.0,31710
2023-05-03,153.5,158.0,150.75,153.0,30815
2023-05-04,160.75,162.25,154.0,154.0,33234
2023-05-05,156.25,165.0,153.5,162.0,57544
2023-05-08,159.5,168.0,156.0,158.0,24685
2023-05-09,159.0,162.0,153.0,159.0,24207
2023-05-10,161.0,166.25,156.5,164.0,18236
2023-05-11,168.0,168.0,160.0,161.0,10799
2023-05-12,167.0,170.0,161.0,168.0,29298
2023-05-15,164.5,170.0,161.0,170.0,25558
2023-05-16,163.5,170.0,161.0,170.0,29273
2023-05-17,179.5,180.5,163.5,166.0,35375
2023-05-18,184.75,189.0,177.0,179.0,19601
2023-05-19,191.25,200.0,184.0,188.0,15644
2023-05-22,186.5,200.0,185.5,192.0,43016
2023-05-23,183.0,195.0,181.0,193.5,20227
2023-05-24,180.0,188.0,178.5,188.0,10238
2023-05-29,179.75,185.0,177.0,185.0,16595
2023-05-30,178.0,180.0,173.0,178.75,28286
2023-05-31,174.5,180.0,173.0,178.0,16760
2023-06-01,187.25,189.0,175.0,180.0,48504
2023-06-02,193.0,194.0,186.0,186.0,37646
2023-06-05,194.0,200.0,189.0,197.0,41604
2023-06-06,196.75,200.0,190.0,196.0,31159
2023-06-07,189.75,199.5,186.0,197.5,46760
2023-06-08,194.75,197.0,189.75,189.75,58061
2023-06-09,187.25,197.0,185.0,197.0,12848
2023-06-12,183.25,193.0,177.0,190.0,19267
2023-06-13,182.0,191.0,180.0,183.25,25628
2023-06-14,184.25,189.0,181.0,183.0,16018
2023-06-15,193.75,195.0,177.0,180.5,32517
2023-06-16,190.5,196.0,187.0,196.0,50447
2023-06-21,204.75,207.5,195.0,195.0,74990
2023-06-22,198.5,206.0,196.0,205.0,17214
2023-06-23,201.0,205.0,193.5,196.5,35120
2023-06-26,226.5,232.0,199.75,202.5,228375
2023-06-27,229.25,235.0,218.0,221.0,124446
2023-06-28,233.75,238.0,225.75,230.0,33606
2023-06-29,228.5,236.0,225.5,235.0,15430
2023-06-30,232.0,236.0,231.0,236.0,25596
2023-07-03,230.25,232.0,219.0,232.0,15935
2023-07-04,235.5,238.0,230.25,235.0,12352
2023-07-05,236.0,239.0,233.0,235.5,25354
2023-07-06,225.5,239.0,216.5,236.0,61766
2023-07-07,220.25,225.0,218.5,224.0,19361
2023-07-10,221.0,231.0,217.0,223.0,21423
2023-07-11,227.25,232.0,217.25,217.25,7444
2023-07-12,229.0,233.5,225.0,233.5,21807
2023-07-13,232.0,232.0,222.5,232.0,16018
2023-07-14,229.5,233.0,225.25,232.0,4919
2023-07-17,236.75,237.0,229.0,230.0,25681
2023-07-18,240.0,242.0,232.0,240.0,37043
2023-07-19,240.0,249.5,236.0,249.5,15346
2023-07-20,237.25,250.0,229.0,250.0,4357
2023-07-21,244.5,245.25,240.0,240.0,4836
2023-07-24,241.25,246.0,234.0,243.0,15113
2023-07-25,239.25,242.0,230.0,242.0,16381
2023-07-26,235.5,240.0,235.0,240.0,12154
2023-07-27,225.5,239.0,225.0,235.5,5602
2023-07-28,229.75,230.0,225.0,228.0,36794
2023-07-31,224.0,238.5,220.0,230.0,13773
2023-08-01,228.0,230.0,222.0,222.0,24869
2023-08-02,213.5,230.0,209.0,230.0,55815
2023-08-03,215.0,219.0,205.0,214.0,20379
2023-08-04,219.0,223.0,211.75,215.0,23576
2023-08-07,214.5,222.5,212.0,221.0,25862
2023-08-08,215.75,222.0,210.75,222.0,34437
2023-08-09,221.0,222.0,212.5,217.0,17699
2023-08-10,218.5,226.0,214.5,223.0,22250
2023-08-11,215.75,224.75,214.0,220.0,22561
2023-08-14,221.0,239.0,200.0,215.0,20061
2023-08-15,239.75,247.5,215.0,220.0,40829
2023-08-16,255.0,258.0,235.25,245.0,20152
2023-08-17,270.5,285.0,255.0,255.0,43227
2023-08-18,260.0,279.5,250.0,275.0,19300
2023-08-22,260.5,270.0,249.5,253.0,24630
2023-08-23,262.0,274.0,252.0,260.5,18946
2023-08-24,269.0,273.0,262.5,262.5,25955
2023-08-25,271.0,279.5,267.0,275.0,36863
2023-08-28,296.0,300.0,275.0,275.0,40918
2023-08-29,312.5,325.0,300.0,300.0,32418
2023-08-30,303.5,334.5,300.0,320.0,42367
2023-08-31,301.5,325.0,285.5,305.0,25106
2023-09-01,312.5,325.0,305.5,305.5,40239
2023-09-04,312.0,325.0,306.0,315.0,18817
2023-09-05,294.0,315.5,277.0,315.5,24951
