Price,('Close', 'TEO'),('High', 'TEO'),('Low', 'TEO'),('Open', 'TEO'),('Volume', 'TEO')
Ticker,TEO,TEO,TEO,TEO,TEO
Date,,,,,
2021-08-03,4.493723392486572,4.5293172058506395,4.3780432868974914,4.440332248128747,179700
2021-08-04,4.493723392486572,4.547114112532673,4.413637100261559,4.475926485804538,170300
2021-08-05,4.564911365509033,4.591606515401316,4.458129917316388,4.493723733380603,128700
2021-08-06,4.725083351135254,4.733982016955648,4.493723555857643,4.591606334011531,280600
2021-08-09,4.564911365509033,4.796271169926431,4.4848250672086705,4.787372928066255,236600
2021-08-10,4.5115203857421875,4.582708013836372,4.493723478718641,4.573809348168733,152400
2021-08-11,4.493723392486572,4.564911019214706,4.440332248128747,4.467027820307659,359100
2021-08-12,4.618301868438721,4.671692589978206,4.458129703820265,4.51152042535975,249600
2021-08-13,4.689489841461182,4.805169958779189,4.5471145735693375,4.644997358089096,149600
2021-08-16,4.564911365509033,4.662794147529746,4.547114457476925,4.618302089605356,143200
2021-08-17,4.636098861694336,4.644997103293591,4.467028028191056,4.475926694102055,135600
2021-08-18,4.689489841461182,4.760677475407104,4.564911482055818,4.61830220751526,73300
2021-08-19,4.529317378997803,4.716185118458614,4.467027991073619,4.662793972059747,371300
2021-08-20,4.671692371368408,4.769575568432932,4.520418455262795,4.547114026939198,121600
2021-08-23,4.769576072692871,4.867458855794263,4.6716928652797165,4.6716928652797165,99100
2021-08-24,4.867458343505859,4.911950821550501,4.73398175799537,4.796270718083807,123300
2021-08-25,4.9564433097839355,5.072122989176711,4.885255259903827,4.9208494969997405,184600
2021-08-26,4.9564433097839355,4.9831384572162225,4.814067634335436,4.92974773803993,130900
2021-08-27,4.974240303039551,5.081021743256826,4.867458438510551,4.9386464896337925,143200
2021-08-30,5.161108016967773,5.2856863634387725,4.903052658550558,5.000935432907623,335400
2021-08-31,4.992037296295166,5.25009266011698,4.894154095576353,5.170006366409613,271800
2021-09-01,4.947544574737549,5.16110787274604,4.938646333822706,4.974240146105503,312500
2021-09-02,4.689489841461182,4.831865109353026,4.564911482055818,4.564911482055818,155500
2021-09-03,4.564911365509033,4.716185295937826,4.564911365509033,4.689489721733786,134300
2021-09-07,4.707286357879639,4.73398193054178,4.573809343192399,4.573809343192399,346300
2021-09-08,4.671692371368408,4.716184849391842,4.547114026939198,4.644996799692005,199500
2021-09-09,4.5738091468811035,4.689489249599084,4.511520187195817,4.689489249599084,160700
2021-09-10,4.502621650695801,4.653895570220904,4.493723409477003,4.653895570220904,157500
2021-09-13,4.707286357879639,4.9386465732457525,4.698388116533414,4.858560279571062,439700
2021-09-14,4.760676860809326,4.778473766998247,4.63609851748688,4.725083048431484,151700
2021-09-15,4.680591106414795,4.769575639475362,4.573809242430391,4.733981826251135,165800
2021-09-16,4.742880344390869,4.75177901037248,4.502621878940111,4.680591379766588,228400
2021-09-17,4.502621650695801,4.778473917466159,4.493723409477003,4.653895570220904,318100
2021-09-20,4.431434154510498,4.458129727578375,4.36914476689328,4.458129727578375,256700
2021-09-21,4.431434154510498,4.46702796905984,4.413637247235827,4.440332395991964,116800
2021-09-22,4.440332412719727,4.493723559056616,4.42253550537801,4.467027985888171,102900
2021-09-23,4.431434154510498,4.46702796905984,4.404738581442622,4.46702796905984,97800
2021-09-24,4.378043174743652,4.4136369871959005,4.351347603248609,4.395840080969776,115100
2021-09-27,4.395840644836426,4.493723853791715,4.36024682781846,4.449231370363374,164500
2021-09-28,4.369144916534424,4.440332548071251,4.315754192881804,4.3869418244186305,192800
2021-09-29,4.404738426208496,4.42253533285596,4.351347706266107,4.404738426208496,126100
2021-09-30,4.404738426208496,4.493723383757536,4.3424494650982375,4.449230904983016,155700
2021-10-01,4.449231147766113,4.484824963003303,4.3602466096731405,4.404738666563754,62400
2021-10-04,4.404738426208496,4.449230904983016,4.3602463717457,4.431433998335553,169500
2021-10-05,4.493723392486572,4.52041854035376,4.413637100261559,4.440332248128747,48400
2021-10-06,4.404738426208496,4.538215438220331,4.386941519561033,4.458129570462609,86600
2021-10-07,4.449231147766113,4.484824963003303,4.404738666563754,4.413637332528924,103100
2021-10-08,4.46702766418457,4.520418382364659,4.431433852064511,4.431433852064511,44700
2021-10-11,4.440332412719727,4.484824893229887,4.404738598036294,4.449231078546455,267300
2021-10-12,4.493723392486572,4.511520299168605,4.431434006943593,4.449230913625626,54800
2021-10-13,4.46702766418457,4.53821528842469,4.449230758124541,4.449230758124541,165000
2021-10-14,4.627200126647949,4.662793941136646,4.475926627226857,4.475926627226857,204500
2021-10-15,4.582708358764648,4.742880534032299,4.57380969242723,4.67169290058001,118700
2021-10-18,4.529317378997803,4.65389573053443,4.511520471635428,4.57380943524787,129100
2021-10-19,4.66279411315918,4.7428804108692075,4.520418849951802,4.520418849951802,88700
2021-10-20,4.760676860809326,4.840763150815326,4.63609851748688,4.680590995115039,187900
2021-10-21,4.69838809967041,4.79627087568624,4.636098713223466,4.79627087568624,83800
2021-10-22,4.653895378112793,4.805169291393461,4.618301566083425,4.725083002171528,131500
2021-10-25,4.725083351135254,4.787372738942789,4.66279396332772,4.66279396332772,114300
2021-10-26,4.805169582366943,4.814067823757257,4.733981953997493,4.7606771024801695,62600
2021-10-27,4.627200126647949,4.840763437891868,4.600504977937296,4.840763437891868,84200
2021-10-28,4.564911365509033,4.600505181573248,4.538215791304993,4.58270827354114,108900
2021-10-29,4.493723392486572,4.5293172058506395,4.458129579122505,4.52041854035376,269200
2021-11-01,4.538215637207031,4.582708117932409,4.484824914923625,4.529317395649001,54300
2021-11-02,4.493723392486572,4.538215447035793,4.467027820307659,4.538215447035793,50600
2021-11-03,4.564911365509033,4.573809607369208,4.458129917316388,4.4848250672086705,87600
2021-11-04,4.493723392486572,4.627199980445961,4.458129579122505,4.564911019214706,72300
2021-11-05,4.529317378997803,4.582708101084928,4.360246546899367,4.511520471635428,164600
2021-11-08,4.707286357879639,4.760677078892188,4.520418622179849,4.520418622179849,72300
2021-11-09,4.760676860809326,4.831864485565009,4.653895423675801,4.8051693384374845,79500
2021-11-10,4.903052806854248,4.920849714031269,4.725083310772302,4.751778883693702,446400
2021-11-11,4.911951065063477,4.9742404525516655,4.79627095586187,4.814067863099677,98700
2021-11-12,4.742880344390869,4.903052937565873,4.725083436739396,4.894154271584262,126100
2021-11-15,4.849661827087402,4.911951216495935,4.662794083173556,4.707286564795615,124800
2021-11-16,4.751779079437256,4.938646824649626,4.751779079437256,4.911951250628536,134900
2021-11-17,4.778473854064941,4.849661480117707,4.68059108039825,4.7873725194773975,151100
2021-11-18,4.983138561248779,5.0187323747760635,4.689489387492821,4.689489387492821,187400
2021-11-19,4.5115203857421875,4.983138634022031,4.5115203857421875,4.983138634022031,198200
2021-11-22,4.538215637207031,4.609403266918241,4.520418729779229,4.609403266918241,119600
2021-11-23,4.538215637207031,4.564911210504606,4.324652748073403,4.547114303076804,154300
2021-11-24,4.4581298828125,4.52931751438997,4.431434308815072,4.493723698601236,71400
2021-11-26,4.422535419464111,4.458129657767817,4.360246457134025,4.431434085117971,96900
2021-11-29,4.502621650695801,4.556012370943767,4.395840210199867,4.4136371169491895,104600
2021-11-30,4.315753936767578,4.582707963500306,4.315753936767578,4.4581296157038395,992800
2021-12-01,4.369144916534424,4.529317511804039,4.324652858979784,4.324652858979784,101900
2021-12-02,4.440332412719727,4.511520466398332,4.369144783352862,4.369144783352862,81800
2021-12-03,4.404738426208496,4.529317197052462,4.3602463717457,4.502621624925405,121600
2021-12-06,4.440332412719727,4.467027985888171,4.37804344917959,4.37804344917959,47300
2021-12-07,4.627200126647949,4.671692606914689,4.511520441715555,4.529317348959903,60100
2021-12-08,4.751779079437256,4.894154342718394,4.644997207664649,4.644997207664649,187800
2021-12-09,4.6449971199035645,4.769575897232563,4.600505063124705,4.7161851745108825,76400
2021-12-10,4.502621650695801,4.6449969046903785,4.467027837197156,4.6094030911917345,44500
2021-12-13,4.493723392486572,4.547114112532673,4.306855660169358,4.52041854035376,146000
2021-12-14,4.4581298828125,4.5738095719700125,4.440332550606379,4.502621940392542,35700
2021-12-15,4.395840644836426,4.511520762300698,4.333551252899102,4.449231370363374,58200
2021-12-16,4.440332412719727,4.484824893229887,4.360246541837874,4.3958403565213064,45900
2021-12-17,4.440332412719727,4.4759266517149,4.369144783352862,4.369144783352862,43500
2021-12-20,4.378043174743652,4.529317089821563,4.271261737386908,4.32465245606528,171600
2021-12-21,4.431434154510498,4.538215598158525,4.2979571377945955,4.2979571377945955,75800
2021-12-22,4.431434154510498,4.493723542127717,4.36914476689328,4.36914476689328,37200
2021-12-23,4.582708358764648,4.618302175490793,4.333551217369871,4.333551217369871,146800
2021-12-27,4.716185092926025,4.733982000192051,4.458129725412778,4.484824874155948,161700
2021-12-28,4.6449971199035645,4.8140679540114215,4.591606397181885,4.707286508568063,69900
2021-12-29,4.609403133392334,4.653895612828847,4.511520357530776,4.618301799004329,50700
2021-12-30,4.529317378997803,4.725083359983931,4.493723564273052,4.591606342610246,114900
2021-12-31,4.538215637207031,4.582708117932409,4.493723580793397,4.529317395649001,48400
2022-01-03,4.5738091468811035,4.64499677184241,4.502621521919797,4.502621521919797,60300
2022-01-04,4.5115203857421875,4.68948945597765,4.5115203857421875,4.573809348168733,57800
2022-01-05,4.493723392486572,4.618301739260807,4.484824726989693,4.547114112532673,83500
2022-01-06,4.360246658325195,4.529317494744226,4.360246658325195,4.493723679109878,109500
2022-01-07,4.449231147766113,4.458129813731285,4.324652794435951,4.324652794435951,46100
2022-01-10,4.475926876068115,4.502622026262897,4.386941910587474,4.484825118029122,62600
2022-01-11,4.591606140136719,4.627199953291909,4.41363707436077,4.4314339809383645,38700
2022-01-12,4.564911365509033,4.636098997637463,4.467028159176563,4.564911365509033,46000
2022-01-13,4.582708358764648,4.698388475280501,4.467028242248796,4.538215875701085,63900
2022-01-14,4.54711389541626,4.582707707080787,4.4581293662549415,4.520418324512012,47000
2022-01-18,4.529317378997803,4.618301915809679,4.404738603149434,4.502621805798369,47900
2022-01-19,4.4848246574401855,4.609403002282491,4.351347647238999,4.538215376658316,50100
2022-01-20,4.493723392486572,4.5560123537178265,4.449230913625626,4.449230913625626,76900
2022-01-21,4.378043174743652,4.520418424552645,4.378043174743652,4.4314338934220245,117200
2022-01-24,4.360246658325195,4.431434289593891,4.200074063658875,4.431434289593891,104400
2022-01-25,4.351347923278809,4.369144830813848,4.280160293138649,4.280160293138649,57500
2022-01-26,4.315753936767578,4.582707963500306,4.271261881853276,4.360246415993609,63800
2022-01-27,4.289059162139893,4.413637520783692,4.235668437006836,4.306856070517578,15000
2022-01-28,4.5115203857421875,4.53821553412164,4.289058835791992,4.520418627098094,143100
2022-01-31,4.520418643951416,4.591606272311008,4.369144721531416,4.547114216742131,94400
2022-02-01,4.5560126304626465,4.573809538225714,4.502621907173445,4.564911296500055,91200
2022-02-02,4.538215637207031,4.582708117932409,4.5026218223514265,4.564911210504606,68500
2022-02-03,4.520418643951416,4.564911123832029,4.5115204025623346,4.547114216742131,74600
2022-02-04,4.520418643951416,4.547114216742131,4.502621736861518,4.538215551041314,31600
2022-02-07,4.529317378997803,4.556012527885495,4.511520471635428,4.520418713160744,54200
2022-02-08,4.5560126304626465,4.662794077041048,4.529317480973921,4.564911296500055,139200
2022-02-09,4.538215637207031,4.573809452062636,4.538215637207031,4.538215637207031,30500
2022-02-10,4.636098861694336,4.662794010803844,4.502621843211563,4.5204187507218165,470300
2022-02-11,4.894154071807861,4.894154071807861,4.6360987092392945,4.6360987092392945,103700
2022-02-14,4.787372589111328,5.009834135917857,4.7695756823392745,4.894154029743648,188300
2022-02-15,4.805169582366943,4.894154117828755,4.796270916664895,4.796270916664895,267900
2022-02-16,4.903052806854248,4.9386466212082905,4.822966512401785,4.885255475365491,84500
2022-02-17,4.858560562133789,4.929748194290631,4.769576021937737,4.920849952426905,29100
2022-02-18,4.796271324157715,4.920850108700242,4.7606775069489276,4.8852558671796835,65700
2022-02-22,4.9564433097839355,4.974240216176033,4.778473821551241,4.805169393295247,130900
2022-02-23,4.876357555389404,5.036529730541375,4.867458889058412,4.983139005490718,93400
2022-02-24,4.778473854064941,4.814067667091324,4.538215403980998,4.6183016954462195,118000
2022-02-25,4.751779079437256,4.867458768697303,4.707286597506023,4.822966711077824,44200
2022-02-28,4.46702766418457,4.876356927876965,4.45812942331041,4.7962706384509755,95700
2022-03-01,4.742880344390869,4.778474159693815,4.413637340682747,4.467028063637166,109300
2022-03-02,4.716185092926025,4.778474056201247,4.689489519871117,4.778474056201247,102600
2022-03-03,4.6005048751831055,4.81406775734527,4.556012395910123,4.680591168149782,206500
2022-03-04,4.369144916534424,4.591606477242886,4.369144916534424,4.484825029937645,114300
2022-03-07,4.333550930023193,4.431434131685589,4.324652688587559,4.360246502953569,112200
2022-03-08,4.422535419464111,4.49372347175979,4.280160163496219,4.49372347175979,249600
2022-03-09,4.529317378997803,4.556012527885495,4.369144788424683,4.369144788424683,112700
2022-03-10,4.680591106414795,4.716184919639022,4.493723374831742,4.63609862772865,99300
2022-03-11,4.627200126647949,4.805169623403171,4.600504977937296,4.7161850871814295,41600
2022-03-14,4.440332412719727,4.698388205642223,4.440332412719727,4.698388205642223,81800
2022-03-15,4.5115203857421875,4.600504920859919,4.369144705242084,4.378043370909723,38200
2022-03-16,4.493723392486572,4.6894893659889405,4.475926485804538,4.58270792589674,60800
2022-03-17,4.636098861694336,4.644997103293591,4.4937236016123085,4.4937236016123085,145900
2022-03-18,4.671692371368408,4.698387943044812,4.627199893344975,4.644996799692005,219000
2022-03-21,4.707286357879639,4.778473985896371,4.636098729862906,4.636098729862906,57200
2022-03-22,4.680591106414795,4.840763265923816,4.671692440952876,4.698388013026908,520900
2022-03-23,4.796271324157715,4.858560716428978,4.653896055322565,4.653896055322565,205200
2022-03-24,5.081021785736084,5.303483333537797,4.805169517379366,4.814067758649336,349400
2022-03-25,5.0721235275268555,5.2678899429301,4.9297482612785055,5.187803643509521,228100
2022-03-28,5.063224792480469,5.107716846694517,4.983138500858771,5.018732313954699,172200
2022-03-29,5.098818778991699,5.214498887643706,5.063224964685195,5.063224964685195,140800
2022-03-30,5.303483486175537,5.356874208267161,5.107717080861175,5.107717080861175,157100
2022-03-31,5.347976207733154,5.365773115898999,5.161108459835911,5.365773115898999,239000
2022-04-01,5.463655471801758,5.517046192128087,5.294584645279185,5.330178458830071,213400
2022-04-04,5.712812423706055,5.739507570931757,5.383569445844295,5.508147789624907,241300
2022-04-05,5.508148193359375,5.864086768848022,5.49035128580053,5.6594221197654315,288800
2022-04-06,5.686117172241211,5.721710986753539,5.356874175846302,5.47255428516724,184800
2022-04-07,5.686117172241211,5.730609652537491,5.561538821448061,5.712812745281326,126500
2022-04-08,5.855188369750977,5.855188369750977,5.668320619711114,5.70391443645092,85100
2022-04-11,5.6505231857299805,5.8640864906149375,5.632726279015544,5.8640864906149375,115500
2022-04-12,5.463655471801758,5.721710832201547,5.445858565026315,5.703913925426104,73900
2022-04-13,5.6505231857299805,5.668320092444416,5.445858546358104,5.46365545307254,94400
2022-04-14,5.668320178985596,5.721710899944047,5.561538737068693,5.641625030662237,34600
2022-04-18,5.659421920776367,5.721710882886331,5.543741813555392,5.686117069020143,104900
2022-04-19,5.7662034034729,5.78400031053284,5.668320202487367,5.7039140166072455,94800
2022-04-20,5.6060309410095215,5.784000002119276,5.579335369687203,5.7484061898973255,95000
2022-04-21,5.28568696975708,5.757305261937946,5.241194485900724,5.6950162937131745,153200
2022-04-22,5.250092506408691,5.419163330223353,5.1789048804470905,5.365772610752153,94300
2022-04-25,4.992037296295166,5.170006366409613,4.8496616158918755,5.161108125059757,274600
2022-04-26,4.814067840576172,5.063224965051462,4.796270933421632,4.947544856391087,82100
2022-04-27,5.0276312828063965,5.125514486883393,4.733982094887155,4.751779002509178,148100
2022-04-28,5.267889499664307,5.294584647683731,5.009834139147322,5.009834139147322,98400
2022-04-29,4.867458343505859,5.303483185683506,4.8585601024839615,5.21449865390594,199700
2022-05-02,4.885255336761475,4.992037201105732,4.778473896728942,4.822966375565026,108700
2022-05-03,5.0721235275268555,5.13441291866639,4.858560628154331,4.858560628154331,102900
2022-05-04,5.0721235275268555,5.1433115849627935,4.911951352997462,5.036529710964768,80200
2022-05-05,4.822966575622559,5.152209574869123,4.787372760801944,5.072123279366867,37000
2022-05-06,4.636098861694336,4.787372787687363,4.5471143241430685,4.787372787687363,186900
2022-05-09,4.413637161254883,4.61830180308245,4.386941588707057,4.564911082298528,115700
2022-05-10,4.244566440582275,4.573809439228643,4.235668199049214,4.475926660806258,127000
2022-05-11,4.538215637207031,4.618301932788014,4.235668210934391,4.244566452492421,98400
2022-05-12,4.591606140136719,4.680591097336416,4.422535315493706,4.493723366115808,84800
2022-05-13,4.671692371368408,4.733981755738872,4.573809174303885,4.582707839633258,55800
2022-05-16,4.680591106414795,4.787372546087476,4.591606149042504,4.600504814504423,80600
2022-05-17,4.894154071807861,4.903052737426234,4.716185002557722,4.778473964639406,36700
2022-05-18,4.69838809967041,4.90305274163982,4.671692527104082,4.90305274163982,30400
2022-05-19,4.6449971199035645,4.760677231289742,4.5649112479769185,4.591606397181885,130500
2022-05-20,4.520418643951416,4.751778860431823,4.467027922681723,4.751778860431823,57000
2022-05-23,4.769576072692871,4.858560613835847,4.556012749637968,4.591606566095158,58100
2022-05-24,4.69838809967041,4.822966448252568,4.609403140657138,4.733981913551027,37800
2022-05-25,4.6449971199035645,4.769575897232563,4.6449971199035645,4.653895785846384,20700
2022-05-26,4.680591106414795,4.8496615070740114,4.63609862772865,4.68948934756499,117800
2022-05-27,4.920849800109863,4.96534185667483,4.698388244349796,4.725083393426427,63200
2022-05-31,4.636098861694336,4.965341862789897,4.636098861694336,4.965341862789897,94400
2022-06-01,4.69838809967041,4.822966448252568,4.582707992402542,4.822966448252568,92300
2022-06-02,4.733982086181641,4.8941542544852945,4.582708159516761,4.60940330874483,87800
2022-06-03,4.840763568878174,4.840763568878174,4.609403344129527,4.742880364229766,285600
2022-06-06,4.778473854064941,4.974240250021767,4.68059108039825,4.947544678096119,85000
2022-06-07,4.69838809967041,4.911950982954108,4.671692527104082,4.769575727431643,138000
2022-06-08,4.689489841461182,4.849662017839506,4.662794266575577,4.733982324833267,84500
2022-06-09,4.502621650695801,4.689489383719548,4.47592650272768,4.6094030911917345,150100
2022-06-10,4.502621650695801,4.54711412972497,4.431434023698512,4.467027837197156,107000
2022-06-13,4.378043174743652,4.467027705874273,4.271261737386908,4.467027705874273,161600
2022-06-14,4.306856155395508,4.413637607766031,4.28016058014699,4.413637607766031,101000
2022-06-15,4.422535419464111,4.48482480610593,4.315753977488192,4.315753977488192,62300
2022-06-16,4.253465175628662,4.360246621633126,4.18227712064727,4.360246621633126,159000
2022-06-17,4.280160427093506,4.369144967553627,4.200074128523518,4.200074128523518,116200
2022-06-21,4.413637161254883,4.475926547658657,4.3068557196870385,4.3068557196870385,89200
2022-06-22,4.324652671813965,4.440332355898954,4.324652671813965,4.351347820329064,50900
2022-06-23,4.306856155395508,4.413637607766031,4.1733791277764665,4.360246881580769,170100
2022-06-24,4.358241081237793,4.548557561078476,4.348725506807818,4.481946725071857,152000
2022-06-27,4.291630744934082,4.415335936343553,4.291630744934082,4.35824112790475,111100
2022-06-28,4.358241081237793,4.44388351985356,4.272598642622025,4.31066230158952,84500
2022-06-29,4.291630744934082,4.4343675391564865,4.272598688371945,4.310662347747016,39800
2022-06-30,4.329693794250488,4.367756998502209,4.186956551431943,4.25356693199786,77900
2022-07-01,4.4819464683532715,4.49146204223821,4.291630453162777,4.320177628566765,72400
2022-07-05,4.282114505767822,4.424851746709919,4.129861690762482,4.3677569410829165,80900
2022-07-06,4.225019931793213,4.3677571805614095,4.1584090947016,4.329693974723118,95100
2022-07-07,4.139377117156982,4.358240757793976,4.101313914763519,4.31066198167673,97300
2022-07-08,4.091798305511475,4.196471884310055,4.063250677089669,4.0727667044799905,113300
2022-07-11,4.006155967712402,4.12986160418551,3.9300295618056196,4.12986160418551,102300
2022-07-12,3.949061155319214,4.044219162510811,3.9300295538808947,4.025187561072491,59000
2022-07-13,3.9966399669647217,4.082282401060123,3.949061189827745,3.9680927914323707,39200
2022-07-14,3.78729248046875,3.968092928848444,3.739713474809513,3.9585769008420018,77600
2022-07-15,3.8634188175201416,3.920513623247137,3.768260807975149,3.88245041942914,56700
2022-07-18,3.853903293609619,3.996640082910638,3.834871691452871,3.9014820721268966,101500
2022-07-19,3.815840005874634,3.8919664128373594,3.7587449737780005,3.787292376389023,182800
2022-07-20,3.6635868549346924,3.8253557017595945,3.6445552525875975,3.8063240994124996,205000
2022-07-21,3.6350393295288086,3.7206817640936842,3.5398813209840445,3.6635867320922375,160300
2022-07-22,3.692134380340576,3.7682607875642287,3.577944542630508,3.6731025516600737,201000
2022-07-25,3.739713430404663,3.834871667467835,3.7016502263292312,3.720681828366947,162000
2022-07-26,3.815840005874634,3.8729348110966777,3.673102539070346,3.701650168555956,142300
2022-07-27,3.9776084423065186,4.05373530394686,3.7397134176466467,3.8063240245514107,173900
2022-07-28,4.101314067840576,4.1679249013898945,3.977608428570062,4.00615605830525,280800
2022-07-29,4.234535217285156,4.32017765144908,4.044219201086632,4.129861635250555,371800
2022-08-01,4.139377117156982,4.253566724337371,4.063250712370056,4.244051150613587,184100
2022-08-02,4.06325101852417,4.158409031677706,4.0156717850728025,4.148893457236952,57100
2022-08-03,4.139377117156982,4.234535123140639,4.072766739843004,4.072766739843004,98200
2022-08-04,4.186956405639648,4.234535182422985,4.120345573643973,4.2059880071028175,107000
2022-08-05,4.186956405639648,4.272598385349323,4.072766796860637,4.148893202713311,62700
2022-08-08,4.377272605895996,4.42485183844617,4.225019787734142,4.253566964264895,93100
2022-08-09,4.291630744934082,4.415335936343553,4.215503879933142,4.415335936343553,122700
2022-08-10,4.1584086418151855,4.329693503182311,4.1584086418151855,4.291630301489429,78800
2022-08-11,4.167924880981445,4.282114491864701,4.139377251386042,4.139377251386042,164100
2022-08-12,4.348725318908691,4.367756920695525,4.205988078632849,4.215503652651678,56100
2022-08-15,4.358241081237793,4.39630428645609,4.282114670801199,4.358241081237793,60400
2022-08-16,4.225019931793213,4.339209549308088,4.225019931793213,4.339209549308088,93400
2022-08-17,4.329693794250488,4.329693794250488,4.129861745054362,4.205988153557803,135000
2022-08-18,4.339209079742432,4.396303882321379,4.310661905327536,4.367756707906484,46200
2022-08-19,4.234535217285156,4.301146049829227,4.158408810805747,4.301146049829227,22400
2022-08-22,4.148893356323242,4.263082969330046,4.101314124029146,4.205988162826644,168200
2022-08-23,4.225019931793213,4.28211474055065,4.129861917197484,4.167925123035776,85000
2022-08-24,4.377272605895996,4.377272605895996,4.234535361994664,4.263082992274605,95600
2022-08-25,4.662746906280518,4.681778507785778,4.282114422426138,4.3963040314577,172400
2022-08-26,4.653231143951416,4.710325951722385,4.529525953988913,4.700810377301823,185100
2022-08-29,4.757905006408691,4.824515839848118,4.548557385776348,4.548557385776348,189900
2022-08-30,4.634199142456055,4.805484004774213,4.6056519679024674,4.795967977423578,146000
2022-08-31,4.3677568435668945,4.662746892928284,4.348725242116133,4.662746892928284,137500
2022-09-01,4.329693794250488,4.396304174816406,4.21550372774614,4.329693794250488,73300
2022-09-02,4.301146030426025,4.443883268805594,4.244051225824032,4.329693659601608,125700
2022-09-06,4.358241081237793,4.4343674916743865,4.244051465582902,4.367757109416966,149600
2022-09-07,4.491462230682373,4.529525889066646,4.320177809824505,4.320177809824505,108100
2022-09-08,4.396304130554199,4.539041371935659,4.396304130554199,4.462914964198663,83200
2022-09-09,4.5295257568359375,4.615167737890125,4.3677569149847715,4.396304090753108,76700
2022-09-12,4.672262668609619,4.843547542814739,4.52000985042657,4.52000985042657,214700
2022-09-13,4.4819464683532715,4.6817785111778765,4.4343672376810614,4.643715308139777,142700
2022-09-14,4.567588806152344,4.634199183195731,4.443883172001534,4.443883172001534,75100
2022-09-15,4.301146030426025,4.624683710253158,4.26308282735803,4.5104936473,160300
2022-09-16,4.091798305511475,4.301145916857797,4.091798305511475,4.253566687404508,354000
2022-09-19,4.291630744934082,4.396304333530619,3.9680930433649984,4.053735482897803,117200
2022-09-20,4.186956405639648,4.367756846414337,4.177440378033479,4.291630440561661,52400
2022-09-21,4.044219017028809,4.253566625319496,4.044219017028809,4.148893048048729,65600
2022-09-22,4.186956405639648,4.272598385349323,4.034703140185128,4.044219167791298,90900
2022-09-23,3.901482105255127,4.120345758790739,3.8729349286521986,4.120345758790739,181700
2022-09-26,3.7111659049987793,3.901481919101622,3.6445550731882,3.87293474386078,156900
2022-09-27,3.7682607173919678,3.891966353701356,3.730197514488952,3.730197514488952,49300
2022-09-28,3.8824503421783447,3.968092775939364,3.7968081352919114,3.7968081352919114,100900
2022-09-29,3.815840005874634,3.88245038509243,3.7301975711669786,3.74922917290766,45500
2022-09-30,3.815840005874634,3.901481986833111,3.8063239781297042,3.8063239781297042,23600
2022-10-03,3.987124443054199,4.072766878223957,3.8634188041976993,3.8634188041976993,107700
2022-10-04,4.015671730041504,4.158408974690317,3.987124553361257,4.063250962840839,51800
2022-10-05,4.044219017028809,4.091798245787633,3.920513385255189,3.939544986008888,29600
2022-10-06,4.082282543182373,4.1203457477167715,3.977608503838182,4.03470331063978,60600
2022-10-07,3.9300296306610107,4.129861676542023,3.901482001071218,4.053735269301481,39900
2022-10-10,3.8729348182678223,3.9585767993848755,3.853903216491902,3.891966420043743,64700
2022-10-11,3.8443872928619385,3.987124536922242,3.796808287133369,3.9395453043190773,109700
2022-10-12,3.739713430404663,3.8824504456875326,3.739713430404663,3.8824504456875326,35800
2022-10-13,3.7492291927337646,3.8539032297356224,3.635039354811246,3.635039354811246,44700
2022-10-14,3.6635868549346924,3.8634189064537843,3.654071053761145,3.815840127460643,43100
2022-10-17,3.806324005126953,3.844387208878288,3.692134393872948,3.720681796686449,35800
2022-10-18,3.7682607173919678,3.8729347522498476,3.7587449166662137,3.8729347522498476,24100
2022-10-19,3.7968082427978516,3.8348716738108335,3.701650232451877,3.787292441763254,73200
2022-10-20,3.739713430404663,3.8729348715432668,3.692134425310373,3.8729348715432668,87300
2022-10-21,3.834871530532837,3.863418705695461,3.720681695509422,3.7587448982256992,55700
2022-10-24,3.7968082427978516,3.8824504521092282,3.7111660334864744,3.8824504521092282,94900
2022-10-25,3.9966399669647217,3.9966399669647217,3.7872923493138426,3.825355552523093,30600
2022-10-26,3.9776084423065186,4.05373530394686,3.939545238360939,4.044219276085874,36000
2022-10-27,4.006155967712402,4.0442191706657935,3.834871554422141,3.949061163282315,82300
2022-10-28,3.9109981060028076,4.082282525672941,3.863418873664288,3.968092912559519,113900
2022-10-31,3.968092918395996,4.006156122823122,3.825355674919679,3.910998111755307,82500
2022-11-01,4.044219017028809,4.110829846541331,3.958576586762587,3.996639788269985,217600
2022-11-02,3.92051362991333,4.09179850113474,3.9109980558172417,4.082282473289469,106100
2022-11-03,4.044219017028809,4.063250617782508,3.910997811752917,3.910997811752917,91700
2022-11-04,4.044219017028809,4.110829846541331,3.977608187516286,4.1013138192899055,131300
2022-11-07,3.939545154571533,4.1108300224328,3.901481951435512,4.101313994774208,118200
2022-11-08,3.9300296306610107,3.996640010121896,3.8063239920205403,3.996640010121896,83200
2022-11-09,3.8253555297851562,3.939545138734165,3.7777765260564027,3.872934760388495,67400
2022-11-10,3.7777767181396484,4.044219379442685,3.7492293144508873,3.910998162228466,147900
2022-11-11,3.7111659049987793,3.8824503176913376,3.692134303588495,3.8348715410402114,150500
2022-11-14,3.853903293609619,3.8634188678134,3.6350394150578267,3.7397134537945362,263600
2022-11-15,3.7968082427978516,3.996640064524397,3.7682608396940593,3.910998082087613,95400
