Price,('Close', 'BMA.BA'),('High', 'BMA.BA'),('Low', 'BMA.BA'),('Open', 'BMA.BA'),('Volume', 'BMA.BA')
Ticker,BMA.BA,BMA.BA,BMA.BA,BMA.BA,BMA.BA
Date,,,,,
2021-08-24,240.69851684570312,241.43785881175765,231.53883427327162,231.53883427327162,432719
2021-08-25,251.70654296875,253.84243905572794,238.9322813873455,242.99867434958492,526751
2021-08-26,249.11888122558594,254.66398410529808,244.80602343025427,246.40795206798506,338250
2021-08-27,256.3891296386719,262.1396066408269,254.82829089496212,258.8536197824526,533896
2021-08-30,274.8727722167969,278.89810061369883,254.8282598376648,254.8282598376648,466728
2021-08-31,270.0670471191406,278.89813687284635,268.62942785690944,271.0939180207343,493624
2021-09-01,266.61669921875,280.95182425635556,264.7272671538321,270.68311722944196,269353
2021-09-02,261.11273193359375,273.5173371567846,257.9910294216818,266.1649316405303,359994
2021-09-03,259.2232666015625,262.87893684510027,256.3069634239728,261.6466918286389,85825
2021-09-06,263.9057922363281,264.5219147084752,259.5929349312986,262.87892144941634,129237
2021-09-07,278.610595703125,282.5127049568665,266.16492593941996,266.16492593941996,497583
2021-09-08,271.0939025878906,277.6248111782709,262.9610905242717,277.6248111782709,673188
2021-09-09,274.4620666503906,280.5411375301442,267.80793802291953,279.3088924165418,484811
2021-09-10,273.9281005859375,279.30889425606944,267.232882035197,275.2014105170096,537715
2021-09-13,289.8650817871094,309.9095939142666,285.55222461534026,305.59673674249746,878189
2021-09-14,293.2332763671875,301.16071502923813,287.52386389887334,292.6171538016899,507639
2021-09-15,284.6075439453125,294.09582087569635,279.30888016127585,294.09582087569635,257346
2021-09-16,289.74188232421875,294.83514657968857,274.42094954253463,279.18564521775437,290811
2021-09-17,290.44012451171875,294.91729118871905,286.70232486034246,287.52382149318015,245778
2021-09-20,262.344970703125,282.1841105815197,260.45551329036556,282.1841105815197,509922
2021-09-21,261.0716552734375,265.8774162409284,260.41446790612724,262.34499026897635,226641
2021-09-22,264.7683410644531,270.0670041006991,261.40022509979866,262.9610636075801,243231
2021-09-23,262.0984802246094,267.8078916231373,260.41442222249856,267.8078916231373,91589
2021-09-24,256.3479919433594,262.8378348341466,254.66393402061212,262.8378348341466,109303
2021-09-27,264.93267822265625,265.34342656098596,260.00369816269983,261.6466915160186,99404
2021-09-28,262.87890625,268.62938232421874,259.59291992187497,265.34339599609376,48577
2021-09-29,269.8205871582031,273.9691352501475,264.6862330493173,264.6862330493173,93441
2021-09-30,269.65625,277.66584158415844,268.62937928408223,269.9026889437859,221072
2021-10-01,271.71002197265625,276.0228794642857,268.6294094786352,271.09389947385205,66459
2021-10-04,267.2328186035156,278.0765831287414,263.7825481237331,272.7368555354273,116696
2021-10-05,268.38299560546875,271.50467319663727,263.700454148625,267.80793785810516,138932
2021-10-06,266.6578063964844,268.3418644301687,259.63399529213973,268.3418644301687,27510
2021-10-07,263.1664733886719,272.73690494891554,261.7288541607785,272.73690494891554,90526
2021-10-12,259.0179443359375,267.80797057613665,256.512388995088,262.05749268033003,89949
2021-10-13,259.9626159667969,261.934202844873,255.48544935046598,258.77143583728866,62668
2021-10-14,266.9453430175781,267.6846849790663,260.0036863861836,260.0036863861836,120833
2021-10-15,274.91387939453125,279.2267372852974,269.1223373978246,269.1223373978246,163973
2021-10-18,274.6263122558594,278.48735642907627,270.3956096427095,276.1871759025348,172101
2021-10-19,277.583740234375,279.2678235740299,270.6831727118838,274.79065636456795,242407
2021-10-20,296.6424560546875,298.08007524416735,278.9391875650394,278.9391875650394,526666
2021-10-21,294.46551513671875,295.7388250498694,288.3864192323988,295.2459219941014,209076
2021-10-22,293.47967529296875,295.7387910579951,285.9629860342623,295.16373338068047,231982
2021-10-25,299.9695129394531,303.0501255433844,295.73880997740537,295.73880997740537,164120
2021-10-26,294.6708984375,305.43248595924655,293.2743439146318,303.7894924359153,254073
2021-10-27,280.13037109375,294.58871784163887,277.78910051487236,292.4528214351173,628050
2021-10-28,280.2125244140625,284.60753669512883,277.83018904033446,280.9518664169313,223840
2021-10-29,268.6294250488281,278.0766372447349,266.45246377422416,278.0766372447349,433656
2021-11-01,279.59637451171875,280.3767812443774,269.04013812398176,275.9817944639177,260155
2021-11-02,287.8935546875,289.1668646600972,276.84441304105894,279.59643224999587,485441
2021-11-03,296.43707275390625,297.3817888924475,285.0593390764621,287.4827642349745,277900
2021-11-04,288.3863830566406,297.17640705991005,284.27889989064323,297.17640705991005,201499
2021-11-05,286.53802490234375,294.09580420033177,284.23784428300223,290.80981756122196,285728
2021-11-08,299.84625244140625,300.58559435121714,287.5238037109375,287.5238037109375,273964
2021-11-09,297.8335876464844,303.95374745434316,296.5602779216699,303.95374745434316,327149
2021-11-10,305.4324645996094,312.94917949926105,298.2033036305413,298.2033036305413,727382
2021-11-11,311.3883056640625,316.44053028814955,305.47354462648764,308.0612541473072,518685
2021-11-12,302.5161437988281,315.0439678122215,293.2743064118985,311.3472328574497,461278
2021-11-15,295.5744934082031,308.8827495609387,289.16682937619794,306.8290078750282,431531
2021-11-16,272.6547546386719,299.0248041987922,271.9154126093413,296.56031405429667,411953
2021-11-17,267.6025390625,277.6658732252494,260.00369489879125,277.6658732252494,265441
2021-11-18,276.22821044921875,278.07657765668563,257.9499125087128,266.9863744118843,236358
2021-11-19,262.1806640625,278.89812674754137,258.77145780699715,277.9944753729276,143492
2021-11-23,252.0762481689453,262.01636249427014,251.37797101322437,257.8267246300322,198549
2021-11-24,250.9672088623047,257.0052138276737,246.69541655576282,255.4854401184182,190240
2021-11-25,255.4854736328125,259.5929571317323,250.55649343410872,252.076267342727,51010
2021-11-26,236.9196319580078,249.69392007535563,230.22443918658163,249.69392007535563,501286
2021-11-29,237.98760986328125,246.44901605306708,230.01908164952926,236.5910554109444,391037
2021-11-30,237.04283142089844,241.76643682145766,229.4439879504336,240.86281062698504,146462
2021-12-01,261.19482421875,262.34491431360885,240.7395411548237,241.2735339400116,362024
2021-12-02,263.4950256347656,269.0401274992541,258.3606720565356,261.35912953220475,336449
2021-12-03,258.31964111328125,273.5583945027406,250.55648745746512,267.80791774142176,112024
2021-12-06,261.2359313964844,266.9864078737655,260.4965894348515,262.87892467570754,130475
2021-12-07,262.5092468261719,268.54725227166637,261.64668536399626,261.72884004374833,341864
2021-12-09,252.97994995117188,262.50929278877635,251.3780211608353,262.50929278877635,128757
2021-12-10,245.62750244140625,257.0873909278284,244.80600577772262,251.37797908719168,64663
2021-12-13,230.5530242919922,249.3652921128495,230.01905649628617,243.2040673852704,265240
2021-12-14,236.9196319580078,239.0555282900812,226.73307837822136,231.6620583429653,230554
2021-12-15,238.19297790527344,239.0555394111955,232.48356581913512,238.23404271218794,118459
2021-12-16,243.9434814453125,246.44903662294212,238.1930039241105,238.2340687355107,151540
2021-12-17,246.28469848632812,250.55649131714807,243.9845177744032,245.62751116008943,118507
2021-12-20,239.75381469726562,242.3415242643758,235.76955072500292,242.3415242643758,176292
2021-12-21,247.106201171875,250.96724574990967,240.86284621092807,240.86284621092807,106012
2021-12-22,242.25938415527344,248.9135127782142,241.52004210163358,248.9135127782142,159400
2021-12-23,245.9561004638672,250.3100479008197,243.57376511086474,246.03825514571326,108240
2021-12-27,245.66856384277344,249.2010144897235,243.57375740743953,245.62749903819366,131056
2021-12-28,233.7568817138672,249.32425459029227,232.9353849936356,246.85976442959745,335302
2021-12-29,236.632080078125,240.862807525434,230.51194559304287,237.4125118579416,401140
2021-12-30,236.26243591308594,248.05091757314528,235.7695329208367,236.63209435470716,400021
2022-01-03,241.72540283203125,244.80601544246497,232.07281665267232,235.72848697842284,88435
2022-01-04,238.48049926757812,245.62753110364727,235.76956998911962,243.98453758455935,151600
2022-01-05,231.12806701660156,243.984483436174,230.8405382005552,238.23400739559077,236522
2022-01-06,237.74111938476562,240.61635758585663,229.1975594583984,232.8532294849634,139341
2022-01-07,240.657470703125,241.6843415884087,234.12656184468463,237.37148387021713,31498
2022-01-10,239.0966033935547,243.98451876382885,237.4125451944328,240.69853197913082,92327
2022-01-11,242.58792114257812,243.98447530535665,236.18025808178464,239.05549600625852,107050
2022-01-12,243.2451629638672,248.50273650736065,239.79486700746526,243.16300828488843,62343
2022-01-13,247.31153869628906,262.87890912401116,241.109249462179,246.36682263064193,92474
2022-01-14,250.72079467773438,251.7887303248122,239.87702856393202,246.36684726791103,89811
2022-01-17,245.9150390625,250.55649034503773,244.8060135174467,250.55649034503773,14213
2022-01-18,242.71119689941406,252.19947324255634,241.5610815256249,245.54534531888163,78437
2022-01-19,246.44903564453125,251.29586166485524,240.69855814615886,242.42370640968903,60777
2022-01-20,254.33538818359375,256.6766588372542,243.98452455220928,246.44901469920129,109228
2022-01-21,244.9703369140625,254.66398837916873,243.98453080197777,253.76033695477284,152390
2022-01-24,229.6083221435547,244.6827912410581,227.26705159068487,243.16301736848726,412474
2022-01-25,241.52005004882812,241.9307984332649,227.14385659354073,230.84059205347177,261155
2022-01-26,248.29737854003906,250.5564944738194,242.3415274418909,243.57377249668016,160283
2022-01-27,246.77757263183594,250.55646199062997,241.68430877440622,250.55646199062997,174118
2022-01-28,257.99102783203125,264.52193660545015,249.73499604986597,256.3069696301256,405913
2022-01-31,264.7273254394531,266.08279005142435,248.09201639321907,258.7714740525298,707478
2022-02-01,264.3164978027344,266.53454837176974,255.89615871189358,258.7713964502295,351238
2022-02-02,257.4159851074219,266.6578225928242,253.88353440428162,264.5219262488468,170963
2022-02-03,255.8551483154297,257.9499547992993,251.37798142861652,257.4981416581004,182000
2022-02-04,249.4063720703125,257.1284350745072,246.4489793046395,257.1284350745072,121155
2022-02-07,253.84249877929688,254.74615022909907,250.55651174008267,251.4601631898849,83690
2022-02-08,247.96873474121094,259.59290572732584,246.44896113353718,253.8424299675433,95887
2022-02-09,242.71119689941406,251.70657023523074,234.12654682126566,247.27049330947705,148795
2022-02-10,244.80599975585938,249.73497961671558,240.69851653847917,244.80599975585938,70372
2022-02-11,245.58645629882812,261.23595890320064,243.98452765487605,244.80602438098674,181719
2022-02-14,239.05551147460938,248.83131603635783,237.4535830707139,248.83131603635783,151178
2022-02-15,240.73956298828125,245.58641287132934,239.05550502558563,245.58641287132934,143709
2022-02-16,249.9403533935547,252.1994691596427,240.49314200809573,243.9023480592655,182990
2022-02-17,245.62750244140625,254.21215260493565,244.80600577772262,249.65283107943833,164344
2022-02-18,247.39370727539062,249.73497770539626,241.52001133350822,247.76339079016068,274029
2022-02-21,251.70654296875,252.61019420594286,244.80597682397064,248.0919630900642,58377
2022-02-22,257.16949462890625,258.2785200271652,247.2704708568572,251.46010843356535,280392
2022-02-23,259.51080322265625,265.1791254540737,251.37799088452772,258.77146120466085,184177
2022-02-24,250.3922119140625,253.4317600693494,243.16305017999164,248.09203092688335,199209
2022-02-25,246.94192504882812,259.59296983033914,244.84709331985152,252.03518979458403,208243
2022-03-02,248.0098114013672,253.0209455314289,242.34149003821926,242.34149003821926,170438
2022-03-03,252.65130615234375,254.6639831439368,240.53422953501126,253.84248642411765,247263
2022-03-04,239.50733947753906,253.06203427034296,234.94804307526763,253.06203427034296,250040
2022-03-07,234.4140625,243.8612735078458,234.12653367270033,238.23401671958982,123698
2022-03-08,244.9703369140625,246.44902101209877,234.94806669820082,234.94806669820082,106966
2022-03-09,241.52005004882812,249.85823723887646,239.87705651108098,245.62753389319596,662304
2022-03-10,256.6355285644531,257.12843153028564,243.5737378553664,243.98448614854578,208212
2022-03-11,246.1614532470703,264.4808426232531,245.21673716313924,260.41442439100547,317203
2022-03-14,234.6605224609375,246.03825653334192,233.71580628960194,241.27358580046482,145139
2022-03-15,235.68740844726562,238.19298853308769,230.01908598521945,234.12656966352694,73630
2022-03-16,248.0098114013672,248.29734021712466,237.61788472391498,243.12192181383435,270336
2022-03-17,253.10313415527344,254.66397284579432,246.85975432310062,251.37798609939696,231176
2022-03-18,257.5802307128906,261.2359003527795,254.95145682057395,258.7714107268099,505738
2022-03-21,263.65936279296875,264.52192425707597,258.7714476427917,262.42711780419353,220456
2022-03-22,269.2865905761719,271.50464154878114,266.7810358334846,267.5203778009917,391759
2022-03-23,271.01171875,282.1840773353741,269.6151895956321,273.5583631810177,337166
2022-03-25,278.77490234375,282.5948568776422,272.86011624153116,278.4873734927927,425433
2022-03-28,275.530029296875,278.44635805927595,271.09395146867894,273.39413254401217,123540
2022-03-29,270.51885986328125,282.18412331511547,269.8616725153288,277.66589135519365,146693
2022-03-30,270.64208984375,278.48737306883345,268.6294129602022,275.612134703816,161851
2022-03-31,270.23138427734375,276.84442353554135,269.4509522838503,274.01024952768927,80698
2022-04-01,277.1730041503906,279.30890075844417,273.14767500641966,273.14767500641966,153262
2022-04-04,274.9960021972656,278.6927371035769,272.28507329400594,277.25511797334474,315566
2022-04-05,268.9580078125,282.59485770409935,265.1791180733692,274.37989091037554,235691
2022-04-06,265.50775146484375,269.08124216140163,261.11273897345274,266.08278413010925,196300
2022-04-07,265.8363342285156,267.8079212729489,257.4570579520624,263.7004378178423,234383
2022-04-08,268.7526550292969,271.0528609566374,262.75573882069506,266.9864420421134,42866
2022-04-11,263.4540100097656,270.4367321795339,261.48239781164096,266.9864359029063,108005
2022-04-12,259.1822204589844,268.218684563735,255.56763983110227,266.9864394585417,84637
2022-04-13,259.51080322265625,260.6608935917701,250.5564941822907,254.66397769347577,100543
2022-04-18,262.55035400390625,270.2724180778261,261.6467026072572,268.21867629911924,138814
2022-04-19,266.45245361328125,266.98642144214773,261.8110023776125,266.98642144214773,111678
2022-04-20,271.01171875,271.91537000875934,262.05741097520917,267.8078870781134,192273
2022-04-21,266.45245361328125,273.10658174631874,264.52193139806633,269.2044725098566,219700
2022-04-22,265.3844909667969,273.64054759683376,264.52192948564016,267.10963899919926,155803
2022-04-25,262.4681701660156,264.11116340649147,255.07470058387435,263.61826042033124,200199
2022-04-26,251.9530792236328,259.5929894548687,251.378021434145,258.7714926527963,269556
2022-04-27,251.37802124023438,256.3070020488664,249.20105973044045,253.02101484311171,100769
2022-04-28,250.8029327392578,256.1426612947357,248.0920036545126,250.55649375704087,157480
2022-04-29,247.84552001953125,256.22476981643695,247.27046240450994,250.55644861586555,138104
2022-05-02,245.05245971679688,247.1062015014502,239.8770404475066,247.1062015014502,185534
2022-05-03,256.2248229980469,257.94997113109457,249.2831907278153,249.2831907278153,177913
2022-05-04,254.25318908691406,257.9499236616834,250.9672027982302,257.9499236616834,174559
2022-05-05,245.17567443847656,251.78871215212058,240.69850786483303,251.54227319599346,190659
2022-05-06,246.12039184570312,249.73497195204422,240.69850915114787,243.9844956242011,139217
2022-05-09,233.8389892578125,246.44896638520592,232.89427323401958,246.20252744685482,106538
2022-05-10,238.93231201171875,241.5200215139216,231.3334677974202,241.5200215139216,231055
2022-05-11,246.85971069335938,249.611729121096,237.4125004671576,239.05549354997532,275182
2022-05-12,252.81558227539062,253.51385940942131,242.34150047519168,242.34150047519168,159718
2022-05-13,273.06549072265625,274.3798904213271,257.94995686316383,257.94995686316383,238691
2022-05-16,278.6517028808594,281.7733804496412,269.4509294095694,275.2835612492216,172190
2022-05-17,280.95184326171875,286.209416601137,278.610572887187,282.1840881883052,277714
2022-05-19,271.7510681152344,280.95184016021176,271.1349456587427,278.487350334245,150286
2022-05-20,269.6152038574219,280.13035068805885,264.15223121461986,279.3088540584751,106941
2022-05-23,276.2693176269531,279.3088653068573,271.4635822064207,271.4635822064207,143785
2022-05-24,291.9188537597656,293.1921636010303,279.59640341169694,281.1983069148922,180014
2022-05-26,294.6708984375,295.7388341996287,288.75611172547076,293.6850922954646,191712
2022-05-27,288.3453369140625,296.14955543452857,287.4827754214151,294.5887167444532,135577
2022-05-30,289.2900085449219,290.8097821947022,286.04511217547855,290.8097821947022,54410
2022-05-31,279.2677917480469,289.16681619486434,275.20137336727146,289.16681619486434,189775
2022-06-01,275.7763977050781,280.25353879302395,270.8474184793937,278.569480918949,146249
2022-06-02,275.1192321777344,281.773360277011,269.4509101191243,272.32614848929785,135447
2022-06-03,275.4594421386719,282.00467709748375,272.1437613093219,278.1722623509841,64507
2022-06-06,268.3544006347656,277.311024749109,267.49318627219077,277.311024749109,167266
2022-06-07,266.9764709472656,271.2825430593183,266.11525652485506,267.83768536967614,38724
2022-06-08,256.59881591796875,269.12947370059857,255.3500446471279,266.97643791099375,456011
2022-06-09,251.6468505859375,259.8714373444486,249.8813453499996,258.3643121900069,244577
2022-06-10,254.0582275390625,254.48883470438295,243.29304840605138,248.89094155521715,319867
2022-06-13,250.7425079345703,252.76636655181127,245.44604588506377,247.9005116003487,152722
2022-06-14,255.17774963378906,259.225466770651,246.9101145764751,256.64182424469766,169093
2022-06-15,258.1919860839844,261.8090959487761,255.56529349605032,258.88097315841446,103170
2022-06-16,253.54148864746094,256.64186543261206,246.39342035801326,249.8382776121423,226938
2022-06-21,249.23536682128906,252.12043944627993,245.0154227923711,247.16845814204046,156594
2022-06-22,246.39341735839844,253.62761224756466,246.3072906716587,248.80480689406224,179637
2022-06-23,236.8769989013672,245.187738490451,233.86274864523256,243.33610659308428,176940
2022-06-24,234.50865173339844,241.57061975790805,232.5278692856869,234.853158491414,82285
2022-06-27,241.82891845703125,243.72360006581712,227.79113857741567,234.25024458622707,235370
2022-06-28,255.7375946044922,256.1682017506306,247.21155208521142,248.02971617574423,460317
2022-06-29,254.0582275390625,258.14899560960674,248.02972722457628,256.64187053098516,233782
2022-06-30,245.4891357421875,251.47458588485136,242.8624425326304,245.4891357421875,398810
2022-07-01,255.30697631835938,255.73758344570882,239.41756280629528,244.15424120713925,148254
2022-07-04,244.42503356933594,251.0710260142959,242.383447259476,251.0710260142959,115744
2022-07-05,268.92401123046875,272.7899946901088,248.6819617198842,251.07104606828486,454522
2022-07-06,270.878662109375,271.18273263138343,256.2835421768019,268.3158425950368,225923
2022-07-07,290.1651306152344,295.37767787179547,272.78997309336404,272.78997309336404,339075
2022-07-08,294.0745544433594,302.675252505695,285.21321309889987,288.2973196068462,324663
2022-07-11,283.9100646972656,294.0745425024527,277.87221333618334,294.0745425024527,95692
2022-07-12,277.568115234375,284.083798690581,273.65870516065144,281.0431464110182,250988
2022-07-13,270.31402587890625,280.6088126999421,270.00995529950916,277.1337809637199,111054
2022-07-14,264.1458740234375,267.5774789197349,261.49617258065,267.5774789197349,115443
2022-07-15,273.0071716308594,275.39625586947466,262.3648872952093,264.9711610100624,296448
2022-07-18,281.2604064941406,286.6901440712476,277.61161223736855,277.61161223736855,134968
2022-07-19,289.12261962890625,290.59951866955095,279.8269259705263,281.2603712085713,126879
2022-07-20,277.568115234375,284.95255648474176,276.6993574402142,284.95255648474176,216602
2022-07-21,292.8148498535156,294.0745594576246,272.7899901615779,276.26502188338145,345018
2022-07-22,293.2058410644531,294.50897813585067,281.477607421875,293.6402200882523,913017
2022-07-25,311.6669006347656,313.621605934914,292.9451782538552,292.9451782538552,346483
2022-07-26,316.445068359375,322.7435631997469,311.8840893370367,311.8840893370367,297621
2022-07-27,334.0809020996094,335.34061189432464,307.8009707270619,313.18728131581355,566588
2022-07-28,340.37933349609375,350.02255145687036,327.9561061718883,338.8590071760916,525172
2022-07-29,336.59637451171875,351.5503889306423,323.5662783689992,342.80535438012885,446826
2022-08-01,318.05694580078125,344.5543921900511,314.8212720518233,344.5543921900511,163239
2022-08-02,331.0433044433594,332.7485970217165,319.19379214960975,319.19379214960975,165327
2022-08-03,335.6344299316406,338.4328517842765,326.18980288251976,331.4368238404155,163057
2022-08-04,330.4748840332031,341.9308858003782,329.6878361809273,333.62310213003656,101621
2022-08-05,323.6974792480469,336.683862124688,321.030254132281,336.683862124688,270765
2022-08-08,339.7445983886719,340.5753873609812,321.8172772381757,324.00353591506547,236831
2022-08-09,325.0091857910156,334.891090300228,324.440763914156,334.891090300228,233091
2022-08-10,316.9200439453125,329.6877996126861,316.2204518626046,326.1897858236921,305419
2022-08-11,325.0966491699219,330.08132938171343,318.31924760686366,319.36866239494395,148366
2022-08-12,335.8093566894531,336.94620060732024,320.068293094635,323.5663072268168,154087
2022-08-16,338.6951599121094,341.0563297934622,330.99954058160375,335.80930933510126,136071
2022-08-17,342.2806701660156,345.4288881551016,333.71054640080354,336.6838530119345,222096
2022-08-18,358.5901794433594,359.77076460448785,338.43288276025083,341.93089705234644,207978
2022-08-19,349.9762878417969,354.7860567683758,345.42885927248597,350.675879919663,142448
2022-08-22,358.021728515625,362.5254162150695,345.8661351708086,349.97631230684283,221165
2022-08-23,373.41302490234375,375.16203204474346,357.6719606207461,357.6719606207461,189797
2022-08-24,377.654296875,379.97172553670055,364.6679161077195,371.6639432752537,412586
2022-08-25,375.9927978515625,380.4090299378178,358.50272750959385,368.1659806984398,532004
2022-08-26,379.6220397949219,393.5266424920959,369.7838737326195,380.4965434449043,216614
2022-08-29,378.5726013183594,392.65211454955346,371.6640282484637,371.6640282484637,656933
2022-08-30,379.3158874511719,387.44875920442837,369.91497496679125,377.78550634906344,244108
2022-08-31,363.26873779296875,387.44875351358087,361.607186529773,387.44875351358087,266818
2022-09-01,366.4138488769531,373.9814794796035,358.6702431023251,363.42200241194405,84619
2022-09-05,367.601806640625,378.3812731429533,366.0618828545781,366.5018610791629,43678
2022-09-06,370.59368896484375,382.78109233293935,361.66213551457025,378.3813096624458,99160
2022-09-07,390.8326721191406,394.5724872251462,368.7457587104914,370.4616846184327,426082
2022-09-08,391.05267333984375,400.29221682873225,380.4492079823475,394.7485014770559,197134
2022-09-09,415.4274597167969,417.53934989867014,387.18085132858766,387.18085132858766,202864
2022-09-12,411.8636169433594,419.7392381278761,407.41984749099925,415.3394557575629,232391
2022-09-13,401.5241394042969,423.17107463177746,399.5002502000062,411.8196411753368,98758
2022-09-14,419.38726806640625,420.6192017802902,397.7403330642075,397.7403330642075,252011
2022-09-15,423.47906494140625,430.29872780539773,415.82343266210773,427.65885830965914,153390
2022-09-16,431.7066345214844,434.8744830740129,417.09935225725883,420.61917801470406,93826
2022-09-19,456.7853698730469,458.89728682785784,431.66262406832624,431.66262406832624,166334
2022-09-20,446.2259521484375,457.5773857707686,439.09829903771833,457.5773857707686,125945
2022-09-21,444.9940185546875,452.25365977370575,437.1183970360354,446.2259522998138,146561
2022-09-22,449.7897644042969,451.85766757219363,437.33838516724484,444.9940175406017,87141
2022-09-23,429.9027404785156,439.9782532188847,426.11893824248983,439.0982967124469,87080
2022-09-26,408.2117919921875,428.9787695935978,400.7761760983823,426.7788784674768,120194
2022-09-27,391.0966796875,413.5795576657586,390.2607102654552,409.1797751373995,142499
2022-09-28,389.2927551269531,401.26016904834614,384.8929725715985,395.98042998192057,198797
2022-09-29,389.2927551269531,394.22051695977865,378.38129976050186,389.820734404424,205583
2022-09-30,387.0570983886719,398.2979628102859,384.1362574659202,393.87242989017165,92374
2022-10-03,420.33709716796875,421.31071977980565,388.16346852201815,390.9958202998511,184512
2022-10-04,424.76263427734375,432.77286488108757,421.3107240831261,421.3107240831261,41932
2022-10-05,425.33795166015625,432.72859692628253,415.11498157514274,424.408600565631,81752
2022-10-06,412.06134033203125,425.4264545349845,410.0698506100739,425.4264545349845,46969
2022-10-11,388.03070068359375,402.28092134128934,386.7915569332089,402.28092134128934,90272
2022-10-12,385.15411376953125,388.561779424146,373.55921244367886,373.55921244367886,66197
2022-10-13,399.18304443359375,404.49368360565927,382.76432913114746,385.1983720850109,144985
2022-10-14,390.509033203125,397.8996515238789,376.17029582820845,396.7932683008548,35986
2022-10-17,395.99664306640625,404.4936708765782,386.83578538061624,386.83578538061624,233535
2022-10-18,395.5098571777344,403.43154439131564,389.7123932163804,403.43154439131564,268533
2022-10-19,393.5184020996094,402.0154309123404,390.77456622105007,396.4392430924341,158608
2022-10-20,390.8187561035156,404.493662047273,383.25110649117994,402.72344908426527,118389
2022-10-21,397.2800598144531,399.6255866483337,387.36685616283995,393.8723943710044,152866
2022-10-24,391.5711669921875,393.6954174980327,381.6137174229344,389.44691648634233,109704
2022-10-25,402.85626220703125,403.60860821671474,390.3320092622175,391.6596691576672,131252
2022-10-26,398.6962585449219,405.6443233933335,396.04093887965115,404.0511423986944,304201
2022-10-27,410.4237976074219,412.1596862021093,396.67032113884017,400.587168015009,74633
2022-10-28,403.0797119140625,409.4891176658905,396.80385695558846,409.4891176658905,73818
2022-10-31,409.0884704589844,413.94003659320356,403.2577130682177,409.40004366177385,80002
2022-11-01,419.9933776855469,422.84200839822034,405.03813436040053,409.4891028698555,143587
2022-11-02,405.9728088378906,422.3968927744571,401.477341709758,417.50082763165517,188078
2022-11-03,404.7710876464844,415.7204593274589,400.58716637549577,400.58716637549577,182132
2022-11-04,409.133056640625,414.8302912589384,401.47738488794255,404.5930630411749,83093
2022-11-07,389.90484619140625,413.8955776170661,388.1244587658747,409.4891078722531,95137
2022-11-08,385.49835205078125,394.3557897988905,378.7329019951499,390.34991834495145,93248
2022-11-09,365.42449951171875,389.014631636105,363.46606258194026,389.014631636105,112354
2022-11-10,365.78057861328125,378.33231496666275,361.4186350034472,369.4303781439177,145525
2022-11-11,377.2640686035156,378.3323118801522,364.97940675497034,369.43037513003094,147533
2022-11-14,374.77154541015625,378.3323201884,364.9794147699859,377.44212649383906,105791
2022-11-15,377.4421081542969,387.2342383186772,375.2166240260286,382.78327006214073,189799
2022-11-16,373.8813171386719,380.9138412420172,360.52841295514787,377.88718839372905,285086
2022-11-17,378.3323059082031,382.73877539657934,366.7597883157169,375.66172492532166,176764
2022-11-18,380.1571960449219,385.2313108323863,376.55192254673466,380.1126972280277,162191
2022-11-22,381.2254333496094,384.11856273288134,375.6617229971632,381.00288493551153,44492
2022-11-23,384.5636901855469,387.23427136739093,376.99704350365533,385.36485910678874,165568
2022-11-24,395.69110107421875,397.916585332229,388.124454596984,388.124454596984,33795
2022-11-25,403.48028564453125,404.01440728608657,386.7891541368976,397.0263814615796,266646
2022-11-28,393.732666015625,409.4891055071983,390.3499407932749,397.91658730808183,318687
2022-11-29,397.47149658203125,413.94008042697544,392.1748330733861,413.94008042697544,190126
2022-11-30,417.5008544921875,418.39104821178705,400.32012657053883,401.4773675393957,249924
2022-12-01,412.3822326660156,422.39691181872513,406.81852202562146,417.50084645517825,273794
2022-12-02,411.32965087890625,414.46273853522,398.7973002536512,414.46273853522,152390
2022-12-05,393.8739013671875,424.30961192737925,389.6666010388766,424.30961192737925,281601
2022-12-06,407.3014221191406,409.98692600124485,393.8739027086195,409.98692600124485,228096
2022-12-07,419.8337707519531,423.4144425707331,398.34973983927324,398.34973983927324,206634
2022-12-12,404.1683044433594,418.0434068107394,398.3497131280065,416.25307102140005,78175
2022-12-13,400.4085998535156,418.9385867324877,397.45455664364215,407.2118815119881,65263
2022-12-14,391.635986328125,408.19659375000003,384.02705859375004,402.8255859375,215974
2022-12-15,391.9940490722656,392.9787393041253,384.9222275644052,392.9787393041253,55084
2022-12-16,391.098876953125,394.7690710592981,391.098876953125,393.87390309771234,153795
2022-12-19,401.259033203125,408.1518373388654,392.0835617244144,392.9787296735569,268156
2022-12-20,411.59820556640625,413.3437939669176,396.5593951864526,407.3014104059502,37505
2022-12-21,446.68878173828125,454.2977088821197,415.3579052636523,415.3579052636523,807247
2022-12-22,458.5050354003906,461.0114947356881,444.0033036677695,453.8501511281434,502548
2022-12-23,473.5438537597656,474.43902172528504,457.4308303804163,464.5474266336389,309995
2022-12-26,479.80999755859375,481.60033337037953,452.05979247591387,474.43899012323635,64785
2022-12-27,483.8382873535156,486.74758325342117,472.1563562827769,483.3907033689148,206149
2022-12-28,512.0360107421875,521.8381096374087,484.2858073628032,485.1809752137511,433773
2022-12-29,501.0254821777344,526.3587227000722,485.1809994956448,515.6167079510911,322317
2022-12-30,497.71337890625,516.5119058073853,481.600355848134,501.2940506969424,106794
