Price,('Close', 'MIRG.BA'),('High', 'MIRG.BA'),('Low', 'MIRG.BA'),('Open', 'MIRG.BA'),('Volume', 'MIRG.BA')
Ticker,MIRG.BA,MIRG.BA,MIRG.BA,MIRG.BA,MIRG.BA
Date,,,,,
2021-07-30,1953.8760986328125,1988.9342747770959,1946.4694417009216,1988.9342747770959,4090
2021-08-02,1964.24560546875,2004.7353338871606,1936.100306446196,1991.8971273154693,2271
2021-08-03,1968.6895751953125,1982.0215587745133,1947.4571569025113,1982.0215587745133,4864
2021-08-04,1977.0836181640625,1979.5525038011306,1960.295195832,1979.0587266737168,12062
2021-08-05,2089.664794921875,2098.5527831800496,1980.0462730710583,1980.0462730710583,13426
2021-08-06,2108.427978515625,2121.2661816634954,2078.8013558666935,2103.4902080741363,5234
2021-08-09,2115.834716796875,2138.054684651218,2085.2205388642246,2138.054684651218,3848
2021-08-10,2154.84375,2172.6197296058663,2103.490920027498,2116.3291275206234,7795
2021-08-11,2246.19189453125,2260.511429581021,2162.7435695860354,2162.7435695860354,5734
2021-08-12,2271.374755859375,2299.026274626359,2212.1215013586957,2241.748128609035,9149
2021-08-13,2261.992919921875,2305.4453051986975,2238.7853959672084,2271.3746849248255,5824
2021-08-17,2241.25439453125,2259.5241483531618,2195.3331214113105,2259.5241483531618,5782
2021-08-18,2230.884765625,2336.059279807852,2221.996778510956,2264.46160583361,4190
2021-08-19,2197.80224609375,2238.7857523677967,2190.39558833338,2238.7857523677967,4320
2021-08-20,2224.9599609375,2314.333630029752,2192.370667235353,2212.1217543275634,4280
2021-08-23,2224.466064453125,2250.636253446691,2203.233646967779,2250.636253446691,5160
2021-08-24,2250.142333984375,2300.50760018284,2212.6152728953225,2246.6858941472256,5771
2021-08-25,2263.474365234375,2270.3872450583895,2251.6237141074935,2265.449473755522,4156
2021-08-26,2248.6611328125,2271.374881628788,2242.2420298861575,2271.374881628788,3580
2021-08-27,2324.208984375,2330.628087157425,2271.37483070427,2271.37483070427,7582
2021-08-30,2412.101318359375,2418.026644013482,2271.374834074335,2315.814776480137,6209
2021-08-31,2653.55859375,2735.5256065081876,2518.263644980462,2518.263644980462,23810
2021-09-01,2734.0439453125,2741.9443793246005,2686.1475641141415,2686.1475641141415,25539
2021-09-02,2735.031982421875,2765.1523924106336,2716.7622255434476,2737.500868486527,15217
2021-09-03,2723.1806640625,2759.7201688930754,2667.877629724331,2735.525091370127,12207
2021-09-06,2745.4013671875,2764.1649017114432,2725.6502782149278,2763.671124487129,6755
2021-09-07,2762.1953125,2765.652996188752,2726.6305659871246,2736.509662240701,10779
2021-09-08,2732.064208984375,2798.2541572765294,2669.3319445582288,2780.965737946489,12261
2021-09-09,2740.461181640625,2773.0621978605745,2711.811803750366,2773.0621978605745,7026
2021-09-10,2714.77587890625,2765.6532288930302,2682.668813380612,2765.6532288930302,5334
2021-09-13,2839.252685546875,2962.7414070824907,2815.542851012037,2864.938339626283,9328
2021-09-14,2896.05712890625,2913.3455477211432,2816.5304023577414,2839.7462790520262,6974
2021-09-15,3060.5439453125,3092.157052559111,2821.4698217600067,2962.740894768298,28327
2021-09-16,3201.81494140625,3210.2121728169113,3062.5196909470455,3111.421215044426,20055
2021-09-17,3225.03125,3260.102044723541,3082.2782968295296,3260.102044723541,13602
2021-09-20,3160.3232421875,3259.1142156850774,3084.2541925943656,3259.1142156850774,6665
2021-09-21,3132.16748046875,3220.0914374981517,3121.7944293585397,3162.298724169837,6850
2021-09-22,3163.286865234375,3200.8274339036147,3072.3991726667414,3132.6616644778896,11770
2021-09-23,3213.670166015625,3236.886043329295,3141.552759892311,3170.2021404070524,18518
2021-09-24,3239.355712890625,3259.6078605314474,3183.0448633527276,3259.6078605314474,6977
2021-09-27,3250.716552734375,3269.980790016952,3240.3435018899104,3241.331411494145,9553
2021-09-28,3215.645751953125,3274.9203280259935,3210.7062039470525,3262.077503210205,9166
2021-09-29,3288.751220703125,3289.7391303518793,3221.079409763454,3250.2227444017067,7065
2021-09-30,3307.02734375,3334.1948574029125,3290.7268355582523,3293.196609526699,7563
2021-10-01,3298.136474609375,3309.4974359566886,3260.101951837932,3309.4974359566886,13721
2021-10-04,3332.713134765625,3339.1345473566957,3301.1000266249703,3309.4972584748316,7895
2021-10-05,3378.156982421875,3383.0965305757304,3318.8824045756073,3348.0257386833555,12303
2021-10-06,3381.614501953125,3408.2880606889516,3322.833881776026,3377.6628636218916,7237
2021-10-07,3418.167236328125,3431.9979708103774,3388.5299481518696,3408.2881402693733,6043
2021-10-12,3482.511962890625,3556.6289882075366,3419.2654346201934,3419.2654346201934,12396
2021-10-13,3458.794677734375,3508.206030273437,3448.912407226562,3458.794677734375,5701
2021-10-14,3575.8994140625,3576.8876410665243,3464.7238761097483,3508.2058642868246,10576
2021-10-15,3694.486572265625,3702.886501612758,3576.393447914751,3576.393447914751,12199
2021-10-18,3951.919677734375,4051.7306023283163,3856.5557745332326,3878.7908814972297,41549
2021-10-19,3962.2958984375,4027.0247627217386,3904.4846227027215,4027.0247627217386,22526
2021-10-20,3983.048583984375,4022.083547157029,3884.720005865917,4001.3307819259976,8471
2021-10-21,3960.81396484375,3981.56673262362,3884.7204829842267,3981.56673262362,4088
2021-10-22,3963.7783203125,3982.5546324755364,3864.9556247175738,3960.8136394446524,6204
2021-10-25,3948.4609375,3982.5547686459768,3922.7670357668003,3982.5547686459768,11450
2021-10-26,3930.1787109375,3950.9314775781054,3889.661404639175,3932.155164903272,10986
2021-10-27,3893.6142578125,3941.049152323921,3879.284966762175,3930.178655665054,8773
2021-10-28,3904.48486328125,3952.413872612847,3893.6143663194443,3903.496636284722,8443
2021-10-29,3878.790771484375,3903.496445188097,3805.6619773213574,3903.496445188097,9286
2021-11-01,3937.0966796875,3951.4259723219047,3841.7327666378405,3903.4969590275164,6488
2021-11-02,3912.884521484375,3940.06076200485,3907.4492733802804,3938.0843081488156,5280
2021-11-03,3911.896240234375,3971.683968549186,3894.602269234223,3971.683968549186,8268
2021-11-04,3893.1201171875,3951.4255079513187,3888.6730958580565,3923.261039531508,7234
2021-11-05,3755.756591796875,3948.9549640363934,3730.5568041134597,3912.88467970523,34159
2021-11-08,3748.344970703125,3834.3207187788357,3720.674615000597,3765.144829522517,25049
2021-11-09,3772.289794921875,3805.900343409124,3642.7903286915903,3751.53033850328,16537
2021-11-10,3776.243896484375,3786.129351710774,3707.5399826609028,3772.2897143938153,8401
2021-11-11,3901.788818359375,3904.2601819382703,3717.4250953738106,3778.220639414627,14389
2021-11-12,3902.778076171875,3926.9974436658495,3855.822159601925,3926.9974436658495,13061
2021-11-15,3926.502685546875,3959.1246867107843,3865.2128651783187,3906.2375030056587,13096
2021-11-16,3929.468505859375,3953.193598724941,3865.2130460151334,3925.5143237151137,7877
2021-11-17,3886.961181640625,3938.365551285923,3862.247542388078,3938.365551285923,6224
2021-11-18,3910.19189453125,3914.640349473834,3776.2439734823347,3888.9381653611267,12273
2021-11-19,3900.800537109375,3924.525629073548,3828.6367157183504,3904.754719103404,16512
2021-11-23,3860.2705078125,3897.8352400268086,3757.461767015445,3897.8352400268086,7623
2021-11-24,3821.717529296875,3919.583549835,3817.2690738178694,3919.583549835,5684
2021-11-25,3866.696044921875,3903.272231464661,3741.6450287688344,3830.614131170207,6628
2021-11-26,3755.97900390625,3863.2362014121923,3658.6072623916384,3863.2362014121923,5201
2021-11-29,3731.265380859375,3840.4996700592587,3707.046013570713,3756.473293751656,6403
2021-11-30,3744.1162109375,3781.1866684715346,3610.6625638149753,3732.747937293729,6802
2021-12-01,3833.0849609375,3845.4417789933914,3716.9308712121215,3736.7017801015477,9061
2021-12-02,3879.052734375,3904.2606458751434,3833.5796391198396,3853.350550100344,6119
2021-12-03,3868.672607421875,3944.296334128857,3857.304334779649,3885.9721527470015,4650
2021-12-06,3867.684326171875,3886.960963708067,3820.7284142247404,3820.7284142247404,11806
2021-12-07,3879.547119140625,3933.422853117734,3845.442296714749,3933.422853117734,17353
2021-12-09,3862.247314453125,3879.5468609089558,3831.10813083263,3879.052588153075,3254
2021-12-10,3872.626953125,3934.4110461869814,3845.441952177728,3863.235770979579,7578
2021-12-13,3853.350341796875,3934.4110724349825,3843.464886841008,3934.4110724349825,8719
2021-12-14,3835.556640625,3899.8120998107283,3757.4615440761922,3845.442095884343,3413
2021-12-15,3805.406005859375,3855.3275549685836,3756.4730022770814,3839.510826537943,2478
2021-12-16,3828.142578125,3830.6139419585215,3757.4615724862815,3757.4615724862815,6079
2021-12-17,3815.785888671875,3855.3277113524123,3781.1867938264045,3855.3277113524123,5113
2021-12-20,3761.415771484375,3852.3619609657317,3751.5303161059664,3844.453596663005,10055
2021-12-21,3777.232421875,3855.3275177473174,3658.6069597904675,3781.1866039444844,4687
2021-12-22,3760.92138671875,3779.7037513784044,3687.2747463427354,3777.2323876073974,4983
2021-12-23,3764.381591796875,3854.3392401302563,3736.702315386604,3756.4732271082257,13708
2021-12-27,3764.875732421875,3855.3276503729326,3722.862546488324,3756.4730952351647,6525
2021-12-28,3806.888916015625,3843.4651013941184,3776.2440039417525,3776.2440039417525,9076
2021-12-29,3831.6025390625,3835.0624484759983,3768.33562407282,3835.0624484759983,5674
2021-12-30,3838.028076171875,3852.36198656582,3787.612253406964,3845.44216775495,9349
2022-01-03,3852.362060546875,3889.4325191741545,3830.6140581522045,3837.5338770959634,9233
2022-01-04,3840.993896484375,3855.327807563779,3786.623888941809,3845.4423516469487,7986
2022-01-05,3813.80859375,3854.3389598318427,3791.566319680696,3854.3389598318427,8003
2022-01-06,3772.783935546875,3816.2799379480443,3762.4042077011413,3815.7856651934853,5527
2022-01-07,3766.358642578125,3815.785921352116,3747.5762766440084,3786.1295540877213,7747
2022-01-10,3747.081787109375,3845.4420661800473,3707.5399663774465,3781.1866074906634,1809
2022-01-11,3708.0341796875,3756.472909307518,3695.1830881556584,3756.472909307518,6401
2022-01-12,3655.641357421875,3752.518819030134,3645.2616293924184,3677.3893590074026,7773
2022-01-13,3627.9619140625,3654.6526420406162,3602.2597315650546,3647.7328236759195,7811
2022-01-14,3567.66064453125,3608.191009293173,3560.246553416264,3599.29409995519,6040
2022-01-17,3512.302001953125,3554.3151837946693,3507.359274677649,3514.2790928633153,9247
2022-01-18,3504.39404296875,3545.4186840923617,3472.760584752953,3519.2222265074047,8876
2022-01-19,3486.105712890625,3537.0158062449045,3466.8290756011406,3505.3823501801094,6460
2022-01-20,3476.71435546875,3532.567173519357,3471.2773554815226,3499.450900869882,7184
2022-01-21,3429.759033203125,3489.566043293567,3415.4251216938455,3476.714950216282,26253
2022-01-24,3336.3408203125,3425.3099088541667,3311.6271846064815,3380.8253645833333,11922
2022-01-25,3383.297119140625,3387.7455740817886,3313.604658395727,3361.0548444348065,6940
2022-01-26,3412.459228515625,3435.1957760984346,3351.1694045967465,3351.1694045967465,4964
2022-01-27,3422.8388671875,3494.5084174751805,3415.4247757784296,3435.689958963222,10910
2022-01-28,3438.1611328125,3558.269407003621,3430.252769079751,3507.359315474051,12930
2022-01-31,3514.773681640625,3538.993047468271,3461.392222265405,3504.3939534287765,14464
2022-02-01,3580.511962890625,3587.9260544758486,3479.680317331585,3538.498777241025,15845
2022-02-02,3639.8251953125,3681.8383867304196,3580.512454487201,3587.4322742501527,8916
2022-02-03,3539.981689453125,3701.6088902980246,3515.2680501802047,3657.618612392226,7709
2022-02-04,3528.119140625,3585.454783706045,3519.716503276916,3543.9358697508055,3297
2022-02-07,3550.361572265625,3593.8575792765364,3520.7052038490947,3538.9932977059552,5708
2022-02-08,3465.34619140625,3588.4201040663775,3461.8862822150013,3588.4201040663775,3623
2022-02-09,3388.239990234375,3509.3368243127734,3380.825898352024,3509.3368243127734,6219
2022-02-10,3401.58544921875,3437.173091233244,3343.2612581394396,3437.173091233244,3953
2022-02-11,3357.1005859375,3420.36749921783,3341.2838576174177,3407.516407457763,4266
2022-02-14,3399.11376953125,3418.390407165643,3316.5702186352605,3357.100584943471,8382
2022-02-15,3415.919189453125,3424.3218267300317,3333.869907808035,3365.9976385726786,5698
2022-02-16,3428.276123046875,3449.5298533368136,3400.5968463902104,3440.1386701854453,1195
2022-02-17,3454.47216796875,3494.5082597709347,3390.7109847282336,3445.080985941077,5264
2022-02-18,3373.411865234375,3508.34833984375,3322.0074939546134,3459.90960536859,9292
2022-02-21,3364.5146484375,3446.5639258931524,3322.995736953917,3385.7683769350488,3011
2022-02-22,3399.11376953125,3471.771865230115,3361.054767022321,3370.9402222194453,4027
2022-02-23,3405.53955078125,3449.5298294488166,3341.77836035298,3449.5298294488166,4097
2022-02-24,3303.224853515625,3306.6847628339865,3229.083939550738,3301.7420352363274,6411
2022-02-25,3287.902587890625,3385.7685999775676,3262.2004028980946,3355.1236871018586,3045
2022-03-02,3269.119873046875,3359.5717836558224,3224.6353268457533,3242.429145326202,3998
2022-03-03,3304.21337890625,3309.156106473799,3202.8874637715035,3252.3147394469897,15438
2022-03-04,3206.347900390625,3321.0191988168044,3200.9108991721423,3321.0191988168044,16930
2022-03-07,3186.576416015625,3257.257419193884,3064.491046889542,3205.853053246059,12912
2022-03-08,3195.473388671875,3254.291847024845,3120.343929263039,3254.291847024845,9481
2022-03-09,3152.96630859375,3237.4869605406902,3086.2394781093235,3149.012126046525,8867
2022-03-10,3353.640869140625,3395.6540561527036,3084.2621994749447,3163.3458456153276,11230
2022-03-11,3304.21337890625,3353.1463818249813,3239.4636477713634,3278.0169227982424,8333
2022-03-14,3180.15087890625,3306.6847031213574,3113.918330293655,3306.6847031213574,5298
2022-03-15,3169.771240234375,3247.8663370622294,3144.563329232979,3212.7729707661683,2577
2022-03-16,3260.71728515625,3294.822104418912,3143.5746450801503,3294.822104418912,6479
2022-03-17,3359.07763671875,3385.768365438999,3213.2671742655375,3317.0644526220617,3271
2022-03-18,3376.377197265625,3390.2168344378456,3296.7992835253576,3358.089105288048,10482
2022-03-21,3443.104248046875,3449.035521514656,3331.892870525981,3425.310427643532,5740
2022-03-22,3405.045166015625,3458.920898791892,3376.377344905318,3443.1041699034463,4158
2022-03-23,3454.47216796875,3459.909168090034,3351.663438402646,3405.539166877191,12538
2022-03-25,3462.875244140625,3509.3368874391144,3369.9519575436457,3454.9668793238607,7348
2022-03-28,3459.415283203125,3489.071650825955,3400.5968207511787,3463.86373834655,3302
2022-03-29,3417.401611328125,3498.46233800701,3366.985793515648,3498.46233800701,2189
2022-03-30,3365.503173828125,3452.989451074061,3281.971078604604,3355.123446019285,10604
2022-03-31,3319.5361328125,3410.4823282320203,3277.028671909898,3408.5052370272483,7368
2022-04-01,3352.15771484375,3356.1118967545062,3273.0740766286217,3311.627350258497,6620
2022-04-04,3389.72265625,3400.5966571886847,3286.913920102435,3354.1350168143044,8095
2022-04-05,3396.1484375,3415.425076862902,3332.38724576117,3389.7228910456997,3845
2022-04-06,3451.01220703125,3453.9778434165532,3316.5700242308344,3360.066024548616,3536
2022-04-07,3446.56396484375,3458.426511115979,3406.527871174979,3458.426511115979,8250
2022-04-08,3492.53173828125,3493.5202839190315,3400.5969939675915,3400.5969939675915,4926
2022-04-11,3456.943359375,3487.5882676222477,3407.5160880084713,3487.5882676222477,2492
2022-04-12,3444.092529296875,3469.7947123513295,3364.020343627229,3459.9092573303856,1803
2022-04-13,3467.3232421875,3475.725878697434,3370.9400586911975,3370.9400586911975,1989
2022-04-18,3401.58544921875,3459.90964029806,3371.929080873338,3459.90964029806,8589
2022-04-19,3393.182373046875,3438.161192558494,3366.985917726921,3401.5850096589356,7340
2022-04-20,3433.712890625,3460.897892638009,3361.054794335684,3361.054794335684,4588
2022-04-21,3438.1611328125,3458.920587610965,3385.7682230830396,3386.7567685496333,5454
2022-04-22,3436.184326171875,3450.023963849207,3394.171140365688,3440.1385083653986,1976
2022-04-25,3389.228271484375,3436.1841830770563,3291.8565390237623,3436.1841830770563,4492
2022-04-26,3366.985595703125,3385.2736854038026,3291.856146121963,3361.05432336777,2360
2022-04-27,3318.54736328125,3404.05655211766,3263.188813283112,3314.593181138526,4275
2022-04-28,3275.051025390625,3341.283569520167,3239.463389738931,3341.283569520167,2262
2022-04-29,3303.224853515625,3329.421309783219,3232.543848869099,3262.2002144550543,8416
2022-05-02,3279.005126953125,3313.6042163240504,3232.543492655025,3232.543492655025,2792
2022-05-03,3278.51123046875,3310.638959999953,3251.326228557732,3251.326228557732,1897
2022-05-04,3279.005126953125,3300.753125986278,3223.6465839596444,3237.4862197080147,4954
2022-05-05,3187.565185546875,3261.7061031824824,3164.334364687718,3203.381914642471,2988
2022-05-06,3187.565185546875,3212.278824758744,3115.8956318324545,3163.345819119243,9805
2022-05-09,3077.027587890625,3195.7553404780447,3067.13360850834,3195.7553404780447,3405
2022-05-10,3140.849853515625,3144.818078220004,3042.6362920822557,3042.6362920822557,1645
2022-05-11,3177.5556640625,3219.718047990897,3105.1355693149,3140.8495886424835,2993
2022-05-12,3188.468505859375,3273.2893077420686,3055.5329801017033,3134.8974730913583,1943
2022-05-13,3271.801025390625,3298.0905121016167,3190.452425001895,3190.452425001895,4364
2022-05-16,3257.912353515625,3321.8999743444183,3185.492255523347,3292.634318306443,1422
2022-05-17,3227.158447265625,3307.514990219365,3198.388820776014,3259.89629809863,2161
2022-05-19,3116.0478515625,3275.272837291816,3086.286171986927,3264.856249440365,2828
2022-05-20,3036.683837890625,3149.778237602984,3012.87449058276,3124.9768341572913,19480
2022-05-23,3050.076416015625,3095.21496762685,2986.088798896416,3037.6757150235303,5257
2022-05-24,3050.572509765625,3074.8778842336765,2986.584891268102,3074.8778842336765,2006
2022-05-26,3073.885986328125,3074.8780424799174,3026.2672910420997,3065.4535090378913,4920
2022-05-27,3098.19140625,3107.119911743516,3055.532991114313,3074.8780863502643,4830
2022-05-30,3097.695068359375,3102.159320659653,3065.453246190703,3097.199040326011,2551
2022-05-31,3478.1484375,3491.045165876355,3070.909437615873,3100.175090469909,16948
2022-06-01,3416.641357421875,3492.037624310395,3279.2415815789805,3492.037624310395,4803
2022-06-02,3457.8115234375,3472.1963368329507,3306.5229687612073,3392.831849133912,2712
2022-06-03,3473.188232421875,3482.1167368754013,3434.0020184313967,3467.2358961195237,4013
2022-06-06,3422.097412109375,3471.204187554922,3403.248346786842,3464.259795067673,1709
2022-06-07,3408.704833984375,3421.601563565806,3333.8045967999105,3421.601563565806,969
2022-06-08,3400.2724609375,3402.7526013174693,3344.7173164261944,3344.7173164261944,2716
2022-06-09,3335.788818359375,3397.7923279943075,3323.8841445094677,3397.7923279943075,1735
2022-06-10,3368.5263671875,3372.9906194779855,3273.7850130227507,3334.7964609927203,3067
2022-06-13,3322.1376953125,3350.9308791630865,3280.4372221495814,3350.9308791630865,2510
2022-06-14,3357.30615234375,3409.064207464377,3314.5062221478465,3334.413166425011,3171
2022-06-15,3403.092529296875,3432.952949267307,3315.9996377164493,3364.273983335314,3859
2022-06-16,3362.78076171875,3403.09232627391,3302.064578067768,3403.09232627391,2986
2022-06-21,3376.2177734375,3426.9804817055756,3284.645829110775,3384.180551205041,2781
2022-06-22,3359.794677734375,3374.227213011267,3305.548252038471,3374.227213011267,1380
2022-06-23,3229.90185546875,3374.2272080243642,3196.060048662606,3374.2272080243642,6908
2022-06-24,3172.171875,3283.6507736507688,3099.013847760433,3234.8787554910573,6265
2022-06-27,3143.804443359375,3175.157883272568,3035.8092614361544,3075.6231533894156,4109
2022-06-28,3160.725341796875,3185.1113505747126,3095.5300938397986,3145.297458692529,4176
2022-06-29,3128.874267578125,3184.116043258286,3064.1766924572157,3184.116043258286,3432
2022-06-30,3158.23681640625,3165.2042471389454,3087.5671618317638,3088.064835455528,2696
2022-07-01,3122.90234375,3189.092943227092,3087.5675124501995,3189.092943227092,3928
2022-07-04,3066.664794921875,3082.5903504943353,2986.041669836295,3082.5903504943353,3906
2022-07-05,3109.962646484375,3135.3440026966814,3025.8557994279086,3036.804619754786,4129
2022-07-06,3159.72998046875,3174.1625162119526,3085.5766071674675,3109.962615837017,4597
2022-07-07,3333.91552734375,3368.255006577474,3185.1111173309446,3185.1111173309446,8255
2022-07-08,3507.603759765625,3583.2501518604568,3335.408683023442,3335.408683023442,7414
2022-07-11,3454.089599609375,3536.270534567637,3390.3371167326627,3536.270534567637,2712
2022-07-12,3458.915771484375,3479.8849490828657,3412.484021087717,3479.8849490828657,5208
2022-07-13,3483.87890625,3489.8700995539552,3395.5088050166596,3444.9361497742907,2655
2022-07-14,3438.945068359375,3484.8775518508187,3400.0023106166295,3484.8775518508187,1237
2022-07-15,3555.27392578125,3569.253376690094,3472.8950186398506,3494.86272721089,5713
2022-07-18,3573.746826171875,3619.6793084305805,3556.7717783806143,3594.2167367436896,2215
2022-07-19,3570.751220703125,3624.6719606130714,3544.7893829687064,3574.7453495853433,1675
2022-07-20,3580.2373046875,3584.231433600831,3495.8613313933724,3544.789410581683,3308
2022-07-21,3774.951171875,3789.4298895028764,3504.8481981963364,3580.736649211414,7186
2022-07-22,3857.330078125,3882.2933843515407,3664.6133540561095,3774.9511675774174,5525
2022-07-25,4033.07177734375,4045.054164401964,3893.2772616645907,3895.274326174293,13849
2022-07-26,3987.13916015625,4112.454953945283,3894.27566356358,4033.0716423418717,5530
2022-07-27,4102.96875,4117.946732781698,3974.158098077391,3994.628007879046,6942
2022-07-28,4106.962890625,4193.835191010211,4005.112607414752,4113.95261594335,8090
2022-07-29,3989.635498046875,4153.89404877362,3939.2096207720992,4103.967437610476,5522
2022-08-01,3868.31396484375,3994.129029265617,3854.3345132413206,3990.1349002363513,4626
2022-08-02,3831.3681640625,3994.128917448528,3774.4518269888586,3883.291839989331,5042
2022-08-03,3868.813232421875,3937.212692073675,3833.8646034027074,3937.212692073675,3614
2022-08-04,3927.227294921875,3944.2023429802707,3846.346183584811,3868.313892836853,1632
2022-08-05,3975.656005859375,3984.1435296694476,3845.347552069434,3928.2257257442625,3604
2022-08-08,4033.07177734375,4044.0556321471126,3929.224422839232,3978.651769454363,5780
2022-08-09,4031.573974609375,4044.0556277815404,3994.1290150928794,4031.573974609375,2437
2022-08-10,4291.1923828125,4323.145415098713,4004.1143583660555,4034.07032613438,10822
2022-08-11,4359.09228515625,4427.991006419744,4270.722186144378,4370.5754053668325,8141
2022-08-12,4349.10693359375,4393.541615844909,4294.686929488398,4295.186195581108,3282
2022-08-16,4377.06591796875,4393.54169934128,4269.224439894009,4348.607750143471,2808
2022-08-17,4291.69140625,4441.4712366216845,4264.731036783097,4441.4712366216845,2972
2022-08-18,4289.1953125,4341.618256023746,4272.71953024968,4293.688707659178,1960
2022-08-19,4283.2041015625,4293.189424097906,4119.944078108609,4131.926465151096,2374
2022-08-22,4218.798828125,4273.218836677145,4155.891295303254,4273.218836677145,3614
2022-08-23,4204.8193359375,4271.720997183715,4163.879513383846,4163.879513383846,6202
2022-08-24,4260.73681640625,4268.725073854399,4173.864516657634,4173.864516657634,13199
2022-08-25,4321.1484375,4343.615413778163,4228.784201689775,4283.703477036395,6773
2022-08-26,4268.22607421875,4343.615258592014,4213.80606695593,4343.615258592014,2001
2022-08-29,4475.42138671875,4478.41698336314,4218.7986075160015,4268.725218255836,8659
2022-08-30,4422.0,4493.3950547589475,4364.0851304053285,4493.3950547589475,3181
2022-08-31,4254.74609375,4474.423197862884,4194.834156264667,4474.423197862884,5609
2022-09-01,4179.85595703125,4254.74587503826,4150.898522068539,4193.835408392559,4295
2022-09-05,4208.31396484375,4289.694339297366,4143.908637822176,4179.855797090032,4452
2022-09-06,4142.91015625,4192.836766954387,4094.4813438667447,4192.836766954387,7511
2022-09-07,4134.4228515625,4233.776812130177,4044.0556813979288,4133.923585428994,7041
2022-09-08,4042.557861328125,4183.850176352932,3995.127578899303,4075.0101598320557,4117
2022-09-09,4078.5048828125,4093.9821323371893,3995.127441824657,4035.0687309206296,4358
2022-09-12,4074.5107421875,4093.4828544535367,3954.187609131847,3954.187609131847,3570
2022-09-13,4086.4931640625,4093.9821558109347,4004.1142548297194,4093.9821558109347,4795
2022-09-14,4095.979248046875,4168.37283543922,4044.055571572366,4093.4829174471392,6138
2022-09-15,4065.52392578125,4193.3360496913565,4024.5841048412935,4093.9820939956094,2787
2022-09-16,4032.0732421875,4113.453620899308,3996.1260810387257,4113.453620899308,2895
2022-09-19,4090.986572265625,4142.410982436892,3995.127477577438,4142.410982436892,14010
2022-09-20,4060.53125,4133.923367760974,4044.0554684618223,4133.923367760974,2829
2022-09-21,4033.07177734375,4079.0042610669025,3999.620946806237,4074.011599792647,1182
2022-09-22,4037.565185546875,4073.0130807087185,4011.6033468367928,4033.0717903855148,6050
2022-09-23,3885.7880859375,3994.1288304638315,3795.4209211482557,3993.1302982562156,2626
2022-09-26,3740.00244140625,3944.202281018472,3639.1506868789425,3944.202281018472,10488
2022-09-27,3731.514892578125,3814.393066536911,3694.569200572401,3764.466455718365,2088
2022-09-28,3718.533935546875,3783.937795046961,3694.5691626002786,3783.937795046961,7865
2022-09-29,3732.01416015625,3734.5104906981605,3675.0978238006896,3719.5325074466973,12689
2022-09-30,3808.901123046875,3843.8497504702964,3779.444422789991,3791.926075441213,4051
2022-10-03,3801.911376953125,3871.3093653177325,3725.0243970383804,3814.3930295366877,6365
2022-10-04,3793.424072265625,3841.8528870866,3744.4959913124753,3841.8528870866,7018
2022-10-05,3768.9599609375,3811.397581374603,3719.5326147813453,3793.4240009541827,4150
2022-10-06,3754.481201171875,3789.429829374273,3717.535508500769,3769.4591846871886,956
2022-10-11,3634.157958984375,3749.4884286265496,3540.7951978454716,3744.495767603079,8117
2022-10-12,3640.6484375,3693.071378522696,3559.7673284935545,3684.583854738069,7169
2022-10-13,3684.583984375,3724.525274178523,3545.788002307758,3545.788002307758,2622
2022-10-14,3593.21826171875,3704.5546063572497,3556.7718349985234,3704.5546063572497,6761
2022-10-17,3590.22265625,3694.569274961758,3570.7512776387152,3694.569274961758,3578
2022-10-18,3592.718994140625,3619.6793645802572,3554.774769077439,3594.716058617635,6344
2022-10-19,3551.27978515625,3594.71593605019,3494.8627156043513,3584.730614005606,8788
2022-10-20,3554.275390625,3564.7599787979348,3499.855385346432,3499.855385346432,4225
2022-10-21,3607.697021484375,3636.6544567523097,3544.7894896954144,3553.77627995098,12223
2022-10-24,3634.157958984375,3643.644014928969,3544.789326664248,3607.6968555599797,4609
2022-10-25,3663.115478515625,3684.583921418197,3594.716020895802,3634.6573100168666,5881
2022-10-26,3700.061279296875,3707.550271226365,3604.7014487280308,3707.550271226365,9165
2022-10-27,3739.00390625,3744.4958334724265,3629.6646279126053,3708.548673471091,6184
2022-10-28,3789.92919921875,3792.425529872958,3738.504787742063,3738.504787742063,3296
2022-10-31,3923.233154296875,3973.6590322027014,3734.510561738435,3784.437173526382,9246
2022-11-01,3989.13623046875,3994.128891583229,3923.2331037576264,3954.1876026673967,4025
2022-11-02,3927.7265625,4004.114278791153,3889.283071294649,4004.114278791153,3787
2022-11-03,3853.835205078125,3969.1656795402373,3814.8924474675414,3927.726591313591,2010
2022-11-04,3865.817626953125,3893.7765301055692,3812.89541741457,3852.8367076323475,2867
2022-11-07,3761.97021484375,3912.249316989466,3747.990763481358,3912.249316989466,1703
2022-11-08,3734.510498046875,3788.4312378582467,3696.5662737351686,3696.5662737351686,2268
2022-11-09,3658.6220703125,3784.437130590714,3596.7130723978235,3744.4958416135028,4288
2022-11-10,3639.64990234375,3771.45615395126,3596.2137512458203,3771.45615395126,1728
2022-11-11,3728.02001953125,3729.018551744865,3599.708630081735,3654.1286357237473,2298
2022-11-14,3829.37109375,3984.143589064537,3654.6279538787485,3776.4488856747066,4474
2022-11-15,3814.39306640625,3953.1890444770534,3810.8982036490715,3844.349032896351,5982
2022-11-16,3793.424072265625,3887.2861051145246,3764.96590273165,3884.2905083214746,4201
