Price,('Close', 'BBAR.BA'),('High', 'BBAR.BA'),('Low', 'BBAR.BA'),('Open', 'BBAR.BA'),('Volume', 'BBAR.BA')
Ticker,BBAR.BA,BBAR.BA,BBAR.BA,BBAR.BA,BBAR.BA
Date,,,,,
2021-08-23,157.13641357421875,157.9018125573576,152.3909422145702,153.07979662777052,155737
2021-08-24,167.23971557617188,167.6224151541494,159.5857240166217,160.73382275055422,304637
2021-08-25,177.1898651123047,179.8687615610868,168.00507728790876,169.9568470364052,242590
2021-08-26,174.54920959472656,180.25142867561675,168.57909624545474,174.51093731652068,221231
2021-08-27,184.49942016601562,188.24987036835088,179.8687541592939,179.98355933074984,432995
2021-08-30,200.07528686523438,201.68262938011605,187.52274837999406,188.28814735297362,463724
2021-08-31,193.56936645507812,202.02703784816273,191.42625899660678,199.42466304529398,362480
2021-09-01,190.54608154296875,202.06533899979203,187.5227577838979,195.1002033247653,203709
2021-09-02,187.9437255859375,197.47294073928848,187.14005430525594,193.26324626616412,118517
2021-09-03,187.0252227783203,191.31144953964827,183.6957329470313,186.7573284961485,41948
2021-09-06,187.52273559570312,188.6708339769013,184.11671273396064,187.52273559570312,46037
2021-09-07,201.2999267578125,201.91223658340854,194.02863662777744,195.94213403041826,651405
2021-09-08,194.18173217773438,200.80244081521587,189.62761027091537,199.7691474498846,204047
2021-09-09,192.8040008544922,202.63938254481718,189.3979776857741,200.30492496923108,281190
2021-09-10,190.8905029296875,198.23833788588553,188.4412285039754,196.28657980979511,219877
2021-09-13,207.84410095214844,220.43492456297096,198.23835229794958,218.1387274321067,831122
2021-09-14,197.8173828125,211.25012604957675,191.9620733982539,210.40818246978336,273051
2021-09-15,192.689208984375,200.84070411685562,190.58436161711768,199.00375108614696,187830
2021-09-16,197.39639282226562,201.1468431631267,185.91540809016655,190.2781916316135,131213
2021-09-17,191.84725952148438,201.26168147402203,190.62262809800615,197.3964024115703,71096
2021-09-20,173.05674743652344,186.45123217064867,172.29134830885914,186.45123217064867,359157
2021-09-21,171.75550842285156,177.95524418211053,168.96180711054149,176.00347465204305,77581
2021-09-22,177.99354553222656,180.2897426063579,174.8936771463368,175.12329918956237,225873
2021-09-23,177.5342559814453,181.36125012495162,175.8886531713613,179.86872474479603,66601
2021-09-24,177.41949462890625,179.86876914959902,175.2763750436518,179.86876914959902,33444
2021-09-27,184.61422729492188,185.6092482813144,177.41948172388928,177.41948172388928,114279
2021-09-28,185.5709991455078,188.67086766403577,179.86877850323896,188.67086766403577,39589
2021-09-29,186.7573699951172,190.20166575322384,183.77231834304985,183.77231834304985,40325
2021-09-30,189.78070068359375,194.3348229009792,187.33142594877884,187.33142594877884,95486
2021-10-01,189.32144165039062,192.49784273361493,187.52274938264674,189.78067402919692,42366
2021-10-04,185.9536590576172,194.41131917650145,183.31303520776416,194.41131917650145,57654
2021-10-05,187.52273559570312,190.58433127889828,186.0684823178097,186.7956089567564,128421
2021-10-06,187.4462127685547,189.78068208351183,181.39956526468984,189.78068208351183,36456
2021-10-07,184.57595825195312,190.58434488065876,182.93035512641544,188.4029531290748,69962
2021-10-12,182.24151611328125,186.37466625805666,180.71071803313293,184.6142461300736,54198
2021-10-13,181.39955139160156,185.1117409756702,179.48605401405302,185.1117409756702,32878
2021-10-14,186.45120239257812,186.7573573231224,180.63416527974132,181.78226378787528,58978
2021-10-15,188.93873596191406,194.4113337967736,185.99194532525976,187.52274322917137,134370
2021-10-18,193.6459503173828,195.13847605713917,188.32642951206554,188.93875105836773,84128
2021-10-19,194.87059020996094,196.7075431396402,190.086846456565,193.6459471374668,108846
2021-10-20,210.75262451171875,212.3982277306194,198.4679562443164,199.04200550845323,275172
2021-10-21,209.7193145751953,209.71931457519534,204.3615218670699,209.64277000774047,192570
2021-10-22,210.14028930664062,212.74266463276706,204.36153611189476,209.71932919348,60545
2021-10-25,221.12376403808594,221.9657076006095,211.28838232277906,211.9772601018315,114594
2021-10-26,218.48318481445312,229.61973249732242,217.67950173583623,221.96574141407834,126793
2021-10-27,204.97384643554688,222.34841338215236,204.43808114106682,217.37331979528835,286097
2021-10-28,207.76759338378906,212.78094810561677,200.53456260313524,204.97386800453413,97116
2021-10-29,197.12850952148438,207.42313574973002,195.90387808907093,207.38487514173448,167215
2021-11-01,206.38983154296875,208.72431246106734,198.73584169633077,201.2616723605953,182207
2021-11-02,211.8624267578125,214.31171281899307,200.5345312806292,203.59612717804342,183288
2021-11-03,219.55470275878906,220.05220742569207,208.95392218161368,215.03885343454735,220983
2021-11-04,211.02052307128906,218.86586317180556,208.95393633570794,218.86586317180556,157939
2021-11-05,208.53297424316406,215.0005820062459,205.8923382568432,210.5229930268049,154512
2021-11-08,215.34503173828125,215.8425364592039,209.71934393553852,213.54633926282938,206447
2021-11-09,217.71778869628906,219.66954710607115,212.7809550365428,214.31175327421576,192767
2021-11-10,220.970703125,225.3717474244287,215.0771214155589,216.26348053563356,224982
2021-11-11,217.94737243652344,226.55811147045105,217.06716822912463,224.261914394737,286392
2021-11-12,215.53636169433594,221.58300908407278,207.27003853228393,221.58300908407278,245532
2021-11-15,206.96389770507812,221.96572370282513,205.12694466330046,221.96572370282513,187948
2021-11-16,193.07191467285156,208.95394531491965,191.69419401628127,207.95893587095608,267250
2021-11-17,185.83888244628906,200.53454114062967,180.8255165819609,194.41134904473256,216932
2021-11-18,192.03860473632812,193.0336257737361,179.86876528843734,186.75735629948386,197933
2021-11-19,181.74398803710938,193.64594468035037,179.52433563532293,193.64594468035037,153277
2021-11-23,170.53091430664062,177.5725833807545,168.38779458519824,172.9801889829764,287771
2021-11-24,168.65567016601562,179.48606107753432,165.32617992642818,170.68397279441427,234719
2021-11-25,173.13323974609375,174.12826071456058,168.27296343248662,168.27296343248662,79149
2021-11-26,163.0299835205078,171.8320718326479,156.9450639361885,171.8320718326479,428909
2021-11-29,157.63392639160156,167.23968646244214,155.75870112177105,164.56078988295224,213835
2021-11-30,159.7770538330078,160.6955303695287,152.6971125254374,156.52410782682682,192827
2021-12-01,175.3146514892578,176.4244777553772,160.7720698087712,160.7720698087712,382007
2021-12-02,182.0884246826172,182.93036828778423,172.21478186088476,175.27637798285602,144539
2021-12-03,177.45777893066406,188.28817109218704,172.2147906330979,185.2265748142653,213142
2021-12-06,180.1749267578125,184.46116599190495,179.86877181783262,180.63417084684468,67814
2021-12-07,175.8121337890625,183.00689081641121,175.58251177176373,180.672421718819,216141
2021-12-09,168.11988830566406,179.8687678108941,167.66065590592456,179.8687678108941,114415
2021-12-10,162.76210021972656,171.1432290013038,162.26459551830015,166.85698973108222,91072
2021-12-13,154.41925048828125,165.70888590192263,153.8452012299605,163.79538837418679,47365
2021-12-14,156.44752502441406,158.24621704821854,153.84517352692586,154.9932718368283,77617
2021-12-15,157.86354064941406,158.78201709556197,153.1946021694916,156.9067919182055,103089
2021-12-16,166.01504516601562,168.38778683393696,157.2895008835184,158.4375994301134,136415
2021-12-17,165.7089080810547,170.99015729284392,163.7954102972088,166.05333534633422,185765
2021-12-20,163.22134399414062,165.97678518805824,157.67220099785683,165.32619133755864,136606
2021-12-21,167.23971557617188,170.30131219999197,164.5608185303293,165.70891726426186,103086
2021-12-22,163.83364868164062,169.15316908399006,163.41267692050624,168.31122556172127,112470
2021-12-23,167.16314697265625,169.91858820984638,163.83366813003602,163.83366813003602,62731
2021-12-27,170.45436096191406,170.64571071864702,166.28293860094783,167.23968738461267,80220
2021-12-28,162.0349578857422,174.77885760781703,160.73378198642624,173.3628648567883,122452
2021-12-29,171.21974182128906,171.44936384081666,156.14138492645804,163.10652000411562,245250
2021-12-30,171.67901611328125,176.4244880771579,169.3828188714961,172.21479313388517,160811
2022-01-03,171.14321899414062,174.51096988163522,168.23470049363436,171.41110163345172,91085
2022-01-04,167.04833984375,172.9419100934902,166.1681356227275,168.92356514879518,100826
2022-01-05,162.685546875,168.3877666366564,162.26457512259617,166.85696875814133,126786
2022-01-06,166.39772033691406,168.38776219815287,159.2029751691627,160.50415099579084,52020
2022-01-07,169.07664489746094,170.10993828306638,166.66564256979845,166.85699233164667,30881
2022-01-10,166.8569793701172,169.0766317635078,165.13483164726046,169.0766317635078,10988
2022-01-11,168.04335021972656,170.64570210836288,165.32618147540637,168.38777742865463,57161
2022-01-12,170.83705139160156,172.17649961751093,167.124873315804,170.60742935991905,61590
2022-01-13,174.35789489746094,176.04177036514122,167.2779541327759,172.13823078541984,59871
2022-01-14,171.06666564941406,174.66403838542396,168.54084677381184,172.5974635523171,38215
2022-01-17,170.76051330566406,173.74556458954268,168.387771848896,170.68396873774458,8678
2022-01-18,165.2496337890625,173.43941215282743,162.26458246255518,170.87532091870492,84051
2022-01-19,165.32618713378906,171.44937924985533,164.13981632548882,166.1298584348352,53548
2022-01-20,169.9951171875,173.36286800921107,165.90022799556954,168.00507517890432,59341
2022-01-21,168.0816192626953,170.6839711011328,166.28292700323365,169.91857212758515,29208
2022-01-24,159.58570861816406,167.23969943917913,158.32280480432183,167.23969943917913,124037
2022-01-25,169.68894958496094,170.68397058336686,157.2894885869143,159.16471373060537,82874
2022-01-26,171.48764038085938,174.51096395568283,166.09157534378585,171.4493680968112,95041
2022-01-27,172.21475219726562,173.74554999457467,168.42602998473785,173.3628505452474,47753
2022-01-28,181.78225708007812,183.69575452302632,173.7455678196957,178.33796168277138,173776
2022-01-31,189.13009643554688,190.77569960403721,175.2763699471395,183.69575889656542,82164
2022-02-01,186.56602478027344,192.7274896780602,181.78228055513821,188.2499004117084,113103
2022-02-02,179.6008758544922,189.81895747060318,178.1466223842052,186.5660116268529,64737
2022-02-03,179.83050537109375,180.4428269500028,175.276383336376,178.29970726335247,153648
2022-02-04,180.94032287597656,182.35631572849425,177.76392162830132,181.36129467097334,195941
2022-02-07,180.44281005859375,183.6574834481095,177.57256387526513,181.8588028473272,54366
2022-02-08,177.15159606933594,183.35133263589134,176.80716885542992,179.86876485292655,49141
2022-02-09,173.05674743652344,179.486095437278,168.38780808614567,178.33799674578157,116700
2022-02-10,174.3961639404297,178.29969176850244,172.21477215484364,174.51096911690823,55503
2022-02-11,172.2913055419922,180.63414929101202,171.83206150776357,176.04175566496934,82899
2022-02-14,173.43942260742188,176.04177460385398,170.68398146373667,172.32958468514784,34565
2022-02-15,176.08004760742188,177.7639231225007,172.2147802047908,176.0417753204528,39280
2022-02-16,182.24151611328125,183.31307009776006,173.40115486461224,178.33797633727804,106896
2022-02-17,181.0551300048828,185.5327070044806,179.8687592569502,181.39955720807316,44347
2022-02-18,186.68081665039062,187.522760245567,178.26142741487536,181.05514085046093,139854
2022-02-21,181.55262756347656,187.52274167506638,179.1033532733287,187.52274167506638,135240
2022-02-22,184.6525115966797,191.34975294992714,181.39956579653094,183.3130633260302,206828
2022-02-23,188.4794921875,189.81894035532994,179.10335501269034,187.5227434961929,118927
2022-02-24,178.4910430908203,186.75735456302903,172.21477367492432,186.75735456302903,408584
2022-02-25,177.03675842285156,181.399529583348,172.98014213433183,179.33295499985599,109773
2022-03-02,172.09996032714844,173.89864087048102,164.56077592144828,173.74556341473843,255781
2022-03-03,174.66404724121094,176.42446725461818,166.66563012882042,175.2763687692302,241691
2022-03-04,160.96339416503906,174.47268034356154,157.6721764946303,174.47268034356154,1085905
2022-03-07,151.20458984375,162.26460415936586,150.7836180160145,160.42765104805486,331442
2022-03-08,159.7770538330078,160.35110312821624,151.54901393502058,151.58728622384703,155938
2022-03-09,160.7338104248047,163.4127072652181,159.20301223028272,160.3511108761742,131408
2022-03-10,167.8520050048828,168.38778197535564,160.73379188556675,163.7953879214823,154807
2022-03-11,164.48422241210938,172.21475613699425,162.30284250847714,169.918559388501,117285
2022-03-14,157.90182495117188,163.79539524811878,156.98334843512578,161.03995402091795,121079
2022-03-15,157.2895050048828,159.96840168379808,154.648880614336,154.648880614336,160010
2022-03-16,168.6939239501953,169.91856694212333,157.67218373908742,157.67218373908742,146937
2022-03-17,167.8902587890625,169.91856126770585,167.01004301830235,169.88028898566225,179468
2022-03-18,168.6939239501953,172.21476379269257,166.85697114136437,169.49759518370675,161724
2022-03-21,171.75550842285156,175.23807575233505,169.76547829104697,172.90360677241355,178455
2022-03-22,176.34793090820312,177.18987450837759,172.44440288327453,172.44440288327453,191563
2022-03-23,176.4244842529297,184.07847489297,174.5109865929196,176.04178472092767,414846
2022-03-25,181.51437377929688,188.2498875229445,179.67742079423945,185.2265637154673,175370
2022-03-28,176.9219970703125,180.59591508149313,176.50103690909398,180.59591508149313,130092
2022-03-29,173.70730590820312,182.08842287299422,172.98017917227372,182.08842287299422,105213
2022-03-30,174.47268676757812,176.80715588016304,172.21476222093804,172.21476222093804,122377
2022-03-31,172.21475219726562,177.72562193176606,171.67897530401953,177.72562193176606,31720
2022-04-01,176.4244842529297,176.4244842529297,171.44939033690346,171.44939033690346,84116
2022-04-04,174.66404724121094,179.83049042545682,173.97519282160286,176.42446725461818,145389
2022-04-05,169.0383758544922,178.72066864930736,168.7704815296457,173.36287558487416,117046
2022-04-06,166.55084228515625,172.214790730903,166.091598171582,166.8569972414971,130578
2022-04-07,164.5990447998047,169.91856511046888,163.7953735749565,167.62236828465174,124415
2022-04-08,164.7521209716797,167.62236698163926,163.52747800247258,164.5607712376824,181766
2022-04-11,160.50416564941406,167.62237858256833,160.23628301071457,164.79040465922313,64023
2022-04-12,156.8302459716797,164.52250803889856,154.99329309550572,161.116484921501,243830
2022-04-13,156.14138793945312,157.2894863801844,153.46249157774682,156.90678689994064,110434
2022-04-18,157.2895050048828,160.65725615817982,156.4858336653957,159.20300263267944,146700
2022-04-19,160.4658966064453,160.73379092961946,157.28949540969904,160.73379092961946,110457
2022-04-20,167.8520050048828,169.1531809843345,158.39932257236873,163.7953879214823,337660
2022-04-21,162.41766357421875,169.91857602274695,161.11648762517223,167.92853397427928,211130
2022-04-22,162.2645721435547,167.16312059324525,161.38436805119272,163.79536999396558,50634
2022-04-25,163.5657501220703,163.7953721384504,156.90678172141278,161.4991753327712,169162
2022-04-26,159.0116424560547,163.02998721126184,158.0548937048149,163.02998721126184,105698
2022-04-27,158.5141143798828,162.26456425954058,156.52407259941532,158.43756981945708,177567
2022-04-28,158.3227996826172,161.42265652159813,156.14140769757014,158.43760486959323,100928
2022-04-29,154.763671875,161.49918525460635,154.3044394930874,159.47088262327028,151999
2022-05-02,152.00823974609375,155.52906799214412,150.20954749931812,155.37599053432652,327115
2022-05-03,158.97337341308594,159.50915038889715,153.6538525834923,153.84520233764357,201102
2022-05-04,159.70050048828125,161.30784309825168,155.3760007067383,158.8968408623582,235306
2022-05-05,153.0415496826172,158.4376157430107,151.58729604549035,158.4376157430107,260348
2022-05-06,156.3710174560547,158.05489291399923,150.01820344379587,151.5490014381203,121825
2022-05-09,148.21951293945312,156.90679633499084,148.10470776010112,156.86852404885283,111441
2022-05-10,146.57391357421875,150.47745328097952,143.12961795498123,148.8701106537104,188718
2022-05-11,149.63551330566406,150.01821282818494,147.33931617053878,147.72201569305966,93805
2022-05-12,151.89341735839844,153.07978805161062,144.16289506922868,149.25279335032036,62938
2022-05-13,159.9683837890625,160.35108327181143,153.07979309958134,153.07979309958134,186997
2022-05-16,164.7904052734375,168.31123362834637,158.6289410535198,162.26458626463787,211782
2022-05-17,166.5890655517578,170.7222266102221,164.9434625919541,164.9434625919541,93431
2022-05-19,162.76210021972656,166.47429021335037,162.26459551830015,165.86196864916695,77125
2022-05-20,159.04989624023438,164.4076886239252,153.76863674030278,160.7337715107251,91433
2022-05-23,165.78541564941406,166.78042493160905,158.43758112835854,159.2029800710076,106134
2022-05-24,168.27297973632812,170.64570969819067,163.64231331526912,166.09158785099206,203306
2022-05-26,172.09996032714844,172.98016445696425,167.04832253421438,168.27296553827756,131581
2022-05-27,170.2630157470703,173.36288422464804,168.3877904168767,169.91858851157556,86248
2022-05-30,170.18646240234375,172.98016391788872,168.38777018555538,169.91856809633316,130374
2022-05-31,162.6472930908203,171.90862598079312,161.30784479477828,171.90862598079312,456361
2022-06-01,158.70547485351562,165.1730935595987,156.52408320326384,163.02997419215257,171369
2022-06-02,157.40431213378906,162.95345532289315,154.99330976463105,158.62895530231992,272372
2022-06-03,160.08319091796875,161.116484205639,157.86353856253228,157.86353856253228,84882
2022-06-06,155.29945373535156,163.25961040978015,153.88347258087202,163.25961040978015,201954
2022-06-07,155.68212890625,157.6721706835893,153.8451762495216,153.8451762495216,163194
2022-06-08,149.36761474609375,156.83025522430415,149.02318752137342,155.68215668919487,332519
2022-06-09,146.076416015625,150.43918834400313,143.51232447995793,150.01821652304935,452596
2022-06-10,149.36761474609375,149.44415932005927,142.2111408846832,145.42581444717675,331069
2022-06-13,146.6504669189453,152.1613379034913,144.73696923826523,149.061469324977,267324
2022-06-14,150.8218536376953,152.31437913765427,147.49236379396672,152.31437913765427,132674
2022-06-15,155.75869750976562,157.6721950221706,152.31440198743664,152.31440198743664,333910
2022-06-16,155.4142608642578,156.90678649756876,152.31439274642042,155.37598858051933,349489
2022-06-21,153.84519958496094,159.12644803341692,153.0798005820507,159.12644803341692,153269
2022-06-22,155.1463623046875,157.97833603779415,151.93168910280804,155.29943975638443,116969
2022-06-23,150.5540008544922,156.7154659543209,146.19122831392085,156.7154659543209,94373
2022-06-24,147.1862335205078,153.19460880532148,146.99488376597753,151.3576558334556,78964
2022-06-27,151.70205688476562,152.2378337692079,143.47401885943157,146.9565861268966,100405
2022-06-28,157.1746826171875,157.74873184270086,151.9316950192074,153.3094154962518,71606
2022-06-29,156.6006317138672,159.96838246250599,154.64886203222053,157.21294153793878,97291
2022-06-30,153.84519958496094,156.90679559660194,151.54900257623018,156.52409609514683,150095
2022-07-01,156.56236267089844,156.90678987383356,148.87010063639332,154.61059294885064,115021
2022-07-04,151.04554748535156,158.99531314247534,150.63786719524265,158.1799525622575,284719
2022-07-05,162.1344451904297,169.59498900922156,158.91376116717126,158.91376116717126,610532
2022-07-06,165.23281860351562,166.41510141226647,158.26149551144823,166.41510141226647,170331
2022-07-07,181.5400390625,181.94771937698252,165.72204783714454,166.33356830886834,837921
2022-07-08,182.39614868164062,197.3172489187371,174.28331386933905,181.41771853065703,481621
2022-07-11,182.4777069091797,183.04845684759286,172.85644922801643,181.66234629961357,166315
2022-07-12,182.1107940673828,187.28832638640057,176.11788871106515,181.4177325843148,144654
2022-07-13,177.83016967773438,186.71759613281708,177.74862863298745,180.19471067839552,105261
2022-07-14,173.95718383789062,179.37932669084327,171.63340122010231,173.1825813376845,79508
2022-07-15,184.3530731201172,185.00535177607108,174.48720293109116,179.3793674992526,50956
2022-07-18,190.30517578125,192.01743816823398,184.0676716198676,187.5329544742837,229107
2022-07-19,189.69361877441406,193.24044199003734,187.12523812959313,190.30513916045848,192341
2022-07-20,187.53294372558594,190.3867059127144,185.08686185090437,188.7559846629267,176216
2022-07-21,193.15892028808594,196.50190370950256,179.37933118709776,187.53293715014766,206760
2022-07-22,192.01744079589844,195.60502282358635,181.74389121623912,194.05584250286128,252106
2022-07-25,205.3485870361328,206.28624681782915,192.91433698090793,195.68655824616204,131986
2022-07-26,210.15921020507812,211.99377169086443,203.4324847571949,207.06083720746682,144700
2022-07-27,224.10186767578125,226.50716653528653,202.25020093303587,210.77071678278003,288181
2022-07-28,221.28887939453125,232.37778940959055,216.8859367822845,229.27942883726243,254546
2022-07-29,211.9530029296875,228.3009733927116,209.54767914973885,221.77808843863411,485791
2022-08-01,203.57090759277344,214.69567651022166,198.52166438000307,213.46415255318405,112017
2022-08-02,209.40013122558594,212.64314188783135,201.14891800200263,201.14891800200263,214350
2022-08-03,211.45263671875,215.1061675252192,206.89600845937116,211.41159594558758,159832
2022-08-04,207.8812255859375,216.70715913253787,204.4329612747959,205.25397718353003,276195
2022-08-05,208.53805541992188,211.00110331858235,207.3065314705916,208.12754743681177,73410
2022-08-08,213.997802734375,215.10617927991626,208.04543708636206,208.53805166831577,114705
2022-08-09,208.53805541992188,215.0240765419774,206.89602348748153,215.0240765419774,72304
2022-08-10,209.3590545654297,213.46413406671263,207.06020753916954,213.46413406671263,24158
2022-08-11,216.25558471679688,218.75969826436008,210.303219395889,213.95675020123375,178763
2022-08-12,223.39842224121094,224.1373315098305,215.51666491329857,220.03225217814864,183078
2022-08-16,222.0437469482422,225.7793590485151,220.19646128329978,221.67427979308755,154566
2022-08-17,223.72682189941406,225.69725495276614,220.1964637228006,220.8532663887794,118747
2022-08-18,231.7727813720703,232.34750253124025,222.57741821327156,225.69726864912133,200498
2022-08-19,224.4657440185547,233.04537027100577,221.30482776473494,233.04537027100577,155986
2022-08-22,230.21287536621094,233.08643129103453,218.43129106335041,224.13736213623923,217524
2022-08-23,238.79246520996094,240.5576442780513,229.88443821793297,232.75799369565715,207742
2022-08-24,251.55926513671875,257.79899094781285,234.81054589514164,238.09460947409468,398159
2022-08-25,254.76119995117188,259.4410001662092,246.3047469932366,251.23084193310132,136800
2022-08-26,255.5822296142578,258.53789174930864,245.48374446286803,255.33593487609352,83723
2022-08-29,259.7694091796875,263.6281936857241,250.40983352776556,255.33592861355766,207567
2022-08-30,259.8515319824219,264.32607865325906,251.2308650446164,260.2620399318412,133564
2022-08-31,243.63644409179688,262.725061868155,243.26697695137904,259.8515065039721,132262
2022-09-01,238.34088134765625,245.4837289685731,238.09458662503746,243.0206815207279,70287
2022-09-05,251.13783264160156,253.6161665163542,235.44171810150146,235.44171810150146,112652
2022-09-06,246.18118286132812,251.9639623245137,242.79412127642163,244.52896015756085,141804
2022-09-07,257.2923889160156,258.57285141854555,239.5722904516876,246.18118122276863,191821
2022-09-08,257.87066650390625,262.70342319928443,251.96397508107472,257.7467548370338,139662
2022-09-09,267.24700927734375,268.0731205888657,257.7467291948416,257.7467291948416,99023
2022-09-12,261.0098876953125,273.8559089350481,259.3989604995629,268.48618523043933,199177
2022-09-13,253.1205291748047,266.0078721209867,252.7900896553476,261.051203696372,80563
2022-09-14,260.4728698730469,263.03381981807786,255.1857628577372,255.5162023191475,94631
2022-09-15,257.16845703125,264.7686916497119,254.5249157981157,260.2250791565031,47664
2022-09-16,261.6294860839844,261.6294860839844,253.61619555378078,255.68147401920245,49216
2022-09-19,280.42352294921875,282.53009692083987,261.0512006637,263.9425905444688,201958
2022-09-20,284.63665771484375,285.8345292657872,272.61674756563514,280.87786112823017,635504
2022-09-21,281.7039794921875,286.57803157318244,275.7146720103155,285.42148068783223,420198
2022-09-22,285.5867004394531,286.6606350975265,273.4015581694574,282.530078395833,300024
2022-09-23,264.2730407714844,272.20371552236236,261.4642669585059,270.964548380379,878097
2022-09-26,254.0292510986328,264.27302723896304,247.42036001313994,264.27302723896304,669948
2022-09-27,251.92266845703125,260.63813319093464,251.13785258334116,254.44229801206933,146463
2022-09-28,259.0272216796875,260.22509330466403,250.7248121205255,251.5509235278419,296782
2022-09-29,257.4162902832031,260.2250637064225,248.70080080077142,257.7467297663613,405742
2022-09-30,260.9272766113281,268.44489498667366,257.3336871736221,263.529522338316,50894
2022-10-03,270.68157958984375,271.26316466360316,261.70871935385907,269.601522001039,68234
2022-10-04,272.5093994140625,275.83268477277056,270.43234606486993,270.43234606486993,79754
2022-10-05,275.58343505859375,278.2420480029722,265.8628157170766,270.0169222126559,80406
2022-10-06,272.8417053222656,275.8326670235724,270.4323286631712,275.00184573735686,35137
2022-10-11,253.31741333007812,272.5093907364085,252.40350481460442,265.0319989174217,249748
2022-10-12,248.4986572265625,256.7237830695092,248.33248282381444,249.24639132962054,128080
2022-10-13,259.6731872558594,262.4979999604824,248.41556877913476,248.41556877913476,175955
2022-10-14,254.10670471191406,263.32882639561234,252.15426954728918,261.7087146866428,30753
2022-10-17,257.7622985839844,261.70869960984714,251.73884438661486,251.73884438661486,101027
2022-10-18,252.07119750976562,265.0320158973048,248.4155885683202,259.2162663321602,203773
2022-10-19,249.95260620117188,255.06215239150384,246.13082295108475,248.6648179062718,60123
2022-10-20,249.3710174560547,256.6407041031016,248.041698255378,256.6407041031016,32498
2022-10-21,258.3023376464844,258.63466109625784,250.49262248086418,254.6467289896679,143911
2022-10-24,254.35592651367188,257.5545934712617,249.24638077864034,257.5545934712617,59221
2022-10-25,260.9609680175781,261.0024989395415,252.07117021723505,252.81890429514868,233455
2022-10-26,255.2283172607422,261.7087133543208,254.10670341829282,261.04406644639374,154118
2022-10-27,260.7947998046875,262.1656498724785,253.40049533948255,253.40049533948255,184135
2022-10-28,254.35592651367188,262.5395210868345,250.90802331716463,262.5395210868345,157022
2022-10-31,260.36517333984375,267.4269258007987,258.23412522639626,259.40411292601095,181092
2022-11-01,269.7668762207031,272.44115543261125,258.4848038331563,260.3651492310808,281271
2022-11-02,262.53802490234375,273.6947471781561,260.32340075113166,271.3547717549546,60683
2022-11-03,263.4991149902344,269.934086384204,261.15913930360296,267.42695864688943,181077
2022-11-04,266.34051513671875,269.0983451180782,263.2483810937722,263.2483810937722,68030
2022-11-07,259.4877014160156,274.1126121238426,257.3984284577546,265.7555202907986,118828
2022-11-08,260.95013427734375,269.8504299934062,250.7126990655024,259.0697890343525,35797
2022-11-09,249.66810607910156,265.29587723018295,244.6120759734206,259.06983392308445,295477
2022-11-10,242.85707092285156,259.06982245301884,241.64528251952802,259.06982245301884,144924
2022-11-11,246.6595458984375,249.0413220320582,241.10208525586842,245.28063092754726,66949
2022-11-14,244.31956481933594,249.04131621732355,240.05744323297378,248.20560710250032,235986
2022-11-15,243.6092071533203,249.0413164037374,243.19135259559593,245.78205595425078,304560
2022-11-16,242.43922424316406,247.7877575860796,240.6006539516218,244.0270664928676,185153
2022-11-17,248.9577178955078,248.9577178955078,238.17707638112535,243.19133062072797,174587
2022-11-18,249.8770294189453,254.89128418989404,247.7041805841038,248.6234657262081,144509
2022-11-22,251.96630859375,253.88842943622103,242.3556533737562,250.71274486940297,89337
2022-11-23,267.4269104003906,267.4269104003906,250.7127285003662,255.0584259958996,528672
2022-11-24,272.8590087890625,275.19898396153087,267.4268998851455,271.5636699442705,62017
2022-11-25,287.9017639160156,292.08030911073286,267.42689246190133,267.42689246190133,439671
2022-11-28,294.58746337890625,295.0053179368905,282.4696811973626,287.0660813351895,319617
2022-11-29,291.0356750488281,300.43740180919946,284.60070519798086,292.4981658782192,120244
2022-11-30,293.25030517578125,293.3338811828645,284.55893601927454,289.1553358668693,125117
2022-12-01,295.84100341796875,299.18383961478196,285.8124948275291,299.18383961478196,167821
2022-12-02,288.1054992675781,294.4051821961695,281.38583747708066,294.4051821961695,73785
2022-12-05,274.6661682128906,293.9011944381076,274.6661682128906,291.04534338154923,189820
2022-12-06,277.1860656738281,279.70593899813565,271.4743630587885,271.4743630587885,29370
2022-12-07,288.1894836425781,290.62535577527143,275.5061176135521,277.18603296485423,208908
2022-12-12,274.7501525878906,283.82168495932837,271.0543440526187,278.44596112316253,399810
2022-12-13,272.5662841796875,283.9057135677485,270.8863687147896,283.9057135677485,150174
2022-12-14,270.0464172363281,272.9862693679833,263.32675522111623,272.14631161608185,155295
2022-12-15,272.0622863769531,272.0622863769531,264.16668934207246,268.7864565642709,44653
2022-12-16,274.3302001953125,277.1440637221297,271.3063472356504,273.5742433637659,56982
2022-12-19,283.90570068359375,283.90570068359375,272.9862506573017,273.8262083516318,69785
2022-12-20,287.47552490234375,291.54932490347664,283.9057046515477,284.3256835045825,7014
2022-12-21,318.3439636230469,329.8933818283685,291.4653176179348,291.4653176179348,399521
2022-12-22,326.6595458984375,327.5835044993614,318.34396975707176,325.9035890916724,148510
2022-12-23,337.66302490234375,345.01265541949675,326.0716178829675,328.8434682817601,228471
2022-12-26,344.2986755371094,346.06259193336786,329.26343698514614,329.26343698514614,57928
2022-12-27,347.74249267578125,351.0603358906914,335.9830847108998,346.0625772522268,144155
2022-12-28,372.10125732421875,379.2408977017715,351.102315037299,352.7822304202526,229679
